   5.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   4.44015      0.903385       1.39375      0.898575       1.38853      0.481070E-02  0.521335E-02   2.28711      0.778582      0.778939      0.609680      0.119993       0.00000       0.00000      0.609596    
  0.109648E-03   4.55132      0.892421       1.37546      0.887276       1.36992      0.514524E-02  0.553366E-02   2.25720      0.768231      0.768614      0.601394      0.119045       0.00000       0.00000      0.601308    
  0.120226E-03   4.64898      0.881481       1.35725      0.875962       1.35137      0.551872E-02  0.588633E-02   2.22733      0.757924      0.758336      0.593116      0.118039       0.00000       0.00000      0.593030    
  0.131825E-03   4.74136      0.870561       1.33910      0.864651       1.33284      0.591026E-02  0.625378E-02   2.19749      0.747639      0.748082      0.584848      0.117012       0.00000       0.00000      0.584760    
  0.144543E-03   4.82619      0.859669       1.32101      0.853342       1.31436      0.632766E-02  0.664241E-02   2.16771      0.737386      0.737861      0.576592      0.115956       0.00000       0.00000      0.576503    
  0.158489E-03   4.90119      0.848836       1.30303      0.842051       1.29597      0.678506E-02  0.706330E-02   2.13802      0.727184      0.727696      0.568362      0.114867       0.00000       0.00000      0.568272    
  0.173779E-03   4.97148      0.838037       1.28512      0.830773       1.27762      0.726354E-02  0.750104E-02   2.10839      0.717011      0.717561      0.560147      0.113762       0.00000       0.00000      0.560057    
  0.190545E-03   5.03288      0.827311       1.26733      0.819526       1.25936      0.778503E-02  0.797294E-02   2.07888      0.706894      0.707485      0.551965      0.112632       0.00000       0.00000      0.551874    
  0.208928E-03   5.08767      0.816656       1.24966      0.808311       1.24119      0.834468E-02  0.847468E-02   2.04950      0.696827      0.697462      0.543814      0.111484       0.00000       0.00000      0.543723    
  0.229085E-03   5.13817      0.806048       1.23206      0.797119       1.22307      0.892928E-02  0.899592E-02   2.02019      0.686792      0.687474      0.535685      0.110327       0.00000       0.00000      0.535593    
  0.251186E-03   5.17889      0.795572       1.21467      0.785991       1.20510      0.958103E-02  0.956889E-02   1.99109      0.676842      0.677576      0.527612      0.109149       0.00000       0.00000      0.527521    
  0.275420E-03   5.21560      0.785161       1.19736      0.774896       1.18720      0.102656E-01  0.101667E-01   1.96209      0.666931      0.667720      0.519569      0.107965       0.00000       0.00000      0.519477    
  0.301992E-03   5.24692      0.774840       1.18019      0.763845       1.16939      0.109943E-01  0.107981E-01   1.93324      0.657074      0.657920      0.511563      0.106772       0.00000       0.00000      0.511471    
