   3.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   2.62588      0.633495       1.13088      0.629566       1.12631      0.392904E-02  0.456929E-02   1.75587      0.648413      0.648688      0.477668      -.188469E-01   0.00000       0.00000      0.477620    
  0.109648E-03   2.71706      0.626465       1.11627      0.622252       1.11141      0.421309E-02  0.485704E-02   1.73367      0.639917      0.640214      0.471249      -.176651E-01   0.00000       0.00000      0.471201    
  0.120226E-03   2.79964      0.619557       1.10188      0.615026       1.09670      0.453144E-02  0.517461E-02   1.71173      0.631528      0.631848      0.464901      -.165018E-01   0.00000       0.00000      0.464852    
  0.131825E-03   2.87888      0.612704       1.08757      0.607838       1.08206      0.486575E-02  0.550584E-02   1.68990      0.623184      0.623529      0.458585      -.153455E-01   0.00000       0.00000      0.458535    
  0.144543E-03   2.95331      0.605928       1.07339      0.600705       1.06754      0.522294E-02  0.585663E-02   1.66824      0.614904      0.615276      0.452312      -.141990E-01   0.00000       0.00000      0.452262    
  0.158489E-03   3.02150      0.599264       1.05940      0.593649       1.05317      0.561562E-02  0.623729E-02   1.64682      0.606714      0.607116      0.446103      -.130649E-01   0.00000       0.00000      0.446052    
  0.173779E-03   3.08670      0.592659       1.04551      0.586632       1.03888      0.602705E-02  0.663358E-02   1.62551      0.598568      0.599001      0.439925      -.119368E-01   0.00000       0.00000      0.439874    
  0.190545E-03   3.14624      0.586168       1.03180      0.579691       1.02474      0.647678E-02  0.706157E-02   1.60443      0.590510      0.590977      0.433810      -.108196E-01   0.00000       0.00000      0.433758    
  0.208928E-03   3.20157      0.579772       1.01824      0.572811       1.01072      0.696062E-02  0.751733E-02   1.58353      0.582522      0.583025      0.427745      -.971062E-02   0.00000       0.00000      0.427693    
  0.229085E-03   3.25417      0.573438       1.00477      0.565971      0.996780      0.746676E-02  0.799124E-02   1.56275      0.574578      0.575120      0.421713      -.860693E-02   0.00000       0.00000      0.421661    
  0.251186E-03   3.30052      0.567261      0.991551      0.559228      0.983038      0.803316E-02  0.851340E-02   1.54227      0.566743      0.567329      0.415762      -.751555E-02   0.00000       0.00000      0.415709    
  0.275420E-03   3.34430      0.561156      0.978440      0.552527      0.969381      0.862911E-02  0.905884E-02   1.52191      0.558956      0.559587      0.409846      -.642945E-02   0.00000       0.00000      0.409794    
  0.301992E-03   3.38463      0.555148      0.965475      0.545883      0.955839      0.926477E-02  0.963555E-02   1.50172      0.551233      0.551913      0.403979      -.535043E-02   0.00000       0.00000      0.403927    
  0.331127E-03   3.42026      0.549285      0.952728      0.539320      0.942465      0.996494E-02  0.102622E-01   1.48179      0.543602      0.544336      0.398182      -.428172E-02   0.00000       0.00000      0.398130    
  0.363073E-03   3.45368      0.543496      0.940087      0.532797      0.929173      0.106987E-01  0.109146E-01   1.46197      0.536015      0.536805      0.392420      -.321811E-02   0.00000       0.00000      0.392367    
  0.398101E-03   3.48301      0.537848      0.927653      0.526348      0.916035      0.114993E-01  0.116181E-01   1.44238      0.528512      0.529364      0.386722      -.216429E-02   0.00000       0.00000      0.386670    
  0.436509E-03   3.50914      0.532322      0.915393      0.519959      0.903025      0.123622E-01  0.123681E-01   1.42298      0.521078      0.521997      0.381079      -.111903E-02   0.00000       0.00000      0.381028    
  0.478622E-03   3.53326      0.526874      0.903245      0.513609      0.890097      0.132651E-01  0.131480E-01   1.40371      0.513688      0.514677      0.375471      -.792142E-04   0.00000       0.00000      0.375420    
  0.524798E-03   3.55284      0.521619      0.891367      0.507346      0.877362      0.142735E-01  0.140057E-01   1.38471      0.506399      0.507467      0.369945      0.946756E-03   0.00000       0.00000      0.369895    
  0.575429E-03   3.57045      0.516458      0.879617      0.501122      0.864714      0.153364E-01  0.149028E-01   1.36584      0.499156      0.500307      0.364456      0.196581E-02   0.00000       0.00000      0.364407    
  0.630945E-03   3.58557      0.511415      0.868027      0.494947      0.852177      0.164680E-01  0.158497E-01   1.34712      0.491971      0.493211      0.359014      0.297612E-02   0.00000       0.00000      0.358966    
  0.691816E-03   3.59714      0.506559      0.856687      0.488843      0.839807      0.177163E-01  0.168797E-01   1.32865      0.484871      0.486209      0.353644      0.397190E-02   0.00000       0.00000      0.353598    
  0.758561E-03   3.60709      0.501796      0.845467      0.482771      0.827515      0.190245E-01  0.179518E-01   1.31029      0.477811      0.479252      0.348308      0.496029E-02   0.00000       0.00000      0.348263    
