   10.0000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   12.6389       1.43522       1.90734       1.42944       1.90439      0.577538E-02  0.294574E-02   3.33383       1.03554       1.03586      0.868652      0.393901       0.00000       0.00000      0.868533    
  0.109648E-03   12.4587       1.40792       1.87298       1.40176       1.86984      0.616444E-02  0.314374E-02   3.27160       1.01727       1.01761      0.852354      0.384490       0.00000       0.00000      0.852233    
  0.120226E-03   12.2792       1.38137       1.83944       1.37478       1.83607      0.659727E-02  0.336441E-02   3.21085      0.999400      0.999764      0.836430      0.375377       0.00000       0.00000      0.836307    
  0.131825E-03   12.1001       1.35513       1.80622       1.34808       1.80262      0.705032E-02  0.359561E-02   3.15070      0.981697      0.982086      0.820659      0.366387       0.00000       0.00000      0.820534    
  0.144543E-03   11.9215       1.32933       1.77347       1.32180       1.76962      0.753232E-02  0.384188E-02   3.09143      0.964230      0.964646      0.805105      0.357570       0.00000       0.00000      0.804979    
  0.158489E-03   11.7437       1.30413       1.74136       1.29607       1.73725      0.805896E-02  0.411147E-02   3.03332      0.947084      0.947528      0.789848      0.348990       0.00000       0.00000      0.789721    
  0.173779E-03   11.5662       1.27923       1.70957       1.27062       1.70518      0.860905E-02  0.439334E-02   2.97580      0.930095      0.930569      0.774737      0.340526       0.00000       0.00000      0.774608    
  0.190545E-03   11.3895       1.25490       1.67839       1.24569       1.67369      0.920696E-02  0.470031E-02   2.91938      0.913407      0.913914      0.759906      0.332285       0.00000       0.00000      0.759776    
  0.208928E-03   11.2135       1.23102       1.64769       1.22117       1.64266      0.984712E-02  0.502956E-02   2.86383      0.896954      0.897495      0.745292      0.324216       0.00000       0.00000      0.745162    
  0.229085E-03   11.0379       1.20743       1.61729       1.19691       1.61192      0.105149E-01  0.537337E-02   2.80883      0.880653      0.881231      0.730820      0.316261       0.00000       0.00000      0.730689    
  0.251186E-03   10.8635       1.18454       1.58764       1.17328       1.58188      0.112568E-01  0.575643E-02   2.75517      0.864713      0.865331      0.716685      0.308571       0.00000       0.00000      0.716554    
  0.275420E-03   10.6896       1.16196       1.55831       1.14992       1.55215      0.120348E-01  0.615869E-02   2.70207      0.848927      0.849587      0.702693      0.300996       0.00000       0.00000      0.702562    
  0.301992E-03   10.5163       1.13978       1.52940       1.12692       1.52282      0.128612E-01  0.658676E-02   2.64974      0.833349      0.834054      0.688895      0.293573       0.00000       0.00000      0.688764    
  0.331127E-03   10.3442       1.11820       1.50112       1.10443       1.49406      0.137659E-01  0.705665E-02   2.59849      0.818064      0.818817      0.675371      0.286366       0.00000       0.00000      0.675241    
  0.363073E-03   10.1726       1.09689       1.47312       1.08218       1.46557      0.147110E-01  0.754824E-02   2.54775      0.802919      0.803724      0.661979      0.279263       0.00000       0.00000      0.661850    
  0.398101E-03   10.0020       1.07613       1.44569       1.06039       1.43761      0.157367E-01  0.808313E-02   2.49800      0.788038      0.788899      0.648836      0.272353       0.00000       0.00000      0.648707    
  0.436509E-03   9.83236       1.05581       1.41872       1.03897       1.41006      0.168366E-01  0.865818E-02   2.44903      0.773371      0.774291      0.635893      0.265601       0.00000       0.00000      0.635766    
  0.478622E-03   9.66328       1.03577       1.39203       1.01779       1.38277      0.179843E-01  0.925899E-02   2.40056      0.758839      0.759821      0.623078      0.258947       0.00000       0.00000      0.622953    
  0.524798E-03   9.49564       1.01640       1.36603      0.997143       1.35611      0.192570E-01  0.992774E-02   2.35325      0.744620      0.745671      0.610559      0.252523       0.00000       0.00000      0.610437    
  0.575429E-03   9.32869      0.997337       1.34035      0.976743       1.32972      0.205937E-01  0.106315E-01   2.30646      0.730541      0.731664      0.598174      0.246202       0.00000       0.00000      0.598054    
  0.630945E-03   9.16261      0.978660       1.31506      0.956649       1.30368      0.220113E-01  0.113793E-01   2.26033      0.716640      0.717839      0.585956      0.240009       0.00000       0.00000      0.585839    
  0.691816E-03   8.99788      0.960568       1.29036      0.937003       1.27815      0.235650E-01  0.122020E-01   2.21516      0.702997      0.704280      0.573987      0.234006       0.00000       0.00000      0.573874    
  0.758561E-03   8.83382      0.942755       1.26593      0.917566       1.25287      0.251882E-01  0.130630E-01   2.17044      0.689476      0.690847      0.562134      0.228091       0.00000       0.00000      0.562024    
  0.831745E-03   8.67101      0.925461       1.24203      0.898515       1.22803      0.269462E-01  0.139983E-01   2.12655      0.676177      0.677643      0.550495      0.222337       0.00000       0.00000      0.550390    
  0.911989E-03   8.50931      0.908617       1.21857      0.879783       1.20357      0.288339E-01  0.150058E-01   2.08335      0.663065      0.664632      0.539036      0.216719       0.00000       0.00000      0.538936    
