 First iteration    2536.4628724250661             1155   2.1960717510173731     
After minimisation    2536.46  1155     2.196

  Partial chi2s 
Dataset    1    801.75(+24.74)   377  HERA1+2 NCep 920                                
Dataset    2     89.85( +4.53)    70  HERA1+2 NCep 820                                
Dataset    3    287.35(+14.23)   254  HERA1+2 NCep 575                                
Dataset    4    267.33( +8.71)   204  HERA1+2 NCep 460                                
Dataset    5    298.79( +0.01)   159  HERA1+2 NCem                                    
Dataset    6     49.18( +0.02)    39  HERA1+2 CCep                                    
Dataset    7     66.86( -2.36)    42  HERA1+2 CCem                                    
Dataset    8     10.69( +0.66)     8  ATLAS low mass DY 2011                          
Dataset    9    159.24( -5.21)    14  ATLAS 8 TeV $W^+$ +jets $W_{p_T}$               

 Correlated Chi2    460.09571106390439     
 Log penalty Chi2    45.314693205245376     
 Systematic shifts          233
  
                                Name          Shift   +/-    Error          Type
   71  sysHZComb1071                         -1.4225   +/-   0.8575        :N:M:D
   72  sysHZComb1072                         -0.0257   +/-   0.9702        :N:M:D
   73  sysHZComb1073                         -0.2059   +/-   0.9036        :N:M:D
   74  sysHZComb1074                         -0.3404   +/-   0.9352        :N:M:D
   75  sysHZComb1075                         -0.1978   +/-   0.8654        :N:M:D
   76  sysHZComb1076                          0.0053   +/-   0.9605        :N:M:D
   77  sysHZComb1077                         -0.5750   +/-   0.9611        :N:M:D
   78  sysHZComb1078                         -0.1458   +/-   0.9757        :N:M:D
   79  sysHZComb1079                         -0.3555   +/-   0.8844        :N:M:D
   80  sysHZComb1080                         -0.4820   +/-   0.9250        :N:M:D
   81  sysHZComb1081                         -0.2499   +/-   0.8876        :N:M:D
   82  sysHZComb1082                         -0.8101   +/-   0.8384        :N:M:D
   83  sysHZComb1083                         -1.3541   +/-   0.8904        :N:M:D
   84  sysHZComb1084                          0.3225   +/-   0.9685        :N:M:D
   85  sysHZComb1085                         -0.3126   +/-   0.8688        :N:M:D
   86  sysHZComb1086                         -0.0248   +/-   0.7921        :N:M:D
   87  sysHZComb1087                         -0.6637   +/-   0.8598        :N:M:D
   88  sysHZComb1088                          0.2543   +/-   0.9912        :N:M:D
   89  sysHZComb1089                         -0.0122   +/-   0.9610        :N:M:D
   90  sysHZComb1090                          0.7833   +/-   0.9430        :N:M:D
   91  sysHZComb1091                          0.7348   +/-   0.8873        :N:M:D
   92  sysHZComb1092                          0.1920   +/-   0.8092        :N:M:D
   93  sysHZComb1093                          0.0780   +/-   0.7906        :N:M:D
   94  sysHZComb1094                          0.0569   +/-   0.9992        :N:M:D
   95  sysHZComb1095                         -0.4054   +/-   0.8461        :N:M:D
   96  sysHZComb1096                         -0.1862   +/-   0.8949        :N:M:D
   97  sysHZComb1097                          0.4190   +/-   0.9880        :N:M:D
   98  sysHZComb1098                          1.6293   +/-   0.7357        :N:M:D
   99  sysHZComb1099                         -0.7519   +/-   0.6837        :N:M:D
  100  sysHZComb1100                         -0.7724   +/-   0.6881        :N:M:D
  101  sysHZComb1101                         -0.1256   +/-   0.7724        :N:M:D
  102  sysHZComb1102                         -0.5607   +/-   0.9020        :N:M:D
  103  sysHZComb1103                          0.4083   +/-   0.7908        :N:M:D
  104  sysHZComb1104                         -1.2733   +/-   0.7942        :N:M:D
  105  sysHZComb1105                          0.9617   +/-   0.6954        :N:M:D
  106  sysHZComb1106                         -0.3747   +/-   0.7723        :N:M:D
  107  sysHZComb1107                          0.9887   +/-   0.7418        :N:M:D
  108  sysHZComb1108                          2.2233   +/-   0.6796        :N:M:D
  109  sysHZComb1109                          0.3988   +/-   0.9899        :N:M:D
  110  sysHZComb1110                         -0.9290   +/-   0.7035        :N:M:D
  111  sysHZComb1111                         -1.8400   +/-   0.5502        :N:M:D
  112  sysHZComb1112                          0.2578   +/-   0.9904        :N:M:D
  113  sysHZComb1113                          1.0526   +/-   0.8388        :N:M:D
  114  sysHZComb1114                          1.5523   +/-   0.8064        :N:M:D
  115  sysHZComb1115                          0.9722   +/-   0.7573        :N:M:D
  116  sysHZComb1116                         -0.2805   +/-   0.7731        :N:M:D
  117  sysHZComb1117                          0.3817   +/-   0.8245        :N:M:D
  118  sysHZComb1118                         -0.1909   +/-   0.9966        :N:M:D
  119  sysHZComb1119                          0.3744   +/-   0.9749        :N:M:D
  120  sysHZComb1120                          1.0903   +/-   0.8559        :N:M:D
  121  sysHZComb1121                          0.2921   +/-   0.9900        :N:M:D
  122  sysHZComb1122                          0.1945   +/-   0.9331        :N:M:D
  123  sysHZComb1123                         -0.3602   +/-   0.9289        :N:M:D
  124  sysHZComb1124                         -0.9469   +/-   0.8626        :N:M:D
  125  sysHZComb1125                          0.7506   +/-   0.8723        :N:M:D
  126  sysHZComb1126                         -0.1605   +/-   0.9168        :N:M:D
  127  sysHZComb1127                          0.1115   +/-   0.9238        :N:M:D
  128  sysHZComb1128                         -0.3276   +/-   0.9556        :N:M:D
  129  sysHZComb1129                          0.3641   +/-   0.8588        :N:M:D
  130  sysHZComb1130                          0.0942   +/-   0.8078        :N:M:D
  131  sysHZComb1131                         -0.4840   +/-   0.7920        :N:M:D
  132  sysHZComb1132                         -0.3648   +/-   0.7903        :N:M:D
  133  sysHZComb1133                          0.1985   +/-   0.8227        :N:M:D
  134  sysHZComb1134                          0.5591   +/-   0.9788        :N:M:D
  135  sysHZComb1135                         -1.5214   +/-   0.8197        :N:M:D
  136  sysHZComb1136                          0.6951   +/-   0.8786        :N:M:D
  137  sysHZComb1137                         -0.4491   +/-   0.8848        :N:M:D
  138  sysHZComb1138                          0.5469   +/-   0.9203        :N:M:D
  139  sysHZComb1139                         -1.0887   +/-   0.9414        :N:M:D
  140  sysHZComb1140                         -0.4437   +/-   0.9581        :N:M:D
  141  sysHZComb1141                         -0.2053   +/-   0.9712        :N:M:D
  142  sysHZComb1142                          0.9059   +/-   0.8611        :N:M:D
  143  sysHZComb1143                          0.2959   +/-   0.8555        :N:M:D
  144  sysHZComb1144                          1.3654   +/-   0.8422        :N:M:D
  145  sysHZComb1145                          0.3504   +/-   0.9860        :N:M:D
  146  sysHZComb1146                          0.2333   +/-   0.9897        :N:M:D
  147  sysHZComb1147                          0.7330   +/-   0.8053        :N:M:D
  148  sysHZComb1148                         -0.6434   +/-   0.7941        :N:M:D
  149  sysHZComb1149                          0.5608   +/-   0.7655        :N:M:D
  150  sysHZComb1150                         -0.4597   +/-   0.7884        :N:M:D
  151  sysHZComb1151                         -0.1320   +/-   0.9631        :N:M:D
  152  sysHZComb1152                          0.6744   +/-   0.7356        :N:M:D
  153  sysHZComb1153                         -1.4670   +/-   0.8356        :N:M:D
  154  sysHZComb1154                         -0.3724   +/-   0.8132        :N:M:D
  155  sysHZComb1155                          1.4729   +/-   0.8171        :N:M:D
  156  sysHZComb1156                         -0.0009   +/-   0.9163        :N:M:D
  157  sysHZComb1157                          0.9988   +/-   0.7237        :N:M:D
  158  sysHZComb1158                          0.0990   +/-   0.7985        :N:M:D
  159  sysHZComb1159                         -0.0257   +/-   1.0000        :N:M:D
  160  sysHZComb1160                          0.0463   +/-   0.8822        :N:M:D
  161  sysHZComb1161                          0.7128   +/-   0.8426        :N:M:D
  162  sysHZComb1162                          1.0231   +/-   0.8887        :N:M:D
  163  proc_nrl                               0.3184   +/-   0.3881        :N:M:D
  164  proc_tb21                             -3.1306   +/-   0.6714        :N:M:D
  165  proc_tb22                             -1.4894   +/-   0.3070        :N:M:D
  166  proc_tb23                             -0.2634   +/-   0.4345        :N:M:D
  167  proc_tb24                             -0.4206   +/-   0.4101        :N:M:D
  168  proc_gp                               -0.0336   +/-   0.4547        :N:M:D
  169  proc_had                              -0.3775   +/-   0.5390        :N:M:D
  170  LMDYcorr1                              0.1867   +/-   0.9889        :N:M:D
  171  LMDYcorr2                             -0.0100   +/-   0.9899        :N:M:D
  172  LMDYcorr3                             -0.2730   +/-   0.9126        :N:M:D
  173  LMDYcorr4                             -0.0036   +/-   0.9789        :N:M:D
  174  LMDYcorr5                              0.0836   +/-   0.9930        :N:M:D
  175  LMDYcorr6                              0.6176   +/-   0.9455        :N:M:D
  176  LMDYcorr7                              0.1678   +/-   0.9906        :N:M:D
  177  LMDYcorr8                              0.2429   +/-   0.9842        :N:M:D
  178  LMDYcorr9                              0.6304   +/-   0.8681        :N:M:D
  179  LMDYcorr10                            -0.5021   +/-   0.8273        :N:M:D
  180  LMDYcorr11                             0.4736   +/-   0.9702        :N:M:D
  181  LMDYcorr12                             0.1411   +/-   0.9666        :N:M:D
  182  LMDYcorr13                            -0.0852   +/-   0.9666        :N:M:D
  183  ALumi2011                              0.9361   +/-   0.5432        :N:M:D
  184  JetScaleEff1                          -1.5247   +/-   0.8796        :N:M:D
  185  JetScaleEff2                          -4.2617   +/-   0.8077        :N:M:D
  186  JetScaleEff3                           1.0837   +/-   0.9771        :N:M:D
  187  JetScaleEff4                          -0.2611   +/-   0.9931        :N:M:D
  188  JetScaleEff5                          -0.0214   +/-   0.9975        :N:M:D
  189  JetScaleEff6                          -0.1841   +/-   0.9972        :N:M:D
  190  JetScaleEta1                           0.2290   +/-   0.9774        :N:M:D
  191  JetScaleEta2                          -0.3693   +/-   0.9914        :N:M:D
  192  JetScaleHighPt                         0.0000   +/-   1.0000        :N:M:D
  193  JetScaleMC                             0.0000   +/-   1.0000        :N:M:D
  194  JetScalePileup1                       -0.0484   +/-   0.9998        :N:M:D
  195  JetScalePileup2                        0.0576   +/-   0.9989        :N:M:D
  196  JetScalePileup3                       -0.2699   +/-   0.9968        :N:M:D
  197  JetScalePileup4                        0.4527   +/-   0.9564        :N:M:D
  198  JetScaleFlav1Known                    -0.1609   +/-   0.9967        :N:M:D
  199  JetScaleFlav2                         -0.0731   +/-   0.8711        :N:M:D
  200  JetScaleBjet                           0.0000   +/-   1.0000        :N:M:D
  201  JetScalepunchT                         0.0000   +/-   1.0000        :N:M:D
  202  JetResolution10                        1.6146   +/-   0.6341        :N:M:D
  203  JetSFBeff                              0.9263   +/-   0.9663        :N:M:D
  204  JetSFCeff                              0.1385   +/-   0.9984        :N:M:D
  205  JetSFLmistag                           0.1158   +/-   0.9990        :N:M:D
  206  JetSFHighPt                            0.0000   +/-   1.0000        :N:M:D
  207  JetJVFcut                              0.0112   +/-   0.9964        :N:M:D
  208  ElScaleR12                            -0.1883   +/-   0.9975        :N:M:D
  209  ElScaleZee                            -0.1113   +/-   0.9961        :N:M:D
  210  ElScalePS                              0.0107   +/-   1.0000        :N:M:D
  211  ElResolution                           0.0537   +/-   0.9998        :N:M:D
  212  ElSFReco                              -0.2936   +/-   0.9953        :N:M:D
  213  ElSFId                                -0.8984   +/-   0.9690        :N:M:D
  214  ElSFTrigger                           -0.3489   +/-   0.9936        :N:M:D
  215  ElSFIso                               -0.1369   +/-   0.9985        :N:M:D
  216  ElSFChargeMisID                        0.0000   +/-   1.0000        :N:M:D
  217  METScale                              -0.3052   +/-   0.9433        :N:M:D
  218  METResLong                            -0.4003   +/-   0.9635        :N:M:D
  219  METResTrans                           -0.4441   +/-   0.9586        :N:M:D
  220  PileupWeight                          -0.0954   +/-   0.9972        :N:M:D
  221  QCDlowRange                           -0.0256   +/-   0.9995        :N:M:D
  222  QCDhighRange                           0.0055   +/-   1.0000        :N:M:D
  223  QCDvarIso                              0.3594   +/-   0.9961        :N:M:D
  224  QCDvarElID                             0.2139   +/-   0.9793        :N:M:D
  225  QCDotherGen                           -0.0377   +/-   0.9999        :N:M:D
  226  QCDfitRebin                           -0.0036   +/-   1.0000        :N:M:D
  227  XsecZ                                  0.0390   +/-   0.9999        :N:M:D
  228  XsecTop                               -0.2506   +/-   0.9910        :N:M:D
  229  XsecDibos                             -0.0802   +/-   0.9998        :N:M:D
  230  BkgTtbarNorm                           0.2384   +/-   0.9912        :N:M:D
  231  WHFmodel                              -0.3188   +/-   0.9828        :N:M:D
  232  UnfoldReweight                         0.1614   +/-   0.9986        :N:M:D
  233  Lumi                                  -1.4750   +/-   0.8666        :N:M:D
