   6464.00000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   78.2674       6.36856       9.07748       6.35436       9.07230      0.141958E-01  0.518064E-02   15.4267       3.47496       3.47423       3.31910       2.87940       2.27918       0.00000       3.31889    
  0.109648E-03   75.5247       6.17318       8.79528       6.15814       8.78978      0.150418E-01  0.550091E-02   14.9479       3.37243       3.37164       3.21840       2.78571       2.19995       0.00000       3.21820    
  0.120226E-03   72.8964       5.98502       8.52358       5.96905       8.51772      0.159694E-01  0.585495E-02   14.4868       3.27351       3.27266       3.12130       2.69554       2.12397       0.00000       3.12109    
  0.131825E-03   70.3143       5.79980       8.25613       5.78286       8.24990      0.169342E-01  0.622454E-02   14.0328       3.17607       3.17515       3.02565       2.60679       2.04931       0.00000       3.02544    
  0.144543E-03   67.7984       5.61878       7.99478       5.60083       7.98816      0.179520E-01  0.661638E-02   13.5890       3.08074       3.07975       2.93209       2.52009       1.97652       0.00000       2.93188    
  0.158489E-03   65.3714       5.44348       7.74167       5.42443       7.73463      0.190501E-01  0.704238E-02   13.1591       2.98826       2.98721       2.84136       2.43616       1.90627       0.00000       2.84116    
  0.173779E-03   62.9879       5.27097       7.49260       5.25078       7.48511      0.201901E-01  0.748630E-02   12.7359       2.89719       2.89605       2.75202       2.35359       1.83725       0.00000       2.75182    
  0.190545E-03   60.6874       5.10383       7.25128       5.08242       7.24331      0.214145E-01  0.796666E-02   12.3257       2.80880       2.80758       2.66534       2.27362       1.77059       0.00000       2.66514    
  0.208928E-03   58.4510       4.94087       7.01595       4.91816       7.00747      0.227122E-01  0.847909E-02   11.9256       2.72249       2.72119       2.58073       2.19567       1.70576       0.00000       2.58052    
  0.229085E-03   56.2560       4.78062       6.78451       4.75656       6.77550      0.240577E-01  0.901248E-02   11.5321       2.63754       2.63614       2.49745       2.11902       1.64211       0.00000       2.49725    
  0.251186E-03   54.1587       4.62679       6.56227       4.60126       6.55267      0.255292E-01  0.960189E-02   11.1539       2.55579       2.55428       2.41735       2.04547       1.58124       0.00000       2.41715    
  0.275420E-03   52.1028       4.47571       6.34395       4.44865       6.33374      0.270608E-01  0.102184E-01   10.7824       2.47540       2.47379       2.33859       1.97324       1.52155       0.00000       2.33839    
  0.301992E-03   50.1025       4.32831       6.13090       4.29963       6.12003      0.286731E-01  0.108715E-01   10.4197       2.39685       2.39512       2.26165       1.90279       1.46345       0.00000       2.26146    
  0.331127E-03   48.1801       4.18612       5.92527       4.15571       5.91368      0.304131E-01  0.115831E-01   10.0694       2.32088       2.31903       2.18728       1.83482       1.40757       0.00000       2.18708    
  0.363073E-03   46.2948       4.04643       5.72317       4.01421       5.71085      0.322183E-01  0.123250E-01   9.72506       2.24615       2.24417       2.11412       1.76806       1.35275       0.00000       2.11394    
  0.398101E-03   44.4793       3.91143       5.52776       3.87728       5.51463      0.341522E-01  0.131270E-01   9.39191       2.17375       2.17163       2.04327       1.70353       1.29991       0.00000       2.04309    
  0.436509E-03   42.7195       3.78024       5.33771       3.74404       5.32372      0.362024E-01  0.139842E-01   9.06776       2.10322       2.10095       1.97428       1.64082       1.24868       0.00000       1.97410    
  0.478622E-03   40.9951       3.65145       5.15106       3.61312       5.13618      0.383268E-01  0.148768E-01   8.74930       2.03388       2.03145       1.90645       1.57925       1.19845       0.00000       1.90629    
  0.524798E-03   39.3523       3.52826       4.97229       3.48761       4.95643      0.406426E-01  0.158618E-01   8.44404       1.96729       1.96468       1.84136       1.52033       1.15055       0.00000       1.84120    
  0.575429E-03   37.7456       3.40757       4.79704       3.36451       4.78015      0.430540E-01  0.168939E-01   8.14466       1.90192       1.89914       1.77748       1.46259       1.10368       0.00000       1.77732    
  0.630945E-03   36.1847       3.29004       4.62624       3.24446       4.60825      0.455863E-01  0.179855E-01   7.85271       1.83811       1.83514       1.71513       1.40635       1.05813       0.00000       1.71498    
  0.691816E-03   34.6905       3.17719       4.46195       3.12887       4.44277      0.483173E-01  0.191768E-01   7.57164       1.77657       1.77340       1.65503       1.35229       1.01448       0.00000       1.65490    
  0.758561E-03   33.2274       3.06651       4.30072       3.01537       4.28030      0.511482E-01  0.204187E-01   7.29566       1.71610       1.71271       1.59599       1.29927      0.971725       0.00000       1.59586    
  0.831745E-03   31.8216       2.95988       4.14510       2.90571       4.12334      0.541709E-01  0.217587E-01   7.02905       1.65759       1.65397       1.53888       1.24812      0.930607       0.00000       1.53877    
  0.911989E-03   30.4636       2.85665       3.99420       2.79927       3.97101      0.573738E-01  0.231925E-01   6.77028       1.60072       1.59685       1.48340       1.19856      0.890857       0.00000       1.48330    
  0.999975E-03   29.1349       2.75551       3.84620       2.69482       3.82152      0.606895E-01  0.246852E-01   6.51634       1.54486       1.54074       1.42892       1.14996      0.851949       0.00000       1.42883    
  0.109645E-02   27.8730       2.65917       3.70482       2.59488       3.67850      0.642882E-01  0.263284E-01   6.27338       1.49130       1.48690       1.37672       1.10359      0.814953       0.00000       1.37664    
  0.120223E-02   26.6421       2.56509       3.56654       2.49706       3.53849      0.680349E-01  0.280517E-01   6.03555       1.43882       1.43413       1.32558       1.05824      0.778846       0.00000       1.32551    
  0.131822E-02   25.4480       2.47368       3.43193       2.40173       3.40206      0.719570E-01  0.298703E-01   5.80379       1.38761       1.38262       1.27570       1.01412      0.743795       0.00000       1.27565    
  0.144540E-02   24.3099       2.38640       3.30295       2.31022       3.27109      0.761791E-01  0.318549E-01   5.58131       1.33835       1.33303       1.22775      0.971872      0.710353       0.00000       1.22771    
  0.158485E-02   23.1975       2.30101       3.17654       2.22046       3.14262      0.805487E-01  0.339224E-01   5.36308       1.28998       1.28432       1.18068      0.930481      0.677644       0.00000       1.18066    
