   100.000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   34.2910       3.08657       4.09774       3.07717       4.09435      0.940547E-02  0.338126E-02   7.17152       1.84998       1.84952       1.68819       1.22719      0.556821       0.00000       1.68801    
  0.109648E-03   33.4806       3.01395       4.00212       3.00396       3.99852      0.999675E-02  0.359854E-02   7.00248       1.80884       1.80835       1.64895       1.19511      0.541400       0.00000       1.64877    
  0.120226E-03   32.6840       2.94312       3.90876       2.93247       3.90492      0.106492E-01  0.384005E-02   6.83739       1.76863       1.76809       1.61059       1.16384      0.526413       0.00000       1.61041    
  0.131825E-03   31.8934       2.87303       3.81634       2.86170       3.81225      0.113297E-01  0.409279E-02   6.67395       1.72879       1.72822       1.57261       1.13291      0.511604       0.00000       1.57243    
  0.144543E-03   31.1113       2.80401       3.72527       2.79196       3.72091      0.120502E-01  0.436162E-02   6.51287       1.68951       1.68889       1.53515       1.10245      0.497052       0.00000       1.53497    
  0.158489E-03   30.3416       2.73650       3.63607       2.72366       3.63142      0.128320E-01  0.465532E-02   6.35508       1.65099       1.65032       1.49843       1.07267      0.482853       0.00000       1.49824    
  0.173779E-03   29.5781       2.66972       3.54780       2.65608       3.54284      0.136458E-01  0.496213E-02   6.19892       1.61285       1.61213       1.46207       1.04323      0.468827       0.00000       1.46189    
  0.190545E-03   28.8269       2.60440       3.46134       2.58987       3.45605      0.145245E-01  0.529570E-02   6.04592       1.57545       1.57466       1.42643       1.01443      0.455139       0.00000       1.42624    
  0.208928E-03   28.0857       2.54023       3.37632       2.52477       3.37066      0.154600E-01  0.565302E-02   5.89543       1.53863       1.53778       1.39135      0.986143      0.441715       0.00000       1.39116    
  0.229085E-03   27.3510       2.47681       3.29222       2.46038       3.28619      0.164325E-01  0.602587E-02   5.74658       1.50219       1.50128       1.35663      0.958192      0.428462       0.00000       1.35645    
  0.251186E-03   26.6324       2.41522       3.21038       2.39772       3.20394      0.175037E-01  0.644056E-02   5.60166       1.46667       1.46569       1.32281      0.931050      0.415622       0.00000       1.32263    
  0.275420E-03   25.9210       2.35443       3.12951       2.33581       3.12264      0.186224E-01  0.687571E-02   5.45845       1.43155       1.43049       1.28937      0.904260      0.402960       0.00000       1.28919    
  0.301992E-03   25.2193       2.29471       3.04997       2.27491       3.04263      0.198049E-01  0.733837E-02   5.31754       1.39697       1.39583       1.25645      0.877943      0.390538       0.00000       1.25627    
  0.331127E-03   24.5318       2.23655       2.97233       2.21546       2.96448      0.210892E-01  0.784560E-02   5.17994       1.36316       1.36193       1.22427      0.852305      0.378457       0.00000       1.22410    
