   8317.00000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   87.1087       7.15240       10.1543       7.13795       10.1490      0.144457E-01  0.528672E-02   17.2869       3.86671       3.86596       3.71110       3.27124       2.57214       0.00000       3.71089    
  0.109648E-03   83.8436       6.91397       9.81248       6.89866       9.80687      0.153047E-01  0.561301E-02   16.7055       3.74247       3.74166       3.58869       3.15620       2.47673       0.00000       3.58848    
  0.120226E-03   80.7333       6.68589       9.48552       6.66964       9.47955      0.162464E-01  0.597361E-02   16.1492       3.62342       3.62255       3.47145       3.04622       2.38576       0.00000       3.47124    
  0.131825E-03   77.6848       6.46196       9.16451       6.44474       9.15816      0.172255E-01  0.635000E-02   15.6029       3.50646       3.50552       3.35628       2.93827       2.29656       0.00000       3.35607    
  0.144543E-03   74.7247       6.24398       8.85201       6.22572       8.84526      0.182584E-01  0.674900E-02   15.0710       3.39249       3.39148       3.24408       2.83323       2.20991       0.00000       3.24387    
  0.158489E-03   71.8823       6.03395       8.55089       6.01458       8.54370      0.193725E-01  0.718267E-02   14.5583       3.28251       3.28143       3.13585       2.73206       2.12663       0.00000       3.13564    
  0.173779E-03   69.0970       5.82779       8.25529       5.80726       8.24765      0.205289E-01  0.763452E-02   14.0549       3.17447       3.17331       3.02955       2.63278       2.04500       0.00000       3.02934    
  0.190545E-03   66.4205       5.62902       7.97024       5.60725       7.96211      0.217708E-01  0.812336E-02   13.5694       3.07014       3.06890       2.92692       2.53710       1.96650       0.00000       2.92671    
  0.208928E-03   63.8270       5.43592       7.69326       5.41283       7.68461      0.230866E-01  0.864472E-02   13.0974       2.96865       2.96732       2.82712       2.44418       1.89039       0.00000       2.82691    
  0.229085E-03   61.2873       5.24649       7.42151       5.22204       7.41233      0.244508E-01  0.918735E-02   12.6344       2.86900       2.86757       2.72914       2.35304       1.81582       0.00000       2.72894    
  0.251186E-03   58.8731       5.06568       7.16202       5.03974       7.15223      0.259423E-01  0.978676E-02   12.1920       2.77366       2.77212       2.63544       2.26607       1.74487       0.00000       2.63524    
  0.275420E-03   56.5115       4.88850       6.90769       4.86101       6.89727      0.274945E-01  0.104137E-01   11.7583       2.68014       2.67849       2.54355       2.18087       1.67544       0.00000       2.54335    
  0.301992E-03   54.2207       4.71622       6.66029       4.68709       6.64921      0.291282E-01  0.110776E-01   11.3363       2.58905       2.58729       2.45408       2.09803       1.60804       0.00000       2.45388    
  0.331127E-03   52.0282       4.55076       6.42256       4.51987       6.41076      0.308908E-01  0.118008E-01   10.9306       2.50138       2.49949       2.36799       2.01849       1.54348       0.00000       2.36780    
  0.363073E-03   49.8823       4.38856       6.18943       4.35584       6.17688      0.327192E-01  0.125547E-01   10.5327       2.41532       2.41330       2.28350       1.94052       1.48027       0.00000       2.28332    
  0.398101E-03   47.8237       4.23245       5.96492       4.19778       5.95155      0.346775E-01  0.133694E-01   10.1493       2.33229       2.33013       2.20203       1.86548       1.41957       0.00000       2.20185    
  0.436509E-03   45.8344       4.08123       5.74727       4.04447       5.73303      0.367530E-01  0.142400E-01   9.77751       2.25169       2.24937       2.12296       1.79278       1.36088       0.00000       2.12278    
  0.478622E-03   43.8888       3.93308       5.53397       3.89418       5.51882      0.389034E-01  0.151463E-01   9.41300       2.17262       2.17014       2.04540       1.72156       1.30345       0.00000       2.04523    
  0.524798E-03   42.0437       3.79205       5.33065       3.75080       5.31451      0.412466E-01  0.161462E-01   9.06531       2.09706       2.09441       1.97134       1.65374       1.24892       0.00000       1.97118    
  0.575429E-03   40.2428       3.65417       5.13176       3.61048       5.11457      0.436863E-01  0.171936E-01   8.72505       2.02306       2.02023       1.89881       1.58742       1.19568       0.00000       1.89866    
  0.630945E-03   38.4978       3.52028       4.93845       3.47403       4.92015      0.462477E-01  0.183012E-01   8.39418       1.95103       1.94800       1.82824       1.52300       1.14405       0.00000       1.82810    
  0.691816E-03   36.8337       3.39220       4.75326       3.34319       4.73375      0.490092E-01  0.195094E-01   8.07694       1.88185       1.87862       1.76051       1.46134       1.09476       0.00000       1.76037    
  0.758561E-03   35.2072       3.26684       4.57186       3.21497       4.55109      0.518712E-01  0.207687E-01   7.76606       1.81401       1.81056       1.69409       1.40096       1.04657       0.00000       1.69397    
  0.831745E-03   33.6497       3.14647       4.39740       3.09155       4.37527      0.549263E-01  0.221270E-01   7.46682       1.74861       1.74492       1.63010       1.34294       1.00037       0.00000       1.62998    
  0.911989E-03   32.1493       3.03028       4.22872       2.97211       4.20514      0.581627E-01  0.235799E-01   7.17725       1.68524       1.68130       1.56811       1.28688      0.955822       0.00000       1.56801    
  0.999975E-03   30.6840       2.91664       4.06359       2.85513       4.03850      0.615124E-01  0.250923E-01   6.89363       1.62312       1.61892       1.50737       1.23202      0.912298       0.00000       1.50728    
  0.109645E-02   29.2980       2.80885       3.90653       2.74370       3.87977      0.651467E-01  0.267563E-01   6.62347       1.56382       1.55935       1.44943       1.17988      0.871073       0.00000       1.44935    
  0.120223E-02   27.9485       2.70377       3.75320       2.63484       3.72470      0.689295E-01  0.285011E-01   6.35954       1.50583       1.50107       1.39278       1.12901      0.830912       0.00000       1.39272    
  0.131822E-02   26.6425       2.60192       3.60431       2.52904       3.57397      0.728887E-01  0.303418E-01   6.10301       1.44940       1.44433       1.33768       1.07963      0.792013       0.00000       1.33763    
  0.144540E-02   25.4023       2.50501       3.46217       2.42786       3.42982      0.771489E-01  0.323496E-01   5.85768       1.39533       1.38992       1.28491       1.03253      0.755026       0.00000       1.28487    
  0.158485E-02   24.1919       2.41035       3.32311       2.32879       3.28867      0.815572E-01  0.344408E-01   5.61746       1.34233       1.33658       1.23320      0.986461      0.718908       0.00000       1.23318    
  0.173775E-02   23.0352       2.31975       3.18959       2.23351       3.15290      0.862426E-01  0.366891E-01   5.38641       1.29126       1.28514       1.18341      0.942253      0.684352       0.00000       1.18341    
  0.190540E-02   21.9248       2.23271       3.06088       2.14151       3.02178      0.911970E-01  0.390934E-01   5.16330       1.24186       1.23535       1.13527      0.899655      0.651146       0.00000       1.13529    
  0.208923E-02   20.8422       2.14780       2.93505       2.05148       2.89346      0.963160E-01  0.415934E-01   4.94494       1.19346       1.18655       1.08813      0.858024      0.618750       0.00000       1.08816    
  0.229079E-02   19.8212       2.06766       2.81565       1.96582       2.77132      0.101837      0.443315E-01   4.73714       1.14728       1.13994       1.04318      0.818538      0.588152       0.00000       1.04323    
  0.251180E-02   18.8300       1.98985       2.69939       1.88228       2.65219      0.107575      0.472014E-01   4.53447       1.10218       1.09439      0.999309      0.780095      0.558423       0.00000      0.999375    
  0.275413E-02   17.8721       1.91466       2.58662       1.80110       2.53640      0.113555      0.502185E-01   4.33750       1.05829       1.05002      0.956627      0.742812      0.529666       0.00000      0.956710    
  0.301984E-02   16.9666       1.84363       2.47940       1.72366       2.42590      0.119964      0.535015E-01   4.14956       1.01629       1.00752      0.915830      0.707371      0.502446       0.00000      0.915932    
  0.331118E-02   16.0846       1.77447       2.37467       1.64790       2.31775      0.126578      0.569140E-01   3.96565      0.975146      0.965853      0.875873      0.672749      0.475909       0.00000      0.875993    
  0.363064E-02   15.2436       1.70863       2.27432       1.57506       2.21376      0.133565      0.605638E-01   3.78882      0.935488      0.925644      0.837394      0.639572      0.450578       0.00000      0.837533    
  0.398091E-02   14.4396       1.64579       2.17794       1.50487       2.11348      0.140923      0.644559E-01   3.61835      0.897170      0.886748      0.800246      0.607698      0.426332       0.00000      0.800403    
  0.436498E-02   13.6571       1.58472       2.08388       1.43622       2.01539      0.148503      0.684935E-01   3.45161      0.859635      0.848617      0.763876      0.576587      0.402721       0.00000      0.764052    
  0.478610E-02   12.9218       1.52755       1.99493       1.37095       1.92205      0.156605      0.728807E-01   3.29299      0.823807      0.812155      0.729204      0.547140      0.380494       0.00000      0.729397    
  0.524785E-02   12.2102       1.47238       1.90858       1.30738       1.83111      0.164997      0.774671E-01   3.13849      0.788842      0.776536      0.695391      0.518539      0.358971       0.00000      0.695603    
  0.575415E-02   11.5236       1.41930       1.82496       1.24561       1.74270      0.173692      0.822625E-01   2.98830      0.754783      0.741801      0.662481      0.490825      0.338184       0.00000      0.662710    
  0.630929E-02   10.8782       1.36973       1.74589       1.18680       1.65845      0.182934      0.874443E-01   2.84525      0.722219      0.708523      0.631063      0.464582      0.318618       0.00000      0.631309    
  0.691799E-02   10.2508       1.32171       1.66883       1.12929       1.57602      0.192426      0.928078E-01   2.70530      0.690304      0.675877      0.600296      0.438981      0.299584       0.00000      0.600558    
  0.758542E-02   9.65423       1.27636       1.59521       1.07400       1.49672      0.202362      0.984936E-01   2.57072      0.659510      0.644324      0.570650      0.414488      0.281469       0.00000      0.570928    
  0.831724E-02   9.08658       1.23354       1.52487       1.02080       1.42036      0.212740      0.104512       2.44116      0.629764      0.613791      0.542057      0.391039      0.264216       0.00000      0.542350    
  0.911966E-02   8.53360       1.19204       1.45621      0.968675       1.34549      0.223365      0.110717       2.31417      0.600552      0.583778      0.514002      0.368124      0.247402       0.00000      0.514309    
  0.999950E-02   7.99962       1.15247       1.38991      0.917987       1.27261      0.234484      0.117298       2.19060      0.572056      0.554451      0.486669      0.345932      0.231172       0.00000      0.486990    
  0.109642E-01   7.48942       1.11488       1.32623      0.868990       1.20213      0.245887      0.124107       2.07112      0.544404      0.525956      0.460191      0.324586      0.215648       0.00000      0.460524    
  0.120220E-01   7.01536       1.08037       1.26662      0.822587       1.13530      0.257787      0.131319       1.95789      0.518044      0.498730      0.435025      0.304543      0.201205       0.00000      0.435369    
  0.131819E-01   6.56426       1.04795       1.20971      0.777867       1.07085      0.270083      0.138859       1.84871      0.492517      0.472324      0.410711      0.285350      0.187459       0.00000      0.411065    
  0.144536E-01   6.13501       1.01751       1.15538      0.734759       1.00866      0.282754      0.146721       1.74342      0.467785      0.446702      0.387217      0.266974      0.174380       0.00000      0.387578    
  0.158481E-01   5.72532      0.988854       1.10339      0.693099      0.948517      0.295755      0.154872       1.64162      0.443765      0.421787      0.364461      0.249333      0.161901       0.00000      0.364829    
  0.173770E-01   5.33453      0.961913       1.05367      0.652847      0.890366      0.309066      0.163302       1.54321      0.420437      0.397563      0.342426      0.232410      0.150005       0.00000      0.342799    
  0.190535E-01   4.96370      0.936778       1.00636      0.614093      0.834342      0.322685      0.172022       1.44843      0.397840      0.374076      0.321162      0.216253      0.138728       0.00000      0.321538    
  0.208917E-01   4.61164      0.913328      0.961341      0.576759      0.780342      0.336569      0.180998       1.35710      0.375936      0.351295      0.300633      0.200823      0.128036       0.00000      0.301011    
