   5.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   4.35134      0.907496       1.39523      0.902232       1.39399      0.526369E-02  0.124378E-02   2.29622      0.782458      0.782087      0.611983      0.119774       0.00000       0.00000      0.611898    
  0.109648E-03   4.48360      0.897113       1.37711      0.891490       1.37578      0.562342E-02  0.133335E-02   2.26727      0.772382      0.771982      0.603886      0.119108       0.00000       0.00000      0.603799    
  0.120226E-03   4.59937      0.886676       1.35898      0.880651       1.35755      0.602404E-02  0.143456E-02   2.23820      0.762313      0.761879      0.595759      0.118338       0.00000       0.00000      0.595671    
  0.131825E-03   4.70876      0.876228       1.34086      0.869785       1.33932      0.644356E-02  0.154127E-02   2.20910      0.752254      0.751784      0.587626      0.117531       0.00000       0.00000      0.587536    
  0.144543E-03   4.80899      0.865768       1.32275      0.858878       1.32109      0.689014E-02  0.165586E-02   2.17997      0.742207      0.741699      0.579484      0.116670       0.00000       0.00000      0.579393    
  0.158489E-03   4.89737      0.855314       1.30467      0.847935       1.30289      0.737848E-02  0.178290E-02   2.15082      0.732190      0.731639      0.571342      0.115745       0.00000       0.00000      0.571249    
  0.173779E-03   4.98010      0.844869       1.28662      0.836981       1.28470      0.788878E-02  0.191659E-02   2.12168      0.722190      0.721594      0.563202      0.114791       0.00000       0.00000      0.563108    
  0.190545E-03   5.05220      0.834454       1.26862      0.826010       1.26656      0.844383E-02  0.206395E-02   2.09257      0.712227      0.711582      0.555071      0.113784       0.00000       0.00000      0.554976    
  0.208928E-03   5.11641      0.824080       1.25069      0.815041       1.24846      0.903846E-02  0.222371E-02   2.06350      0.702301      0.701602      0.546954      0.112741       0.00000       0.00000      0.546859    
  0.229085E-03   5.17553      0.813732       1.23279      0.804073       1.23040      0.965898E-02  0.239160E-02   2.03447      0.692399      0.691644      0.538848      0.111675       0.00000       0.00000      0.538752    
  0.251186E-03   5.22309      0.803474       1.21501      0.793126       1.21242      0.103490E-01  0.258182E-02   2.00555      0.682564      0.681747      0.530774      0.110562       0.00000       0.00000      0.530677    
  0.275420E-03   5.26594      0.793267       1.19728      0.782194       1.19450      0.110728E-01  0.278322E-02   1.97669      0.672762      0.671878      0.522718      0.109432       0.00000       0.00000      0.522621    
