   100.000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   35.0147       3.12538       4.13597       3.11705       4.13325      0.833406E-02  0.272304E-02   7.25029       1.86662       1.86633       1.70473       1.25043      0.562361       0.00000       1.70455    
  0.109648E-03   34.1046       3.04633       4.03340       3.03746       4.03050      0.886928E-02  0.289730E-02   7.06796       1.82259       1.82228       1.66255       1.21487      0.545849       0.00000       1.66237    
  0.120226E-03   33.2207       2.96991       3.93407       2.96045       3.93098      0.946147E-02  0.309134E-02   6.89142       1.77990       1.77956       1.62167       1.18054      0.529924       0.00000       1.62149    
  0.131825E-03   32.3475       2.89455       3.83605       2.88447       3.83275      0.100798E-01  0.329460E-02   6.71722       1.73775       1.73738       1.58132       1.14672      0.514235       0.00000       1.58114    
  0.144543E-03   31.4895       2.82072       3.73991       2.80998       3.73640      0.107356E-01  0.351105E-02   6.54638       1.69637       1.69597       1.54172       1.11361      0.498887       0.00000       1.54154    
  0.158489E-03   30.6522       2.74895       3.64630       2.73750       3.64255      0.114488E-01  0.374804E-02   6.38006       1.65604       1.65560       1.50314       1.08147      0.483994       0.00000       1.50296    
  0.173779E-03   29.8251       2.67820       3.55393       2.66601       3.54994      0.121920E-01  0.399589E-02   6.21594       1.61621       1.61574       1.46506       1.04980      0.469323       0.00000       1.46488    
  0.190545E-03   29.0175       2.60939       3.46394       2.59639       3.45967      0.129963E-01  0.426594E-02   6.05606       1.57736       1.57685       1.42794       1.01903      0.455079       0.00000       1.42775    
  0.208928E-03   28.2252       2.54208       3.37578       2.52823       3.37123      0.138542E-01  0.455583E-02   5.89946       1.53926       1.53871       1.39155      0.988965      0.441162       0.00000       1.39136    
  0.229085E-03   27.4428       2.47576       3.28882       2.46101       3.28396      0.147471E-01  0.485870E-02   5.74497       1.50166       1.50106       1.35563      0.959353      0.427458       0.00000       1.35545    
  0.251186E-03   26.6839       2.41176       3.20467       2.39602       3.19948      0.157335E-01  0.519675E-02   5.59550       1.46521       1.46456       1.32085      0.930813      0.414255       0.00000       1.32066    
  0.275420E-03   25.9351       2.34875       3.12173       2.33198       3.11618      0.167650E-01  0.555213E-02   5.44816       1.42925       1.42855       1.28655      0.902728      0.401264       0.00000       1.28636    
  0.301992E-03   25.1999       2.28707       3.04040       2.26922       3.03447      0.178572E-01  0.593080E-02   5.30368       1.39396       1.39320       1.25290      0.875256      0.388559       0.00000       1.25271    
  0.331127E-03   24.4839       2.22729       2.96134       2.20824       2.95499      0.190467E-01  0.634748E-02   5.16324       1.35960       1.35877       1.22015      0.848646      0.376256       0.00000       1.21997    
  0.363073E-03   23.7772       2.16841       2.88337       2.14813       2.87659      0.202862E-01  0.678400E-02   5.02472       1.32568       1.32479       1.18784      0.822448      0.364143       0.00000       1.18766    
  0.398101E-03   23.0879       2.11125       2.80746       2.08962       2.80020      0.216251E-01  0.726019E-02   4.88982       1.29260       1.29164       1.15635      0.797025      0.352391       0.00000       1.15617    
  0.436509E-03   22.4129       2.05547       2.73319       2.03242       2.72542      0.230552E-01  0.777348E-02   4.75784       1.26019       1.25915       1.12552      0.772225      0.340927       0.00000       1.12534    
  0.478622E-03   21.7468       2.00058       2.65997       1.97603       2.65166      0.245435E-01  0.831059E-02   4.62770       1.22821       1.22709       1.09510      0.747820      0.329646       0.00000       1.09492    
  0.524798E-03   21.1018       1.94774       2.58919       1.92155       2.58028      0.261841E-01  0.891101E-02   4.50183       1.19723       1.19601       1.06565      0.724329      0.318789       0.00000       1.06548    
  0.575429E-03   20.4663       1.89583       2.51950       1.86792       2.50995      0.279019E-01  0.954430E-02   4.37788       1.16668       1.16537       1.03663      0.701246      0.308121       0.00000       1.03646    
  0.630945E-03   19.8427       1.84508       2.45118       1.81537       2.44096      0.297173E-01  0.102191E-01   4.25632       1.13669       1.13528       1.00815      0.678679      0.297690       0.00000       1.00799    
  0.691816E-03   19.2369       1.79608       2.38489       1.76438       2.37392      0.316958E-01  0.109649E-01   4.13830       1.10751       1.10599      0.980473      0.656867      0.287610       0.00000      0.980320    
  0.758561E-03   18.6394       1.74789       2.31955       1.71413       2.30780      0.337571E-01  0.117472E-01   4.02193       1.07872       1.07709      0.953169      0.635409      0.277692       0.00000      0.953022    
  0.831745E-03   18.0574       1.70122       2.25597       1.66524       2.24337      0.359785E-01  0.126007E-01   3.90860       1.05064       1.04888      0.926552      0.614601      0.268076       0.00000      0.926413    
  0.911989E-03   17.4885       1.65583       2.19386       1.61748       2.18034      0.383527E-01  0.135240E-01   3.79782       1.02314       1.02124      0.900512      0.594339      0.258713       0.00000      0.900381    
  0.999975E-03   16.9277       1.61124       2.13267       1.57042       2.11818      0.408228E-01  0.144912E-01   3.68860      0.996008      0.993970      0.874826      0.574413      0.249504       0.00000      0.874704    
  0.109645E-02   16.3856       1.56849       2.07357       1.52495       2.05799      0.435374E-01  0.155725E-01   3.58295      0.969702      0.967508      0.849949      0.555251      0.240650       0.00000      0.849836    
  0.120223E-02   15.8522       1.52661       2.01545       1.48023       1.99873      0.463819E-01  0.167162E-01   3.47896      0.943782      0.941423      0.825448      0.536445      0.231962       0.00000      0.825346    
  0.131822E-02   15.3293       1.48576       1.95849       1.43638       1.94056      0.493807E-01  0.179337E-01   3.37694      0.918319      0.915786      0.801394      0.518063      0.223470       0.00000      0.801302    
  0.144540E-02   14.8226       1.44653       1.90334       1.39388       1.88405      0.526483E-01  0.192834E-01   3.27794      0.893553      0.890831      0.778023      0.500328      0.215280       0.00000      0.777943    
  0.158485E-02   14.3233       1.40804       1.84901       1.35199       1.82831      0.560499E-01  0.207000E-01   3.18030      0.869107      0.866186      0.754963      0.482888      0.207228       0.00000      0.754895    
  0.173775E-02   13.8376       1.37092       1.79618       1.31121       1.77393      0.597038E-01  0.222441E-01   3.08515      0.845233      0.842100      0.732464      0.465980      0.199424       0.00000      0.732409    
  0.190540E-02   13.3639       1.33500       1.74466       1.27139       1.72075      0.636081E-01  0.239178E-01   2.99214      0.821858      0.818496      0.710454      0.449535      0.191838       0.00000      0.710412    
