   1.89999998             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03  -1.99975      0.520967      0.863065      0.517757      0.862580      0.321041E-02  0.485577E-03   1.38034      0.517757      0.517548      0.345032       0.00000       0.00000       0.00000      0.345032    
  0.109648E-03  -1.79642      0.515196      0.853061      0.511743      0.852528      0.345287E-02  0.532356E-03   1.36427      0.511743      0.511517      0.341011       0.00000       0.00000       0.00000      0.341011    
  0.120226E-03  -1.60601      0.509561      0.843236      0.505835      0.842650      0.372563E-02  0.586691E-03   1.34848      0.505835      0.505590      0.337060       0.00000       0.00000       0.00000      0.337060    
  0.131825E-03  -1.42063      0.503983      0.833485      0.499970      0.832840      0.401254E-02  0.644668E-03   1.33281      0.499970      0.499704      0.333136       0.00000       0.00000       0.00000      0.333136    
  0.144543E-03  -1.24247      0.498486      0.823838      0.494166      0.823130      0.431969E-02  0.707861E-03   1.31730      0.494166      0.493878      0.329252       0.00000       0.00000       0.00000      0.329252    
  0.158489E-03  -1.07369      0.493103      0.814333      0.488445      0.813554      0.465838E-02  0.779439E-03   1.30200      0.488445      0.488132      0.325422       0.00000       0.00000       0.00000      0.325422    
  0.173779E-03  -.909411      0.487778      0.804898      0.482764      0.804043      0.501373E-02  0.855533E-03   1.28681      0.482764      0.482426      0.321617       0.00000       0.00000       0.00000      0.321617    
  0.190545E-03  -.753614      0.482564      0.795597      0.477161      0.794656      0.540319E-02  0.940999E-03   1.27182      0.477161      0.476794      0.317862       0.00000       0.00000       0.00000      0.317862    
  0.208928E-03  -.604144      0.477440      0.786400      0.471617      0.785365      0.582309E-02  0.103510E-02   1.25698      0.471617      0.471219      0.314146       0.00000       0.00000       0.00000      0.314146    
  0.229085E-03  -.458769      0.472375      0.777271      0.466112      0.776136      0.626292E-02  0.113487E-02   1.24225      0.466112      0.465682      0.310455       0.00000       0.00000       0.00000      0.310455    
  0.251186E-03  -.322756      0.467455      0.768303      0.460699      0.767053      0.675666E-02  0.125045E-02   1.22775      0.460699      0.460232      0.306821       0.00000       0.00000       0.00000      0.306821    
  0.275420E-03  -.190590      0.462601      0.759405      0.455324      0.758031      0.727691E-02  0.137405E-02   1.21335      0.455324      0.454818      0.303212       0.00000       0.00000       0.00000      0.303212    
  0.301992E-03  -.635925E-01  0.457835      0.750599      0.450002      0.749090      0.783279E-02  0.150843E-02   1.19909      0.450002      0.449454      0.299636       0.00000       0.00000       0.00000      0.299636    
  0.331127E-03  0.563721E-01  0.453200      0.741926      0.444753      0.740265      0.844668E-02  0.166096E-02   1.18502      0.444753      0.444159      0.296106       0.00000       0.00000       0.00000      0.296106    
  0.363073E-03  0.173038      0.448630      0.733316      0.439539      0.731493      0.909078E-02  0.182313E-02   1.17103      0.439539      0.438896      0.292597       0.00000       0.00000       0.00000      0.292597    
  0.398101E-03  0.283591      0.444186      0.724827      0.434391      0.722822      0.979523E-02  0.200480E-02   1.15721      0.434391      0.433693      0.289129       0.00000       0.00000       0.00000      0.289129    
  0.436509E-03  0.389381      0.439850      0.716436      0.429294      0.714230      0.105559E-01  0.220524E-02   1.14352      0.429294      0.428538      0.285692       0.00000       0.00000       0.00000      0.285692    
  0.478622E-03  0.492169      0.435584      0.708107      0.424231      0.705689      0.113527E-01  0.241777E-02   1.12992      0.424231      0.423413      0.282276       0.00000       0.00000       0.00000      0.282276    
  0.524798E-03  0.588191      0.431489      0.699924      0.419244      0.697261      0.122451E-01  0.266328E-02   1.11651      0.419244      0.418357      0.278904       0.00000       0.00000       0.00000      0.278904    
  0.575429E-03  0.681288      0.427478      0.691809      0.414291      0.688882      0.131870E-01  0.292639E-02   1.10317      0.414291      0.413329      0.275553       0.00000       0.00000       0.00000      0.275553    
  0.630945E-03  0.770692      0.423571      0.683777      0.409380      0.680565      0.141913E-01  0.321174E-02   1.08995      0.409380      0.408339      0.272226       0.00000       0.00000       0.00000      0.272226    
  0.691816E-03  0.854839      0.419832      0.675871      0.404530      0.672335      0.153018E-01  0.353619E-02   1.07686      0.404530      0.403401      0.268934       0.00000       0.00000       0.00000      0.268934    
  0.758561E-03  0.936571      0.416175      0.668025      0.399708      0.664144      0.164668E-01  0.388115E-02   1.06385      0.399708      0.398486      0.265658       0.00000       0.00000       0.00000      0.265658    
  0.831745E-03   1.01391      0.412676      0.660290      0.394938      0.656024      0.177380E-01  0.426650E-02   1.05096      0.394938      0.393614      0.262410       0.00000       0.00000       0.00000      0.262410    
