   100.000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   32.8446       2.98760       3.98133       2.97799       3.97812      0.961510E-02  0.321194E-02   6.95611       1.80020       1.79973       1.63920       1.17778      0.539363       0.00000       1.63902    
  0.109648E-03   32.1326       2.92181       3.89377       2.91160       3.89035      0.102168E-01  0.341870E-02   6.80194       1.76248       1.76197       1.60336       1.14911      0.525193       0.00000       1.60318    
  0.120226E-03   31.4254       2.85718       3.80770       2.84630       3.80405      0.108805E-01  0.364869E-02   6.65036       1.72537       1.72481       1.56808       1.12094      0.511338       0.00000       1.56790    
  0.131825E-03   30.7209       2.79306       3.72230       2.78149       3.71841      0.115724E-01  0.388949E-02   6.49989       1.68851       1.68792       1.53305       1.09298      0.497617       0.00000       1.53287    
  0.144543E-03   30.0201       2.72967       3.63783       2.71736       3.63368      0.123049E-01  0.414574E-02   6.35104       1.65203       1.65139       1.49838       1.06533      0.484088       0.00000       1.49820    
  0.158489E-03   29.3254       2.66734       3.55471       2.65424       3.55029      0.130993E-01  0.442594E-02   6.20453       1.61610       1.61541       1.46423       1.03814      0.470830       0.00000       1.46405    
  0.173779E-03   28.6341       2.60555       3.47228       2.59163       3.46756      0.139259E-01  0.471878E-02   6.05919       1.58044       1.57969       1.43034       1.01118      0.457707       0.00000       1.43016    
  0.190545E-03   27.9495       2.54483       3.39120       2.53001       3.38616      0.148181E-01  0.503742E-02   5.91617       1.54533       1.54452       1.39697      0.984681      0.444849       0.00000       1.39679    
  0.208928E-03   27.2710       2.48499       3.31122       2.46922       3.30584      0.157676E-01  0.537901E-02   5.77506       1.51066       1.50979       1.36403      0.958556      0.432203       0.00000       1.36384    
  0.229085E-03   26.5965       2.42571       3.23195       2.40896       3.22621      0.167546E-01  0.573562E-02   5.63517       1.47628       1.47534       1.33136      0.932676      0.419696       0.00000       1.33117    
  0.251186E-03   25.9323       2.36787       3.15446       2.35003       3.14833      0.178409E-01  0.613272E-02   5.49835       1.44262       1.44161       1.29938      0.907404      0.407527       0.00000       1.29919    
