   5.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   4.44984      0.907151       1.39299      0.901942       1.39146      0.520864E-02  0.152997E-02   2.29340      0.780351      0.780067      0.611478      0.121591       0.00000       0.00000      0.611394    
  0.109648E-03   4.58101      0.896681       1.37479      0.891116       1.37315      0.556548E-02  0.164017E-02   2.26427      0.770221      0.769913      0.603328      0.120895       0.00000       0.00000      0.603242    
  0.120226E-03   4.69567      0.886158       1.35659      0.880195       1.35483      0.596299E-02  0.176435E-02   2.23502      0.760100      0.759766      0.595150      0.120095       0.00000       0.00000      0.595062    
  0.131825E-03   4.80391      0.875626       1.33840      0.869246       1.33650      0.637933E-02  0.189513E-02   2.20575      0.749989      0.749626      0.586966      0.119258       0.00000       0.00000      0.586877    
  0.144543E-03   4.90298      0.865081       1.32022      0.858258       1.31818      0.682261E-02  0.203533E-02   2.17644      0.739891      0.739499      0.578775      0.118367       0.00000       0.00000      0.578684    
  0.158489E-03   4.99018      0.854543       1.30208      0.847236       1.29989      0.730747E-02  0.219035E-02   2.14713      0.729825      0.729399      0.570585      0.117411       0.00000       0.00000      0.570493    
  0.173779E-03   5.07169      0.844016       1.28397      0.836202       1.28162      0.781421E-02  0.235323E-02   2.11782      0.719775      0.719315      0.562399      0.116427       0.00000       0.00000      0.562306    
  0.190545E-03   5.14253      0.833519       1.26593      0.825154       1.26340      0.836554E-02  0.253230E-02   2.08855      0.709765      0.709266      0.554223      0.115389       0.00000       0.00000      0.554129    
  0.208928E-03   5.20547      0.823064       1.24795      0.814108       1.24522      0.895631E-02  0.272594E-02   2.05933      0.699793      0.699252      0.546063      0.114315       0.00000       0.00000      0.545969    
  0.229085E-03   5.26329      0.812636       1.23001      0.803063       1.22708      0.957288E-02  0.292913E-02   2.03014      0.689845      0.689260      0.537914      0.113218       0.00000       0.00000      0.537819    
  0.251186E-03   5.30949      0.802298       1.21219      0.792040       1.20904      0.102587E-01  0.315841E-02   2.00108      0.679966      0.679332      0.529801      0.112074       0.00000       0.00000      0.529704    
  0.275420E-03   5.35096      0.792011       1.19444      0.781033       1.19104      0.109783E-01  0.340067E-02   1.97208      0.670121      0.669434      0.521706      0.110912       0.00000       0.00000      0.521610    
  0.301992E-03   5.38607      0.781792       1.17678      0.770049       1.17312      0.117433E-01  0.366035E-02   1.94317      0.660321      0.659579      0.513638      0.109728       0.00000       0.00000      0.513541    
  0.331127E-03   5.41261      0.771692       1.15926      0.759110       1.15531      0.125814E-01  0.394873E-02   1.91442      0.650594      0.649790      0.505614      0.108516       0.00000       0.00000      0.505517    
  0.363073E-03   5.43515      0.761654       1.14180      0.748196       1.13755      0.134575E-01  0.425217E-02   1.88575      0.640903      0.640034      0.497613      0.107293       0.00000       0.00000      0.497516    
  0.398101E-03   5.45032      0.751744       1.12449      0.737335       1.11991      0.144092E-01  0.458580E-02   1.85724      0.631285      0.630344      0.489658      0.106050       0.00000       0.00000      0.489562    
  0.436509E-03   5.45982      0.741954       1.10731      0.726523       1.10236      0.154306E-01  0.494792E-02   1.82889      0.621730      0.620712      0.481747      0.104793       0.00000       0.00000      0.481651    
  0.478622E-03   5.46574      0.732241       1.09021      0.715744       1.08488      0.164967E-01  0.532834E-02   1.80063      0.612215      0.611116      0.473862      0.103529       0.00000       0.00000      0.473768    
  0.524798E-03   5.46370      0.722732       1.07332      0.705051       1.06756      0.176804E-01  0.575777E-02   1.77262      0.602801      0.601610      0.466046      0.102250       0.00000       0.00000      0.465953    
  0.575429E-03   5.45827      0.713326       1.05653      0.694401       1.05032      0.189244E-01  0.621286E-02   1.74472      0.593435      0.592148      0.458264      0.100966       0.00000       0.00000      0.458173    
  0.630945E-03   5.44856      0.704050       1.03987      0.683806       1.03317      0.202444E-01  0.670034E-02   1.71698      0.584129      0.582739      0.450525      0.996767E-01   0.00000       0.00000      0.450435    
  0.691816E-03   5.43285      0.694991       1.02342      0.673298       1.01618      0.216927E-01  0.724365E-02   1.68948      0.574917      0.573413      0.442852      0.983809E-01   0.00000       0.00000      0.442764    
  0.758561E-03   5.41442      0.686040       1.00707      0.662834      0.999253      0.232065E-01  0.781585E-02   1.66209      0.565751      0.564127      0.435212      0.970830E-01   0.00000       0.00000      0.435127    
  0.831745E-03   5.39106      0.677299      0.990909      0.652451      0.982465      0.248474E-01  0.844459E-02   1.63492      0.556669      0.554914      0.427633      0.957819E-01   0.00000       0.00000      0.427550    
  0.911989E-03   5.36377      0.668753      0.974923      0.642142      0.965794      0.266109E-01  0.912903E-02   1.60794      0.547663      0.545765      0.420108      0.944796E-01   0.00000       0.00000      0.420028    
  0.999975E-03   5.33408      0.660330      0.959045      0.631878      0.949196      0.284513E-01  0.984860E-02   1.58107      0.538702      0.536656      0.412616      0.931766E-01   0.00000       0.00000      0.412540    
  0.109645E-02   5.29914      0.652212      0.943428      0.621723      0.932768      0.304897E-01  0.106602E-01   1.55449      0.529849      0.527637      0.405202      0.918734E-01   0.00000       0.00000      0.405131    
  0.120223E-02   5.26186      0.644254      0.927943      0.611619      0.916420      0.326345E-01  0.115224E-01   1.52804      0.521049      0.518661      0.397827      0.905705E-01   0.00000       0.00000      0.397759    
  0.131822E-02   5.22183      0.636484      0.912612      0.601578      0.900168      0.349055E-01  0.124446E-01   1.50175      0.512310      0.509735      0.390496      0.892682E-01   0.00000       0.00000      0.390432    
  0.144540E-02   5.17777      0.629033      0.897537      0.591635      0.884062      0.373989E-01  0.134751E-01   1.47570      0.503668      0.500886      0.383234      0.879669E-01   0.00000       0.00000      0.383176    
