   100.000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   33.0641       2.99844       3.99140       2.98886       3.98822      0.957829E-02  0.318476E-02   6.97708       1.80362       1.80317       1.64359       1.18524      0.541633       0.00000       1.64342    
  0.109648E-03   32.3300       2.93121       3.90223       2.92104       3.89884      0.101784E-01  0.338971E-02   6.81988       1.76523       1.76474       1.60707       1.15581      0.527213       0.00000       1.60689    
  0.120226E-03   31.6035       2.86533       3.81478       2.85449       3.81116      0.108402E-01  0.361771E-02   6.66565       1.72752       1.72699       1.57121       1.12696      0.513140       0.00000       1.57103    
  0.131825E-03   30.8805       2.80002       3.72806       2.78849       3.72420      0.115304E-01  0.385642E-02   6.51269       1.69012       1.68954       1.53562       1.09837      0.499213       0.00000       1.53544    
  0.144543E-03   30.1626       2.73554       3.64239       2.72328       3.63827      0.122610E-01  0.411046E-02   6.36155       1.65313       1.65252       1.50045       1.07014      0.485496       0.00000       1.50026    
  0.158489E-03   29.4528       2.67224       3.55821       2.65918       3.55382      0.130534E-01  0.438826E-02   6.21301       1.61676       1.61609       1.46585       1.04243      0.472071       0.00000       1.46566    
  0.173779E-03   28.7470       2.60954       3.47478       2.59566       3.47010      0.138781E-01  0.467859E-02   6.06576       1.58068       1.57996       1.43154       1.01498      0.458792       0.00000       1.43135    
  0.190545E-03   28.0496       2.54801       3.39282       2.53324       3.38783      0.147683E-01  0.499453E-02   5.92107       1.54520       1.54442       1.39779      0.988034      0.445796       0.00000       1.39761    
  0.208928E-03   27.3593       2.48743       3.31205       2.47171       3.30672      0.157157E-01  0.533323E-02   5.77843       1.51021       1.50936       1.36451      0.961506      0.433026       0.00000       1.36433    
  0.229085E-03   26.6737       2.42747       3.23205       2.41077       3.22636      0.167005E-01  0.568684E-02   5.63713       1.47552       1.47461       1.33153      0.935247      0.420402       0.00000       1.33135    
  0.251186E-03   26.0000       2.36904       3.15394       2.35125       3.14786      0.177846E-01  0.608064E-02   5.49911       1.44160       1.44062       1.29929      0.909650      0.408134       0.00000       1.29910    
  0.275420E-03   25.3318       2.31128       3.07667       2.29237       3.07018      0.189166E-01  0.649416E-02   5.36254       1.40802       1.40697       1.26737      0.884345      0.396021       0.00000       1.26719    
  0.301992E-03   24.6710       2.25445       3.00052       2.23433       2.99359      0.201128E-01  0.693416E-02   5.22792       1.37490       1.37376       1.23589      0.859435      0.384118       0.00000       1.23571    
  0.331127E-03   24.0213       2.19895       2.92601       2.17754       2.91859      0.214114E-01  0.741718E-02   5.09613       1.34244       1.34121       1.20504      0.835098      0.372515       0.00000       1.20486    
  0.363073E-03   23.3772       2.14410       2.85230       2.12134       2.84437      0.227628E-01  0.792258E-02   4.96572       1.31030       1.30898       1.17451      0.811040      0.361057       0.00000       1.17433    
  0.398101E-03   22.7437       2.09052       2.78011       2.06630       2.77163      0.242184E-01  0.847263E-02   4.83793       1.27878       1.27736       1.14457      0.787516      0.349877       0.00000       1.14440    
  0.436509E-03   22.1194       2.03797       2.70918       2.01221       2.70012      0.257692E-01  0.906421E-02   4.71232       1.24777       1.24624       1.11512      0.764435      0.338925       0.00000       1.11495    
  0.478622E-03   21.5009       1.98610       2.63906       1.95872       2.62937      0.273809E-01  0.968243E-02   4.58809       1.21708       1.21544       1.08598      0.741634      0.328117       0.00000       1.08582    
  0.524798E-03   20.8965       1.93582       2.57085       1.90667       2.56047      0.291509E-01  0.103711E-01   4.46714       1.18717       1.18540       1.05759      0.719501      0.317650       0.00000       1.05743    
  0.575429E-03   20.2988       1.88628       2.50351       1.85528       2.49242      0.310008E-01  0.110961E-01   4.34769       1.15761       1.15570       1.02953      0.697674      0.307338       0.00000       1.02938    
  0.630945E-03   19.7095       1.83767       2.43729       1.80472       2.42542      0.329516E-01  0.118671E-01   4.23014       1.12849       1.12644       1.00191      0.676233      0.297223       0.00000       1.00175    
  0.691816E-03   19.1330       1.79048       2.37273       1.75541       2.36002      0.350705E-01  0.127160E-01   4.11543       1.10004       1.09784      0.974923      0.655373      0.287400       0.00000      0.974777    
  0.758561E-03   18.5627       1.74397       2.30897       1.70669       2.29537      0.372743E-01  0.136050E-01   4.00206       1.07191       1.06954      0.948245      0.634789      0.277716       0.00000      0.948107    
  0.831745E-03   18.0041       1.69872       2.24669       1.65908       2.23212      0.396422E-01  0.145717E-01   3.89120       1.04436       1.04183      0.922136      0.614716      0.268289       0.00000      0.922005    
  0.911989E-03   17.4556       1.65457       2.18568       1.61241       2.17007      0.421659E-01  0.156140E-01   3.78248       1.01732       1.01460      0.896511      0.595081      0.259081       0.00000      0.896389    
  0.999975E-03   16.9134       1.61110       2.12546       1.56631       2.10876      0.447872E-01  0.167039E-01   3.67507      0.990597      0.987676      0.871187      0.575717      0.250009       0.00000      0.871073    
  0.109645E-02   16.3860       1.56923       2.06707       1.52157       2.04916      0.476566E-01  0.179167E-01   3.57073      0.964590      0.961453      0.846557      0.556980      0.241249       0.00000      0.846453    
