   100.000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   33.0123       2.99165       3.99021       2.98249       3.98223      0.916323E-02  0.798700E-02   6.96472       1.80006       1.80087       1.64114       1.18243      0.540382       0.00000       1.64097    
  0.109648E-03   32.2777       2.92431       3.90127       2.91456       3.89282      0.974276E-02  0.844840E-02   6.80739       1.76155       1.76242       1.60460       1.15301      0.525973       0.00000       1.60443    
  0.120226E-03   31.5509       2.85831       3.81409       2.84792       3.80514      0.103829E-01  0.895320E-02   6.65306       1.72374       1.72466       1.56874       1.12418      0.511913       0.00000       1.56856    
  0.131825E-03   30.8277       2.79289       3.72767       2.78184       3.71819      0.110508E-01  0.947768E-02   6.50003       1.68622       1.68721       1.53315       1.09561      0.498000       0.00000       1.53298    
  0.144543E-03   30.1098       2.72830       3.64232       2.71654       3.63229      0.117585E-01  0.100303E-01   6.34883       1.64913       1.65018       1.49798       1.06741      0.484296       0.00000       1.49781    
  0.158489E-03   29.4000       2.66490       3.55851       2.65237       3.54788      0.125270E-01  0.106256E-01   6.20026       1.61265       1.61377       1.46340       1.03972      0.470885       0.00000       1.46322    
  0.173779E-03   28.6943       2.60210       3.47546       2.58877       3.46422      0.133272E-01  0.112430E-01   6.05299       1.57647       1.57767       1.42911       1.01230      0.457620       0.00000       1.42893    
  0.190545E-03   27.9970       2.54046       3.39393       2.52627       3.38202      0.141921E-01  0.119052E-01   5.90829       1.54089       1.54216       1.39540      0.985385      0.444638       0.00000       1.39522    
  0.208928E-03   27.3070       2.47978       3.31361       2.46467       3.30100      0.151135E-01  0.126061E-01   5.76567       1.50578       1.50715       1.36215      0.958887      0.431881       0.00000       1.36197    
  0.229085E-03   26.6216       2.41972       3.23408       2.40365       3.22075      0.160718E-01  0.133324E-01   5.62440       1.47099       1.47244       1.32921      0.932657      0.419270       0.00000       1.32903    
  0.251186E-03   25.9482       2.36119       3.15649       2.34406       3.14237      0.171285E-01  0.141253E-01   5.48642       1.43697       1.43852       1.29701      0.907090      0.407015       0.00000       1.29684    
  0.275420E-03   25.2804       2.30333       3.07977       2.28509       3.06482      0.182326E-01  0.149500E-01   5.34991       1.40328       1.40493       1.26514      0.881814      0.394914       0.00000       1.26497    
  0.301992E-03   24.6199       2.24638       3.00419       2.22698       2.98837      0.194004E-01  0.158174E-01   5.21535       1.37005       1.37181       1.23371      0.856931      0.383021       0.00000       1.23355    
  0.331127E-03   23.9706       2.19076       2.93030       2.17009       2.91355      0.206700E-01  0.167523E-01   5.08364       1.33747       1.33935       1.20294      0.832620      0.371429       0.00000       1.20277    
  0.363073E-03   23.3269       2.13580       2.85723       2.11381       2.83951      0.219920E-01  0.177217E-01   4.95332       1.30522       1.30722       1.17247      0.808588      0.359982       0.00000       1.17231    
  0.398101E-03   22.6938       2.08208       2.78573       2.05866       2.76697      0.234178E-01  0.187592E-01   4.82564       1.27358       1.27571       1.14261      0.785087      0.348810       0.00000       1.14245    
