   8317.00000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   81.9798       6.68891       9.53424       6.67534       9.52270      0.135690E-01  0.115414E-01   16.1980       3.63103       3.63225       3.47696       3.04430       2.41369       0.00000       3.47676    
  0.109648E-03   78.9648       6.47012       9.22090       6.45573       9.20872      0.143879E-01  0.121718E-01   15.6645       3.51691       3.51820       3.36482       2.93882       2.32591       0.00000       3.36462    
  0.120226E-03   76.0913       6.26085       8.92119       6.24557       8.90834      0.152874E-01  0.128571E-01   15.1539       3.40756       3.40893       3.25743       2.83800       2.24217       0.00000       3.25723    
  0.131825E-03   73.2743       6.05540       8.62694       6.03918       8.61338      0.162235E-01  0.135672E-01   14.6526       3.30012       3.30158       3.15193       2.73906       2.16006       0.00000       3.15173    
  0.144543E-03   70.5380       5.85541       8.34050       5.83820       8.32619      0.172121E-01  0.143128E-01   14.1644       3.19542       3.19696       3.04916       2.64278       2.08027       0.00000       3.04896    
  0.158489E-03   67.9092       5.66270       8.06447       5.64442       8.04936      0.182802E-01  0.151114E-01   13.6938       3.09435       3.09600       2.95001       2.55007       2.00355       0.00000       2.94981    
  0.173779E-03   65.3325       5.47353       7.79348       5.45414       7.77755      0.193898E-01  0.159375E-01   13.2317       2.99506       2.99680       2.85262       2.45908       1.92832       0.00000       2.85242    
  0.190545E-03   62.8549       5.29111       7.53214       5.27053       7.51532      0.205833E-01  0.168188E-01   12.7859       2.89913       2.90099       2.75858       2.37139       1.85595       0.00000       2.75839    
  0.208928E-03   60.4530       5.11386       7.27816       5.09201       7.26041      0.218496E-01  0.177477E-01   12.3524       2.80579       2.80776       2.66711       2.28623       1.78574       0.00000       2.66692    
  0.229085E-03   58.1000       4.93996       7.02895       4.91680       7.01024      0.231635E-01  0.187075E-01   11.9270       2.71411       2.71620       2.57730       2.20269       1.71693       0.00000       2.57711    
  0.251186E-03   55.8612       4.77390       6.79090       4.74930       6.77115      0.246029E-01  0.197480E-01   11.5204       2.62633       2.62856       2.49138       2.12296       1.65140       0.00000       2.49119    
