   100.000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   35.1081       3.12937       4.14731       3.12054       4.13910      0.883252E-02  0.821588E-02   7.25964       1.86791       1.86868       1.70730       1.25263      0.563289       0.00000       1.70713    
  0.109648E-03   34.1942       3.04985       4.04442       3.04046       4.03573      0.939451E-02  0.868657E-02   7.07619       1.82349       1.82431       1.66486       1.21697      0.546727       0.00000       1.66469    
  0.120226E-03   33.3067       2.97298       3.94482       2.96297       3.93562      0.100158E-01  0.920109E-02   6.89859       1.78042       1.78130       1.62374       1.18255      0.530755       0.00000       1.62357    
  0.131825E-03   32.4298       2.89719       3.84657       2.88652       3.83683      0.106642E-01  0.973545E-02   6.72336       1.73789       1.73883       1.58315       1.14863      0.515021       0.00000       1.58298    
  0.144543E-03   31.5683       2.82293       3.75023       2.81158       3.73993      0.113516E-01  0.102982E-01   6.55151       1.69614       1.69715       1.54333       1.11544      0.499626       0.00000       1.54316    
  0.158489E-03   30.7275       2.75075       3.65647       2.73865       3.64557      0.120985E-01  0.109039E-01   6.38422       1.65545       1.65652       1.50454       1.08321      0.484688       0.00000       1.50436    
  0.173779E-03   29.8970       2.67959       3.56399       2.66672       3.55246      0.128766E-01  0.115320E-01   6.21917       1.61526       1.61641       1.46625       1.05145      0.469974       0.00000       1.46607    
  0.190545E-03   29.0862       2.61039       3.47393       2.59667       3.46172      0.137181E-01  0.122050E-01   6.05839       1.57607       1.57729       1.42893       1.02060      0.455685       0.00000       1.42875    
  0.208928E-03   28.2906       2.54270       3.38575       2.52809       3.37283      0.146150E-01  0.129171E-01   5.90092       1.53763       1.53893       1.39235      0.990456      0.441726       0.00000       1.39218    
  0.229085E-03   27.5050       2.47600       3.29880       2.46045       3.28514      0.155482E-01  0.136546E-01   5.74559       1.49969       1.50108       1.35626      0.960764      0.427979       0.00000       1.35608    
  0.251186E-03   26.7430       2.41163       3.21473       2.39506       3.20027      0.165781E-01  0.144590E-01   5.59533       1.46291       1.46439       1.32131      0.932145      0.414734       0.00000       1.32114    
  0.275420E-03   25.9912       2.34827       3.13189       2.33061       3.11660      0.176546E-01  0.152954E-01   5.44721       1.42663       1.42821       1.28686      0.903982      0.401702       0.00000       1.28669    
  0.301992E-03   25.2530       2.28624       3.05072       2.26745       3.03454      0.187938E-01  0.161746E-01   5.30199       1.39102       1.39270       1.25305      0.876433      0.388955       0.00000       1.25289    
  0.331127E-03   24.5341       2.22612       2.97188       2.20609       2.95476      0.200333E-01  0.171215E-01   5.16085       1.35634       1.35814       1.22018      0.849747      0.376610       0.00000       1.22001    
  0.363073E-03   23.8245       2.16691       2.89417       2.14558       2.87606      0.213244E-01  0.181029E-01   5.02165       1.32211       1.32403       1.18774      0.823472      0.364457       0.00000       1.18758    
  0.398101E-03   23.1325       2.10942       2.81857       2.08670       2.79941      0.227179E-01  0.191524E-01   4.88611       1.28873       1.29077       1.15614      0.797973      0.352663       0.00000       1.15598    
  0.436509E-03   22.4547       2.05332       2.74467       2.02912       2.72441      0.242051E-01  0.202634E-01   4.75353       1.25602       1.25820       1.12520      0.773097      0.341159       0.00000       1.12505    
  0.478622E-03   21.7859       1.99811       2.67186       1.97236       2.65045      0.257523E-01  0.214137E-01   4.62280       1.22374       1.22607       1.09469      0.748615      0.329837       0.00000       1.09454    
  0.524798E-03   21.1382       1.94496       2.60157       1.91751       2.57890      0.274558E-01  0.226651E-01   4.49641       1.19246       1.19494       1.06517      0.725047      0.318939       0.00000       1.06502    
  0.575429E-03   20.5000       1.89275       2.53241       1.86351       2.50844      0.292385E-01  0.239671E-01   4.37195       1.16162       1.16427       1.03608      0.701887      0.308229       0.00000       1.03594    
  0.630945E-03   19.8739       1.84170       2.46467       1.81058       2.43934      0.311212E-01  0.253328E-01   4.24992       1.13134       1.13416       1.00755      0.679240      0.297757       0.00000       1.00742    
  0.691816E-03   19.2655       1.79240       2.39905       1.75923       2.37224      0.331709E-01  0.268036E-01   4.13148       1.10189       1.10489      0.979842      0.657348      0.287635       0.00000      0.979716    
  0.758561E-03   18.6655       1.74393       2.33441       1.70862       2.30608      0.353052E-01  0.283270E-01   4.01471       1.07281       1.07601      0.952514      0.635807      0.277676       0.00000      0.952395    
  0.831745E-03   18.0811       1.69697       2.27161       1.65936       2.24166      0.376031E-01  0.299517E-01   3.90102       1.04445       1.04786      0.925891      0.614916      0.268017       0.00000      0.925780    
  0.911989E-03   17.5097       1.65130       2.21035       1.61124       2.17868      0.400569E-01  0.316716E-01   3.78992       1.01667       1.02031      0.899860      0.594567      0.258610       0.00000      0.899758    
  0.999975E-03   16.9465       1.60643       2.15005       1.56382       2.11660      0.426084E-01  0.334510E-01   3.68041      0.989265      0.993134      0.874195      0.574552      0.249359       0.00000      0.874102    
  0.109645E-02   16.4019       1.56339       2.09193       1.51798       2.05655      0.454088E-01  0.353799E-01   3.57453      0.962685      0.966811      0.849364      0.555298      0.240461       0.00000      0.849281    
  0.120223E-02   15.8662       1.52123       2.03485       1.47289       1.99746      0.483413E-01  0.373870E-01   3.47035      0.936491      0.940885      0.824923      0.536398      0.231728       0.00000      0.824850    
  0.131822E-02   15.3409       1.48011       1.97899       1.42867       1.93951      0.514305E-01  0.394868E-01   3.36818      0.910756      0.915433      0.800945      0.517919      0.223191       0.00000      0.800883    
  0.144540E-02   14.8318       1.44059       1.92503       1.38580       1.88329      0.547923E-01  0.417453E-01   3.26909      0.885720      0.890705      0.777676      0.500081      0.214955       0.00000      0.777626    
  0.158485E-02   14.3302       1.40183       1.87194       1.34354       1.82786      0.582897E-01  0.440818E-01   3.17140      0.861003      0.866308      0.754733      0.482537      0.206856       0.00000      0.754695    
  0.173775E-02   13.8422       1.36442       1.82043       1.30238       1.77387      0.620425E-01  0.465646E-01   3.07625      0.836860      0.842509      0.732377      0.465520      0.199005       0.00000      0.732352    
  0.190540E-02   13.3661       1.32823       1.77031       1.26218       1.72112      0.660480E-01  0.491896E-01   2.98330      0.813216      0.819231      0.710534      0.448962      0.191371       0.00000      0.710521    
  0.208923E-02   12.8972       1.29276       1.72103       1.22255       1.66913      0.702088E-01  0.519017E-01   2.89168      0.789871      0.796266      0.688998      0.432679      0.183867       0.00000      0.688999    
  0.229079E-02   12.4446       1.25895       1.67365       1.18420       1.61882      0.747544E-01  0.548267E-01   2.80302      0.767190      0.774001      0.668152      0.417010      0.176655       0.00000      0.668168    
  0.251180E-02   12.0000       1.22598       1.62720       1.14647       1.56934      0.795129E-01  0.578672E-01   2.71581      0.744832      0.752078      0.647644      0.401638      0.169586       0.00000      0.647673    
  0.275413E-02   11.5645       1.19394       1.58180       1.10943       1.52077      0.845090E-01  0.610367E-01   2.63020      0.722833      0.730536      0.627512      0.386600      0.162676       0.00000      0.627556    
  0.301984E-02   11.1434       1.16342       1.53810       1.07349       1.47366      0.899335E-01  0.644344E-01   2.54715      0.701402      0.709600      0.607980      0.372089      0.156022       0.00000      0.608040    
  0.331118E-02   10.7289       1.13360       1.49515       1.03804       1.42721      0.955666E-01  0.679415E-01   2.46525      0.680222      0.688936      0.588718      0.357813      0.149482       0.00000      0.588792    
  0.363064E-02   10.3261       1.10502       1.45356       1.00344       1.38191      0.101582      0.716481E-01   2.38535      0.659486      0.668749      0.569930      0.343952      0.143144       0.00000      0.570021    
  0.398091E-02   9.93388       1.07760       1.41322      0.969612       1.33767      0.107987      0.755539E-01   2.30728      0.639147      0.648995      0.551574      0.330465      0.136992       0.00000      0.551680    
  0.436498E-02   9.54797       1.05086       1.37361      0.936235       1.29403      0.114627      0.795788E-01   2.23027      0.619039      0.629494      0.533470      0.317196      0.130947       0.00000      0.533592    
  0.478610E-02   9.17595       1.02567       1.33563      0.903837       1.25174      0.121831      0.838847E-01   2.15558      0.599432      0.610546      0.515920      0.304405      0.125142       0.00000      0.516057    
  0.524785E-02   8.81112       1.00129       1.29849      0.871933       1.21014      0.129356      0.883473E-01   2.08208      0.580077      0.591878      0.498653      0.291856      0.119459       0.00000      0.498805    
  0.575415E-02   8.45383      0.977765       1.26223      0.840547       1.16926      0.137219      0.929741E-01   2.00981      0.560986      0.573505      0.481682      0.279561      0.113905       0.00000      0.481850    
  0.630929E-02   8.10922      0.955719       1.22747      0.810011       1.12957      0.145708      0.978973E-01   1.93959      0.542325      0.555619      0.465205      0.267687      0.108567       0.00000      0.465388    
  0.691799E-02   7.77020      0.934337       1.19337      0.779844       1.09041      0.154493      0.102957       1.87026      0.523848      0.537944      0.448944      0.255996      0.103325       0.00000      0.449142    
  0.758542E-02   7.44090      0.914116       1.16041      0.750312       1.05215      0.163804      0.108258       1.80247      0.505690      0.520636      0.433056      0.244622      0.982486E-01   0.00000      0.433269    
  0.831724E-02   7.12085      0.895033       1.12855      0.721371       1.01475      0.173662      0.113802       1.73612      0.487825      0.503670      0.417522      0.233546      0.933302E-01   0.00000      0.417748    
  0.911966E-02   6.80561      0.876567       1.09727      0.692737      0.977789      0.183830      0.119482       1.67053      0.470111      0.486883      0.402172      0.222626      0.884940E-01   0.00000      0.402412    
  0.999950E-02   6.49750      0.859206       1.06696      0.664548      0.941509      0.194658      0.125450       1.60606      0.452609      0.470369      0.387109      0.211939      0.837788E-01   0.00000      0.387361    
  0.109642E-01   6.19662      0.842654       1.03743      0.636806      0.905867      0.205848      0.131564       1.54267      0.435327      0.454106      0.372307      0.201479      0.791891E-01   0.00000      0.372572    
  0.120220E-01   5.90709      0.827462       1.00918      0.609764      0.871240      0.217698      0.137940       1.48100      0.418386      0.438243      0.357924      0.191378      0.747973E-01   0.00000      0.358199    
  0.131819E-01   5.62533      0.813308      0.981845      0.583193      0.837311      0.230115      0.144533       1.42050      0.401667      0.422653      0.343831      0.181525      0.705419E-01   0.00000      0.344117    
  0.144536E-01   5.35105      0.800169      0.955387      0.557072      0.804056      0.243097      0.151331       1.36113      0.385160      0.407323      0.330019      0.171912      0.664195E-01   0.00000      0.330313    
  0.158481E-01   5.08353      0.787960      0.929717      0.531359      0.771408      0.256602      0.158309       1.30277      0.368842      0.392228      0.316460      0.162517      0.624189E-01   0.00000      0.316762    
  0.173770E-01   4.82263      0.776671      0.904809      0.506045      0.739356      0.270626      0.165453       1.24540      0.352707      0.377359      0.303150      0.153338      0.585388E-01   0.00000      0.303458    
  0.190535E-01   4.56881      0.766371      0.880703      0.481160      0.707943      0.285211      0.172760       1.18910      0.336766      0.362732      0.290108      0.144394      0.547897E-01   0.00000      0.290421    
  0.208917E-01   4.32173      0.757017      0.857345      0.456690      0.677141      0.300326      0.180203       1.13383      0.321013      0.348335      0.277322      0.135678      0.511675E-01   0.00000      0.277639    
  0.229073E-01   4.08082      0.748523      0.834648      0.432606      0.646901      0.315917      0.187747       1.07951      0.305431      0.334146      0.264773      0.127175      0.476634E-01   0.00000      0.265092    
  0.251174E-01   3.84595      0.740864      0.812579      0.408908      0.617216      0.331957      0.195363       1.02612      0.290022      0.320163      0.252457      0.118885      0.442768E-01   0.00000      0.252777    
  0.275406E-01   3.61763      0.734091      0.791154      0.385639      0.588137      0.348452      0.203017      0.973776      0.274805      0.306401      0.240398      0.110834      0.410200E-01   0.00000      0.240716    
  0.301976E-01   3.39553      0.728132      0.770301      0.362794      0.559640      0.365339      0.210661      0.922433      0.259777      0.292851      0.228584      0.103016      0.378885E-01   0.00000      0.228901    
  0.331110E-01   3.17921      0.722894      0.749934      0.340356      0.531687      0.382538      0.218247      0.872043      0.244933      0.279497      0.217002      0.954224E-01  0.348752E-01   0.00000      0.217315    
  0.363055E-01   2.96863      0.718330      0.730002      0.318339      0.504281      0.399991      0.225721      0.822620      0.230282      0.266341      0.205652      0.880570E-01  0.319807E-01   0.00000      0.205960    
  0.398081E-01   2.76438      0.714448      0.710483      0.296809      0.477484      0.417639      0.232999      0.774293      0.215857      0.253402      0.194563      0.809524E-01  0.292189E-01   0.00000      0.194863    
  0.436487E-01   2.56620      0.711143      0.691284      0.275768      0.451275      0.435375      0.240009      0.727043      0.201663      0.240674      0.183724      0.741050E-01  0.265848E-01   0.00000      0.184016    
  0.478598E-01   2.37380      0.708307      0.672313      0.255214      0.425628      0.453093      0.246685      0.680842      0.187705      0.228147      0.173126      0.675086E-01  0.240726E-01   0.00000      0.173409    
  0.524772E-01   2.18726      0.705861      0.653497      0.235175      0.400553      0.470686      0.252944      0.635728      0.174003      0.215824      0.162774      0.611719E-01  0.216835E-01   0.00000      0.163045    
  0.575400E-01   2.00737      0.703738      0.634751      0.215748      0.376129      0.487990      0.258623      0.591877      0.160612      0.203736      0.152700      0.551360E-01  0.194331E-01   0.00000      0.152960    
  0.630913E-01   1.83394      0.701798      0.615967      0.196939      0.352333      0.504860      0.263634      0.549271      0.147544      0.191874      0.142897      0.493949E-01  0.173151E-01   0.00000      0.143144    
  0.691782E-01   1.66684      0.699912      0.597043      0.178756      0.329148      0.521155      0.267896      0.507904      0.134812      0.180234      0.133357      0.439440E-01  0.153240E-01   0.00000      0.133590    
  0.758523E-01   1.50626      0.697950      0.577880      0.161240      0.306588      0.536710      0.271292      0.467828      0.122447      0.168824      0.124087      0.387929E-01  0.134607E-01   0.00000      0.124304    
  0.831703E-01   1.35332      0.695723      0.558311      0.144523      0.284749      0.551200      0.273563      0.429272      0.110534      0.157680      0.115126      0.339894E-01  0.117416E-01   0.00000      0.115327    
  0.911943E-01   1.20781      0.693058      0.538234      0.128602      0.263598      0.564456      0.274636      0.392200      0.990827E-01  0.146794      0.106461      0.295193E-01  0.101573E-01   0.00000      0.106647    
  0.999925E-01   1.06844      0.689818      0.517536      0.113382      0.243015      0.576436      0.274521      0.356397      0.880507E-01  0.136121      0.980425E-01  0.253313E-01  0.868206E-02   0.00000      0.982120E-01
  0.109639      0.937356      0.685770      0.496139      0.990574E-01  0.223173      0.586712      0.272966      0.322230      0.775612E-01  0.125734      0.899406E-01  0.214962E-01  0.734471E-02   0.00000      0.900939E-01
  0.120217      0.815766      0.680523      0.473814      0.857737E-01  0.204164      0.594750      0.269650      0.289938      0.677183E-01  0.115675      0.821946E-01  0.180553E-01  0.615739E-02   0.00000      0.823317E-01
  0.131815      0.702657      0.673886      0.450516      0.734395E-01  0.185885      0.600447      0.264631      0.259325      0.584824E-01  0.105908      0.747604E-01  0.149571E-01  0.509627E-02   0.00000      0.748817E-01
  0.144533      0.598693      0.665442      0.426104      0.621325E-01  0.168383      0.603310      0.257721      0.230515      0.499185E-01  0.964574E-01  0.676563E-01  0.122140E-01  0.416329E-02   0.00000      0.677623E-01
  0.158477      0.503672      0.654891      0.400559      0.518317E-01  0.151632      0.603059      0.248927      0.203464      0.420278E-01  0.873218E-01  0.608706E-01  0.980389E-02  0.334812E-02   0.00000      0.609619E-01
  0.173766      0.418168      0.641668      0.373790      0.426020E-01  0.135678      0.599066      0.238112      0.178280      0.348703E-01  0.785292E-01  0.544211E-01  0.773167E-02  0.265038E-02   0.00000      0.544987E-01
  0.190530      0.341763      0.625412      0.345866      0.343958E-01  0.120493      0.591017      0.225373      0.154889      0.284291E-01  0.700765E-01  0.482938E-01  0.596666E-02  0.205770E-02   0.00000      0.483587E-01
  0.208912      0.274846      0.605393      0.316799      0.272556E-01  0.106125      0.578138      0.210673      0.133381      0.227509E-01  0.619976E-01  0.425075E-01  0.450477E-02  0.156718E-02   0.00000      0.425607E-01
  0.229067      0.216735      0.581228      0.286782      0.211035E-01  0.925456E-01  0.560124      0.194236      0.113649      0.177955E-01  0.542905E-01  0.370474E-01  0.330805E-02  0.116493E-02   0.00000      0.370901E-01
  0.251167      0.167551      0.552073      0.255995      0.159516E-01  0.798117E-01  0.536122      0.176183      0.957633E-01  0.135883E-01  0.469970E-01  0.319354E-01  0.236333E-02  0.845738E-03   0.00000      0.319690E-01
  0.275399      0.126343      0.517672      0.224782      0.116917E-01  0.678970E-01  0.505980      0.156884      0.795888E-01  0.100632E-01  0.401178E-01  0.271583E-01  0.162853E-02  0.595282E-03   0.00000      0.271840E-01
  0.301969      0.929305E-01  0.477306      0.193546      0.830142E-02  0.568752E-01  0.469005      0.136671      0.651766E-01  0.721786E-02  0.337053E-01  0.227440E-01  0.108357E-02  0.406817E-03   0.00000      0.227630E-01
  0.331102      0.661639E-01  0.431179      0.162781      0.564918E-02  0.467260E-01  0.425530      0.116055      0.523752E-01  0.496211E-02  0.277631E-01  0.186824E-01  0.687073E-03  0.266952E-03   0.00000      0.186960E-01
  0.363046      0.456047E-01  0.379238      0.133132      0.368062E-02  0.375417E-01  0.375558      0.955904E-01  0.412223E-01  0.326434E-02  0.223547E-01  0.150091E-01  0.416278E-03  0.168608E-03   0.00000      0.150184E-01
  0.398071      0.300488E-01  0.322680      0.105170      0.225519E-02  0.293048E-01  0.320425      0.758654E-01  0.315600E-01  0.201918E-02  0.174822E-01  0.117159E-01  0.236012E-03  0.100698E-03   0.00000      0.117219E-01
