 First iteration    4897.7622554895588             1182   4.1436228895850755     
After minimisation    4897.76  1182     4.144

  Partial chi2s 
Dataset    1    801.75(+24.74)   377  HERA1+2 NCep 920                                
Dataset    2     89.85( +4.53)    70  HERA1+2 NCep 820                                
Dataset    3    287.35(+14.23)   254  HERA1+2 NCep 575                                
Dataset    4    267.33( +8.71)   204  HERA1+2 NCep 460                                
Dataset    5    298.79( +0.01)   159  HERA1+2 NCem                                    
Dataset    6     49.18( +0.02)    39  HERA1+2 CCep                                    
Dataset    7     66.86( -2.36)    42  HERA1+2 CCem                                    
Dataset    8     10.69( +0.66)     8  ATLAS low mass DY 2011                          
Dataset    9   2332.36( +0.00)    41  ATLAS 8 TeV $W^+$ +jets jet 1 rap               

 Correlated Chi2    643.06196770001043     
 Log penalty Chi2    50.525509245281469     
 Systematic shifts          234
  
                                Name          Shift   +/-    Error          Type
  135  sysHZComb1135                         -1.8752   +/-   0.8199        :N:M:D
  136  sysHZComb1136                          0.6025   +/-   0.8786        :N:M:D
  137  sysHZComb1137                         -0.4541   +/-   0.8848        :N:M:D
  138  sysHZComb1138                          0.6122   +/-   0.9204        :N:M:D
  139  sysHZComb1139                         -1.1088   +/-   0.9414        :N:M:D
  140  sysHZComb1140                         -0.5183   +/-   0.9581        :N:M:D
  141  sysHZComb1141                         -0.2446   +/-   0.9712        :N:M:D
  142  sysHZComb1142                          1.2686   +/-   0.8614        :N:M:D
  143  sysHZComb1143                          0.6256   +/-   0.8557        :N:M:D
  144  sysHZComb1144                          1.4931   +/-   0.8423        :N:M:D
  145  sysHZComb1145                          0.3223   +/-   0.9860        :N:M:D
  146  sysHZComb1146                          0.2227   +/-   0.9897        :N:M:D
  147  sysHZComb1147                          0.6821   +/-   0.8053        :N:M:D
  148  sysHZComb1148                         -0.6332   +/-   0.7940        :N:M:D
  149  sysHZComb1149                          0.5857   +/-   0.7668        :N:M:D
  150  sysHZComb1150                         -0.5385   +/-   0.7884        :N:M:D
  151  sysHZComb1151                         -0.1592   +/-   0.9631        :N:M:D
  152  sysHZComb1152                          0.7697   +/-   0.7359        :N:M:D
  153  sysHZComb1153                         -1.4477   +/-   0.8357        :N:M:D
  154  sysHZComb1154                         -0.4623   +/-   0.8132        :N:M:D
  155  sysHZComb1155                          1.4938   +/-   0.8171        :N:M:D
  156  sysHZComb1156                          0.0787   +/-   0.9163        :N:M:D
  157  sysHZComb1157                          0.9878   +/-   0.7236        :N:M:D
  158  sysHZComb1158                          0.0683   +/-   0.7985        :N:M:D
  159  sysHZComb1159                         -0.0252   +/-   1.0000        :N:M:D
  160  sysHZComb1160                          0.0049   +/-   0.8822        :N:M:D
  161  sysHZComb1161                          0.7066   +/-   0.8425        :N:M:D
  162  sysHZComb1162                          0.8937   +/-   0.8887        :N:M:D
  163  proc_nrl                               0.2321   +/-   0.3881        :N:M:D
  164  proc_tb21                             -3.1547   +/-   0.6714        :N:M:D
  165  proc_tb22                             -1.4723   +/-   0.3070        :N:M:D
  166  proc_tb23                             -0.2475   +/-   0.4345        :N:M:D
  167  proc_tb24                             -0.5268   +/-   0.4100        :N:M:D
  168  proc_gp                               -0.1129   +/-   0.4547        :N:M:D
  169  proc_had                              -0.5441   +/-   0.5390        :N:M:D
  170  LMDYcorr1                              0.2184   +/-   0.9888        :N:M:D
  171  LMDYcorr2                              0.0048   +/-   0.9899        :N:M:D
  172  LMDYcorr3                             -0.2817   +/-   0.9126        :N:M:D
  173  LMDYcorr4                             -0.0067   +/-   0.9789        :N:M:D
  174  LMDYcorr5                              0.0947   +/-   0.9930        :N:M:D
  175  LMDYcorr6                              0.6555   +/-   0.9455        :N:M:D
  176  LMDYcorr7                              0.1529   +/-   0.9906        :N:M:D
  177  LMDYcorr8                              0.2248   +/-   0.9842        :N:M:D
  178  LMDYcorr9                              0.6791   +/-   0.8681        :N:M:D
  179  LMDYcorr10                            -0.4084   +/-   0.8271        :N:M:D
  180  LMDYcorr11                             0.4839   +/-   0.9702        :N:M:D
  181  LMDYcorr12                             0.1739   +/-   0.9666        :N:M:D
  182  LMDYcorr13                            -0.1072   +/-   0.9666        :N:M:D
  183  ALumi2011                              1.0531   +/-   0.5431        :N:M:D
  184  JetScaleEff1                           0.8384   +/-   0.6091        :N:M:D
  185  JetScaleEff2                          -4.2222   +/-   0.9085        :N:M:D
  186  JetScaleEff3                          -0.0094   +/-   1.0000        :N:M:D
  187  JetScaleEff4                           1.0456   +/-   0.9931        :N:M:D
  188  JetScaleEff5                          -1.9359   +/-   0.9927        :N:M:D
  189  JetScaleEff6                           2.0231   +/-   0.9873        :N:M:D
  190  JetScaleEta1                           1.4899   +/-   0.1778        :N:M:D
  191  JetScaleEta2                          -1.8158   +/-   0.8571        :N:M:D
  192  JetScaleHighPt                         0.0000   +/-   1.0000        :N:M:D
  193  JetScaleMC                             0.0000   +/-   1.0000        :N:M:D
  194  JetScalePileup1                       -1.0394   +/-   0.7713        :N:M:D
  195  JetScalePileup2                        0.4444   +/-   0.5506        :N:M:D
  196  JetScalePileup3                        2.1152   +/-   0.9896        :N:M:D
  197  JetScalePileup4                        2.9691   +/-   0.8218        :N:M:D
  198  JetScaleFlav1Known                    -3.3929   +/-   0.8391        :N:M:D
  199  JetScaleFlav2                          1.2112   +/-   0.2346        :N:M:D
  200  JetScaleBjet                          -0.0094   +/-   1.0000        :N:M:D
  201  JetScalepunchT                         0.0000   +/-   1.0000        :N:M:D
  202  JetResolution10                       -1.1351   +/-   0.1308        :N:M:D
  203  JetSFBeff                             -0.9078   +/-   0.9705        :N:M:D
  204  JetSFCeff                             -1.2581   +/-   0.9741        :N:M:D
  205  JetSFLmistag                           0.0602   +/-   0.9958        :N:M:D
  206  JetSFHighPt                            0.0000   +/-   1.0000        :N:M:D
  207  JetJVFcut                             -4.1014   +/-   0.7729        :N:M:D
  208  ElScaleR12                            -0.1320   +/-   0.9994        :N:M:D
  209  ElScaleZee                             4.6235   +/-   0.7575        :N:M:D
  210  ElScalePS                              0.0189   +/-   1.0000        :N:M:D
  211  ElResolution                           0.0215   +/-   0.9981        :N:M:D
  212  ElSFReco                              -0.6424   +/-   0.9902        :N:M:D
  213  ElSFId                                -3.3978   +/-   0.9098        :N:M:D
  214  ElSFTrigger                           -2.0378   +/-   0.9377        :N:M:D
  215  ElSFIso                               -0.1969   +/-   0.9952        :N:M:D
  216  ElSFChargeMisID                        0.0000   +/-   1.0000        :N:M:D
  217  METScale                              -3.2950   +/-   0.7456        :N:M:D
  218  METResLong                             3.2839   +/-   0.6294        :N:M:D
  219  METResTrans                           -1.3958   +/-   0.7056        :N:M:D
  220  PileupWeight                           2.4002   +/-   0.6406        :N:M:D
  221  QCDlowRange                           -0.8304   +/-   0.9797        :N:M:D
  222  QCDhighRange                           0.1367   +/-   0.9988        :N:M:D
  223  QCDvarIso                             -3.8520   +/-   0.9635        :N:M:D
  224  QCDvarElID                             5.6650   +/-   0.6582        :N:M:D
  225  QCDotherGen                            0.2698   +/-   0.9968        :N:M:D
  226  QCDfitRebin                           -0.0714   +/-   0.9997        :N:M:D
  227  XsecZ                                 -1.9961   +/-   0.9190        :N:M:D
  228  XsecTop                                0.7796   +/-   0.9961        :N:M:D
  229  XsecDibos                              0.2232   +/-   0.9995        :N:M:D
  230  BkgTtbarNorm                          -0.6382   +/-   0.9959        :N:M:D
  231  WHFmodel                              -4.0158   +/-   0.8209        :N:M:D
  232  LumiUncert                             0.2058   +/-   0.9925        :N:M:D
  233  UnfoldOtherGen                        -0.1611   +/-   0.0662        :N:M:D
  234  UnfoldReweight                         0.0000   +/-   1.0000        :N:M:D
