   1.89999998             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03  -.883331      0.519214      0.859736      0.515895      0.859323      0.331860E-02  0.413119E-03   1.37522      0.515895      0.515594      0.343729       0.00000       0.00000       0.00000      0.343729    
  0.109648E-03  -.720389      0.513629      0.850014      0.510062      0.849560      0.356738E-02  0.453956E-03   1.35962      0.510062      0.509736      0.339824       0.00000       0.00000       0.00000      0.339824    
  0.120226E-03  -.568544      0.508175      0.840458      0.504328      0.839956      0.384702E-02  0.501570E-03   1.34428      0.504328      0.503974      0.335983       0.00000       0.00000       0.00000      0.335983    
  0.131825E-03  -.421027      0.502775      0.830970      0.498634      0.830418      0.414105E-02  0.552465E-03   1.32905      0.498634      0.498251      0.332167       0.00000       0.00000       0.00000      0.332167    
  0.144543E-03  -.279708      0.497454      0.821579      0.492998      0.820971      0.445567E-02  0.608056E-03   1.31397      0.492998      0.492583      0.328388       0.00000       0.00000       0.00000      0.328388    
  0.158489E-03  -.146452      0.492243      0.812320      0.487440      0.811649      0.480234E-02  0.671230E-03   1.29909      0.487440      0.486989      0.324660       0.00000       0.00000       0.00000      0.324660    
  0.173779E-03  -.170593E-01  0.487086      0.803125      0.481920      0.802387      0.516595E-02  0.738495E-03   1.28431      0.481920      0.481432      0.320955       0.00000       0.00000       0.00000      0.320955    
  0.190545E-03  0.105046      0.482038      0.794054      0.476473      0.793240      0.556419E-02  0.814266E-03   1.26971      0.476473      0.475944      0.317296       0.00000       0.00000       0.00000      0.317296    
  0.208928E-03  0.221719      0.477076      0.785079      0.471083      0.784181      0.599333E-02  0.897908E-03   1.25526      0.471083      0.470509      0.313672       0.00000       0.00000       0.00000      0.313672    
  0.229085E-03  0.334876      0.472172      0.776166      0.465729      0.775179      0.644267E-02  0.986712E-03   1.24091      0.465729      0.465108      0.310072       0.00000       0.00000       0.00000      0.310072    
  0.251186E-03  0.440000      0.467408      0.767401      0.460461      0.766311      0.694667E-02  0.108997E-02   1.22677      0.460461      0.459787      0.306524       0.00000       0.00000       0.00000      0.306524    
  0.275420E-03  0.541827      0.462708      0.758699      0.455230      0.757498      0.747752E-02  0.120060E-02   1.21273      0.455230      0.454499      0.302999       0.00000       0.00000       0.00000      0.302999    
  0.301992E-03  0.639223      0.458093      0.750082      0.450049      0.748761      0.804446E-02  0.132114E-02   1.19881      0.450049      0.449256      0.299504       0.00000       0.00000       0.00000      0.299504    
  0.331127E-03  0.730597      0.453606      0.741585      0.444936      0.740127      0.867011E-02  0.145840E-02   1.18506      0.444936      0.444076      0.296051       0.00000       0.00000       0.00000      0.296051    
  0.363073E-03  0.819149      0.449182      0.733146      0.439856      0.731542      0.932631E-02  0.160456E-02   1.17140      0.439856      0.438925      0.292617       0.00000       0.00000       0.00000      0.292617    
  0.398101E-03  0.902475      0.444881      0.724816      0.434837      0.723047      0.100435E-01  0.176877E-02   1.15788      0.434837      0.433828      0.289219       0.00000       0.00000       0.00000      0.289219    
  0.436509E-03  0.981736      0.440686      0.716574      0.429868      0.714623      0.108176E-01  0.195043E-02   1.14449      0.429868      0.428774      0.285849       0.00000       0.00000       0.00000      0.285849    
  0.478622E-03   1.05844      0.436559      0.708387      0.424930      0.706244      0.116281E-01  0.214331E-02   1.13117      0.424930      0.423746      0.282498       0.00000       0.00000       0.00000      0.282498    
  0.524798E-03   1.12938      0.432599      0.700332      0.420064      0.697965      0.125351E-01  0.236695E-02   1.11803      0.420064      0.418779      0.279186       0.00000       0.00000       0.00000      0.279186    
  0.575429E-03   1.19783      0.428721      0.692335      0.415229      0.689727      0.134920E-01  0.260707E-02   1.10496      0.415229      0.413836      0.275891       0.00000       0.00000       0.00000      0.275891    
  0.630945E-03   1.26315      0.424946      0.684412      0.410434      0.681544      0.145118E-01  0.286801E-02   1.09198      0.410434      0.408926      0.272617       0.00000       0.00000       0.00000      0.272617    
