   5.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   8.24520       1.02851       1.51768       1.02336       1.51636      0.514636E-02  0.131901E-02   2.53972      0.843067      0.842790      0.673651      0.180295       0.00000       0.00000      0.673566    
  0.109648E-03   8.20847       1.01226       1.49326       1.00676       1.49184      0.549961E-02  0.141418E-02   2.49860      0.829831      0.829531      0.662401      0.176925       0.00000       0.00000      0.662314    
  0.120226E-03   8.16561      0.996333       1.46926      0.990440       1.46773      0.589321E-02  0.152165E-02   2.45817      0.816815      0.816489      0.651333      0.173625       0.00000       0.00000      0.651245    
  0.131825E-03   8.12040      0.980552       1.44542      0.974246       1.44379      0.630549E-02  0.163492E-02   2.41804      0.803890      0.803537      0.640342      0.170356       0.00000       0.00000      0.640252    
  0.144543E-03   8.07181      0.964972       1.42184      0.958227       1.42008      0.674450E-02  0.175653E-02   2.37831      0.791097      0.790715      0.629461      0.167130       0.00000       0.00000      0.629370    
  0.158489E-03   8.01889      0.949676       1.39860      0.942451       1.39671      0.722479E-02  0.189125E-02   2.33916      0.778487      0.778071      0.618733      0.163965       0.00000       0.00000      0.618640    
  0.173779E-03   7.96392      0.934523       1.37554      0.926796       1.37350      0.772679E-02  0.203297E-02   2.30030      0.765966      0.765517      0.608081      0.160830       0.00000       0.00000      0.607987    
  0.190545E-03   7.90510      0.919650       1.35281      0.911377       1.35062      0.827306E-02  0.218909E-02   2.26199      0.753621      0.753134      0.597576      0.157755       0.00000       0.00000      0.597482    
  0.208928E-03   7.84347      0.905002       1.33034      0.896144       1.32798      0.885850E-02  0.235824E-02   2.22413      0.741416      0.740888      0.587189      0.154728       0.00000       0.00000      0.587094    
  0.229085E-03   7.78001      0.890502       1.30805      0.881032       1.30551      0.946956E-02  0.253593E-02   2.18654      0.729300      0.728729      0.576878      0.151732       0.00000       0.00000      0.576782    
  0.251186E-03   7.71248      0.876364       1.28618      0.866214       1.28344      0.101494E-01  0.273705E-02   2.14965      0.717403      0.716784      0.566752      0.148811       0.00000       0.00000      0.566655    
  0.275420E-03   7.64331      0.862387       1.26449      0.851525       1.26154      0.108628E-01  0.294988E-02   2.11306      0.705601      0.704930      0.556706      0.145924       0.00000       0.00000      0.556609    
  0.301992E-03   7.57195      0.848628       1.24305      0.837007       1.23987      0.116213E-01  0.317843E-02   2.07688      0.693926      0.693200      0.546768      0.143081       0.00000       0.00000      0.546671    
  0.331127E-03   7.49766      0.835188       1.22197      0.822736       1.21854      0.124525E-01  0.343299E-02   2.04127      0.682434      0.681648      0.536986      0.140301       0.00000       0.00000      0.536889    
  0.363073E-03   7.42204      0.821906       1.20106      0.808584       1.19736      0.133215E-01  0.370125E-02   2.00595      0.671031      0.670181      0.527278      0.137553       0.00000       0.00000      0.527181    
  0.398101E-03   7.34395      0.808924       1.18049      0.794659       1.17649      0.142655E-01  0.399702E-02   1.97115      0.659796      0.658875      0.517713      0.134863       0.00000       0.00000      0.517617    
  0.436509E-03   7.26402      0.796198       1.16019      0.780919       1.15587      0.152789E-01  0.431888E-02   1.93679      0.648698      0.647702      0.508265      0.132221       0.00000       0.00000      0.508169    
  0.478622E-03   7.18292      0.783633       1.14006      0.767296       1.13541      0.163368E-01  0.465750E-02   1.90270      0.637687      0.636611      0.498890      0.129609       0.00000       0.00000      0.498795    
  0.524798E-03   7.09928      0.771461       1.12035      0.753949       1.11531      0.175116E-01  0.504124E-02   1.86926      0.626881      0.625716      0.489689      0.127068       0.00000       0.00000      0.489595    
  0.575429E-03   7.01460      0.759473       1.10083      0.740727       1.09538      0.187463E-01  0.544873E-02   1.83611      0.616168      0.614908      0.480567      0.124559       0.00000       0.00000      0.480475    
  0.630945E-03   6.92858      0.747719       1.08155      0.727662       1.07566      0.200568E-01  0.588619E-02   1.80333      0.605572      0.604211      0.471544      0.122090       0.00000       0.00000      0.471453    
  0.691816E-03   6.84077      0.736324       1.06263      0.714830       1.05626      0.214949E-01  0.637559E-02   1.77109      0.595150      0.593677      0.462667      0.119680       0.00000       0.00000      0.462579    
  0.758561E-03   6.75216      0.725105       1.04389      0.702107       1.03699      0.229982E-01  0.689197E-02   1.73910      0.584809      0.583219      0.453860      0.117297       0.00000       0.00000      0.453774    
  0.831745E-03   6.66211      0.714214       1.02546      0.689586       1.01800      0.246281E-01  0.746124E-02   1.70758      0.574621      0.572902      0.445181      0.114965       0.00000       0.00000      0.445097    
  0.911989E-03   6.57098      0.703615       1.00731      0.677235      0.999230      0.263800E-01  0.808292E-02   1.67647      0.564560      0.562702      0.436609      0.112675       0.00000       0.00000      0.436529    
  0.999975E-03   6.47918      0.693197      0.989337      0.664989      0.980600      0.282086E-01  0.873767E-02   1.64559      0.554578      0.552574      0.428103      0.110411       0.00000       0.00000      0.428026    
  0.109645E-02   6.38599      0.683216      0.971764      0.652981      0.962284      0.302343E-01  0.947947E-02   1.61527      0.544776      0.542609      0.419748      0.108205       0.00000       0.00000      0.419675    
  0.120223E-02   6.29221      0.673451      0.954384      0.641085      0.944115      0.323660E-01  0.102694E-01   1.58520      0.535059      0.532720      0.411464      0.106026       0.00000       0.00000      0.411395    
  0.131822E-02   6.19773      0.663944      0.937235      0.629321      0.926118      0.346236E-01  0.111165E-01   1.55544      0.525443      0.522920      0.403263      0.103878       0.00000       0.00000      0.403199    
  0.144540E-02   6.10230      0.654859      0.920450      0.617757      0.908383      0.371027E-01  0.120671E-01   1.52614      0.515979      0.513253      0.395189      0.101778       0.00000       0.00000      0.395130    
  0.158485E-02   6.00648      0.645977      0.903836      0.606283      0.890765      0.396931E-01  0.130708E-01   1.49705      0.506586      0.503647      0.387173      0.996977E-01   0.00000       0.00000      0.387118    
  0.173775E-02   5.90996      0.637467      0.887533      0.594973      0.873358      0.424940E-01  0.141756E-01   1.46833      0.497318      0.494147      0.379259      0.976552E-01   0.00000       0.00000      0.379210    
  0.190540E-02   5.81292      0.629309      0.871514      0.583803      0.856129      0.455062E-01  0.153851E-01   1.43993      0.488159      0.484737      0.371434      0.956436E-01   0.00000       0.00000      0.371391    
  0.208923E-02   5.71557      0.621364      0.855665      0.572715      0.839006      0.486485E-01  0.166594E-01   1.41172      0.479065      0.475381      0.363661      0.936505E-01   0.00000       0.00000      0.363625    
  0.229079E-02   5.61762      0.613928      0.840213      0.561811      0.822113      0.521174E-01  0.181003E-01   1.38392      0.470114      0.466139      0.356004      0.916965E-01   0.00000       0.00000      0.355974    
  0.251180E-02   5.51941      0.606762      0.824964      0.550992      0.805326      0.557699E-01  0.196376E-01   1.35632      0.461232      0.456948      0.348401      0.897602E-01   0.00000       0.00000      0.348378    
  0.275413E-02   5.42094      0.599896      0.809940      0.540269      0.788658      0.596270E-01  0.212824E-01   1.32893      0.452426      0.447816      0.340858      0.878436E-01   0.00000       0.00000      0.340842    
  0.301984E-02   5.32209      0.593552      0.795295      0.529693      0.772165      0.638596E-01  0.231306E-01   1.30186      0.443737      0.438767      0.333406      0.859556E-01   0.00000       0.00000      0.333398    
  0.331118E-02   5.22311      0.587456      0.780827      0.519179      0.755746      0.682772E-01  0.250813E-01   1.27492      0.435099      0.429752      0.325993      0.840795E-01   0.00000       0.00000      0.325993    
  0.363064E-02   5.12389      0.581809      0.766674      0.508774      0.739452      0.730355E-01  0.272223E-01   1.24823      0.426550      0.420796      0.318648      0.822232E-01   0.00000       0.00000      0.318656    
  0.398091E-02   5.02450      0.576608      0.752826      0.498459      0.723258      0.781482E-01  0.295675E-01   1.22172      0.418077      0.411883      0.311358      0.803824E-01   0.00000       0.00000      0.311375    
  0.436498E-02   4.92502      0.571672      0.739157      0.488198      0.707121      0.834746E-01  0.320367E-01   1.19532      0.409647      0.402994      0.304100      0.785503E-01   0.00000       0.00000      0.304126    
  0.478610E-02   4.82537      0.567364      0.725906      0.478041      0.691090      0.893225E-01  0.348163E-01   1.16913      0.401307      0.394149      0.296906      0.767341E-01   0.00000       0.00000      0.296941    
  0.524785E-02   4.72565      0.563406      0.712883      0.467932      0.675100      0.954748E-01  0.377829E-01   1.14303      0.393008      0.385317      0.289739      0.749239E-01   0.00000       0.00000      0.289783    
  0.575415E-02   4.62585      0.559817      0.700098      0.457871      0.659153      0.101946      0.409456E-01   1.11702      0.384751      0.376499      0.282601      0.731200E-01   0.00000       0.00000      0.282654    
  0.630929E-02   4.52594      0.556901      0.687744      0.447878      0.643251      0.109023      0.444930E-01   1.09113      0.376555      0.367688      0.275500      0.713224E-01   0.00000       0.00000      0.275563    
  0.691799E-02   4.42598      0.554301      0.675589      0.437909      0.627359      0.116392      0.482301E-01   1.06527      0.368383      0.358875      0.268412      0.695263E-01   0.00000       0.00000      0.268484    
  0.758542E-02   4.32593      0.552259      0.663787      0.427978      0.611478      0.124281      0.523093E-01   1.03946      0.360247      0.350053      0.261344      0.677318E-01   0.00000       0.00000      0.261425    
  0.831724E-02   4.22578      0.550797      0.652348      0.418070      0.595581      0.132726      0.567666E-01   1.01365      0.352135      0.341207      0.254284      0.659354E-01   0.00000       0.00000      0.254374    
  0.911966E-02   4.12555      0.549667      0.641116      0.408171      0.579670      0.141496      0.614460E-01  0.987842      0.344034      0.332345      0.247226      0.641370E-01   0.00000       0.00000      0.247326    
  0.999950E-02   4.02496      0.549271      0.630331      0.398266      0.563687      0.151006      0.666442E-01  0.961953      0.335938      0.323423      0.240155      0.623281E-01   0.00000       0.00000      0.240264    
  0.109642E-01   3.92438      0.549240      0.619784      0.388366      0.547681      0.160875      0.721034E-01  0.936047      0.327848      0.314479      0.233085      0.605178E-01   0.00000       0.00000      0.233202    
  0.120220E-01   3.82373      0.549893      0.609679      0.378462      0.531611      0.171432      0.780675E-01  0.910073      0.319760      0.305480      0.226006      0.587017E-01   0.00000       0.00000      0.226131    
  0.131819E-01   3.72285      0.551157      0.599965      0.368534      0.515455      0.182623      0.845102E-01  0.883989      0.311657      0.296416      0.218906      0.568762E-01   0.00000       0.00000      0.219039    
  0.144536E-01   3.62172      0.553035      0.590653      0.358572      0.499199      0.194463      0.914544E-01  0.857771      0.303532      0.287280      0.211778      0.550402E-01   0.00000       0.00000      0.211919    
