   5.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   6.96120      0.968097       1.45086      0.963430       1.44566      0.466687E-02  0.520263E-02   2.40909      0.807047      0.807399      0.638348      0.156383       0.00000       0.00000      0.638264    
  0.109648E-03   6.90810      0.952414       1.42817      0.947421       1.42265      0.499296E-02  0.552216E-02   2.37007      0.794508      0.794885      0.627849      0.152914       0.00000       0.00000      0.627763    
  0.120226E-03   6.85398      0.937162       1.40598      0.931804       1.40011      0.535724E-02  0.587398E-02   2.33191      0.782220      0.782627      0.617568      0.149584       0.00000       0.00000      0.617481    
  0.131825E-03   6.79947      0.922086       1.38400      0.916346       1.37776      0.573924E-02  0.624053E-02   2.29411      0.770035      0.770472      0.607376      0.146311       0.00000       0.00000      0.607288    
  0.144543E-03   6.74438      0.907263       1.36232      0.901116       1.35569      0.614663E-02  0.662820E-02   2.25680      0.757996      0.758465      0.597312      0.143120       0.00000       0.00000      0.597223    
  0.158489E-03   6.68854      0.892788       1.34104      0.886195       1.33399      0.659330E-02  0.704803E-02   2.22019      0.746156      0.746661      0.587420      0.140039       0.00000       0.00000      0.587331    
  0.173779E-03   6.63234      0.878486       1.31996      0.871425       1.31248      0.706068E-02  0.748466E-02   2.18390      0.734413      0.734955      0.577614      0.137013       0.00000       0.00000      0.577524    
  0.190545E-03   6.57546      0.864517       1.29928      0.856946       1.29132      0.757034E-02  0.795535E-02   2.14827      0.722857      0.723440      0.567972      0.134090       0.00000       0.00000      0.567881    
  0.208928E-03   6.51806      0.850811       1.27889      0.842693       1.27044      0.811752E-02  0.845580E-02   2.11313      0.711446      0.712073      0.558457      0.131247       0.00000       0.00000      0.558365    
  0.229085E-03   6.46034      0.837275       1.25871      0.828586       1.24973      0.868925E-02  0.897568E-02   2.07832      0.700129      0.700802      0.549025      0.128457       0.00000       0.00000      0.548933    
  0.251186E-03   6.40185      0.824153       1.23900      0.814826       1.22946      0.932710E-02  0.954714E-02   2.04428      0.689035      0.689760      0.539789      0.125791       0.00000       0.00000      0.539697    
  0.275420E-03   6.34305      0.811211       1.21950      0.801213       1.20936      0.999728E-02  0.101434E-01   2.01057      0.678037      0.678815      0.530638      0.123176       0.00000       0.00000      0.530546    
  0.301992E-03   6.28383      0.798510       1.20028      0.787799       1.18951      0.107109E-01  0.107730E-01   1.97731      0.667167      0.668003      0.521601      0.120633       0.00000       0.00000      0.521509    
  0.331127E-03   6.22405      0.786160       1.18146      0.774665       1.17001      0.114949E-01  0.114558E-01   1.94467      0.656477      0.657376      0.512724      0.118188       0.00000       0.00000      0.512632    
  0.363073E-03   6.16400      0.773979       1.16284      0.761664       1.15067      0.123155E-01  0.121658E-01   1.91234      0.645873      0.646839      0.503924      0.115790       0.00000       0.00000      0.503833    
  0.398101E-03   6.10345      0.762122       1.14458      0.748913       1.13165      0.132089E-01  0.129300E-01   1.88056      0.635432      0.636471      0.495270      0.113481       0.00000       0.00000      0.495180    
  0.436509E-03   6.04254      0.750534       1.12663      0.736365       1.11288      0.141698E-01  0.137435E-01   1.84925      0.625122      0.626239      0.486733      0.111242       0.00000       0.00000      0.486644    
  0.478622E-03   5.98138      0.739117       1.10887      0.723943       1.09428      0.151741E-01  0.145885E-01   1.81822      0.614895      0.616093      0.478271      0.109048       0.00000       0.00000      0.478184    
  0.524798E-03   5.91969      0.728108       1.09156      0.711816       1.07605      0.162925E-01  0.155156E-01   1.78786      0.604859      0.606149      0.469983      0.106956       0.00000       0.00000      0.469898    
  0.575429E-03   5.85778      0.717288       1.07447      0.699819       1.05798      0.174697E-01  0.164842E-01   1.75780      0.594909      0.596294      0.461774      0.104909       0.00000       0.00000      0.461690    
  0.630945E-03   5.79559      0.706707       1.05764      0.687986       1.04013      0.187210E-01  0.175052E-01   1.72812      0.585067      0.586554      0.453663      0.102919       0.00000       0.00000      0.453581    
  0.691816E-03   5.73300      0.696489       1.04121      0.676392       1.02260      0.200978E-01  0.186133E-01   1.69899      0.575381      0.576981      0.445697      0.101010       0.00000       0.00000      0.445618    
  0.758561E-03   5.67022      0.686447       1.02498      0.664908       1.00521      0.215388E-01  0.197655E-01   1.67012      0.565769      0.567487      0.437799      0.991393E-01   0.00000       0.00000      0.437723    
  0.831745E-03   5.60713      0.676732       1.00909      0.653628      0.988092      0.231047E-01  0.210030E-01   1.64172      0.556291      0.558138      0.430027      0.973366E-01   0.00000       0.00000      0.429954    
  0.911989E-03   5.54376      0.667305      0.993522      0.642514      0.971201      0.247913E-01  0.223215E-01   1.61371      0.546925      0.548910      0.422361      0.955893E-01   0.00000       0.00000      0.422291    
  0.999975E-03   5.48024      0.658056      0.978141      0.631503      0.954450      0.265538E-01  0.236909E-01   1.58595      0.537627      0.539757      0.414760      0.938760E-01   0.00000       0.00000      0.414694    
  0.109645E-02   5.41637      0.649232      0.963209      0.620720      0.938019      0.285120E-01  0.251893E-01   1.55874      0.528483      0.530774      0.407307      0.922375E-01   0.00000       0.00000      0.407245    
  0.120223E-02   5.35233      0.640617      0.948494      0.610041      0.921737      0.305758E-01  0.267563E-01   1.53178      0.519409      0.521871      0.399924      0.906321E-01   0.00000       0.00000      0.399867    
  0.131822E-02   5.28811      0.632250      0.934036      0.599485      0.905632      0.327649E-01  0.284045E-01   1.50512      0.510419      0.513062      0.392623      0.890661E-01   0.00000       0.00000      0.392570    
  0.144540E-02   5.22360      0.624286      0.919990      0.589110      0.889796      0.351755E-01  0.301937E-01   1.47891      0.501554      0.504396      0.385448      0.875565E-01   0.00000       0.00000      0.385400    
  0.158485E-02   5.15896      0.616514      0.906136      0.578816      0.874083      0.376976E-01  0.320531E-01   1.45290      0.492745      0.495795      0.378330      0.860714E-01   0.00000       0.00000      0.378288    
  0.173775E-02   5.09408      0.609095      0.892636      0.568664      0.858591      0.404307E-01  0.340447E-01   1.42725      0.484035      0.487312      0.371315      0.846294E-01   0.00000       0.00000      0.371279    
  0.190540E-02   5.02899      0.602005      0.879456      0.558629      0.843289      0.433765E-01  0.361669E-01   1.40192      0.475408      0.478930      0.364390      0.832211E-01   0.00000       0.00000      0.364359    
  0.208923E-02   4.96377      0.595116      0.866471      0.548663      0.828102      0.464533E-01  0.383694E-01   1.37676      0.466830      0.470608      0.357518      0.818328E-01   0.00000       0.00000      0.357494    
  0.229079E-02   4.89824      0.588702      0.853938      0.538842      0.813167      0.498599E-01  0.407709E-01   1.35201      0.458358      0.462420      0.350764      0.804842E-01   0.00000       0.00000      0.350747    
  0.251180E-02   4.83254      0.582538      0.841635      0.529085      0.798353      0.534524E-01  0.432825E-01   1.32744      0.449933      0.454296      0.344068      0.791519E-01   0.00000       0.00000      0.344057    
  0.275413E-02   4.76666      0.576653      0.829590      0.519400      0.783673      0.572524E-01  0.459170E-01   1.30307      0.441562      0.446242      0.337434      0.778378E-01   0.00000       0.00000      0.337431    
  0.301984E-02   4.70044      0.571249      0.817977      0.509815      0.769203      0.614341E-01  0.487734E-01   1.27902      0.433269      0.438299      0.330900      0.765463E-01   0.00000       0.00000      0.330904    
  0.331118E-02   4.63405      0.566074      0.806563      0.500269      0.754825      0.658044E-01  0.517379E-01   1.25509      0.425006      0.430403      0.324410      0.752627E-01   0.00000       0.00000      0.324422    
  0.363064E-02   4.56734      0.561312      0.795507      0.490789      0.740607      0.705223E-01  0.549006E-01   1.23140      0.416798      0.422591      0.317995      0.739914E-01   0.00000       0.00000      0.318015    
  0.398091E-02   4.50029      0.556959      0.784793      0.481356      0.726527      0.756031E-01  0.582660E-01   1.20788      0.408630      0.414852      0.311648      0.727254E-01   0.00000       0.00000      0.311675    
  0.436498E-02   4.43303      0.552850      0.774281      0.471947      0.712528      0.809029E-01  0.617533E-01   1.18447      0.400485      0.407153      0.305338      0.714618E-01   0.00000       0.00000      0.305374    
  0.478610E-02   4.36522      0.549316      0.764231      0.462577      0.698697      0.867387E-01  0.655339E-01   1.16127      0.392380      0.399542      0.299111      0.701969E-01   0.00000       0.00000      0.299155    
  0.524785E-02   4.29705      0.546104      0.754429      0.453215      0.684946      0.928884E-01  0.694827E-01   1.13816      0.384288      0.391971      0.292922      0.689268E-01   0.00000       0.00000      0.292975    
  0.575415E-02   4.22853      0.543229      0.744887      0.443862      0.671279      0.993674E-01  0.736079E-01   1.11514      0.376211      0.384442      0.286775      0.676512E-01   0.00000       0.00000      0.286837    
  0.630929E-02   4.15923      0.540973      0.735800      0.434499      0.657739      0.106473      0.780616E-01   1.09224      0.368141      0.376977      0.280692      0.663578E-01   0.00000       0.00000      0.280762    
  0.691799E-02   4.08954      0.539006      0.726920      0.425124      0.644249      0.113882      0.826709E-01   1.06937      0.360070      0.369537      0.274634      0.650537E-01   0.00000       0.00000      0.274713    
  0.758542E-02   4.01912      0.537554      0.718402      0.415722      0.630845      0.121832      0.875571E-01   1.04657      0.351993      0.362138      0.268620      0.637292E-01   0.00000       0.00000      0.268707    
  0.831724E-02   3.94784      0.536636      0.710240      0.406274      0.617507      0.130362      0.927326E-01   1.02378      0.343896      0.354770      0.262642      0.623783E-01   0.00000       0.00000      0.262737    
  0.911966E-02   3.87604      0.536026      0.702280      0.396796      0.604204      0.139230      0.980759E-01   1.00100      0.335785      0.347417      0.256683      0.610115E-01   0.00000       0.00000      0.256787    
  0.999950E-02   3.80289      0.536102      0.694746      0.387229      0.590949      0.148873      0.103797      0.978178      0.327625      0.340085      0.250753      0.596040E-01   0.00000       0.00000      0.250864    
  0.109642E-01   3.72911      0.536514      0.687420      0.377620      0.577724      0.158894      0.109696      0.955344      0.319443      0.332764      0.244841      0.581768E-01   0.00000       0.00000      0.244960    
  0.120220E-01   3.65404      0.537561      0.680474      0.367922      0.564541      0.169638      0.115933      0.932463      0.311212      0.325459      0.238955      0.567099E-01   0.00000       0.00000      0.239082    
  0.131819E-01   3.57763      0.539180      0.673847      0.358128      0.551372      0.181052      0.122475      0.909500      0.302924      0.318155      0.233084      0.552039E-01   0.00000       0.00000      0.233218    
  0.144536E-01   3.49975      0.541378      0.667530      0.348226      0.538209      0.193152      0.129321      0.886435      0.294569      0.310846      0.227223      0.536569E-01   0.00000       0.00000      0.227363    
  0.158481E-01   3.42037      0.544125      0.661490      0.338217      0.525040      0.205909      0.136450      0.863256      0.286147      0.303527      0.221368      0.520700E-01   0.00000       0.00000      0.221513    
  0.173770E-01   3.33936      0.547429      0.655718      0.328090      0.511856      0.219339      0.143862      0.839946      0.277648      0.296191      0.215514      0.504420E-01   0.00000       0.00000      0.215664    
  0.190535E-01   3.25638      0.551351      0.650224      0.317827      0.498646      0.233524      0.151578      0.816473      0.269059      0.288833      0.209657      0.487677E-01   0.00000       0.00000      0.209813    
  0.208917E-01   3.17133      0.555883      0.644983      0.307423      0.485399      0.248460      0.159584      0.792822      0.260375      0.281444      0.203795      0.470477E-01   0.00000       0.00000      0.203955    
  0.229073E-01   3.08417      0.560984      0.639958      0.296880      0.472110      0.264103      0.167849      0.768990      0.251596      0.274022      0.197924      0.452849E-01   0.00000       0.00000      0.198087    
  0.251174E-01   2.99477      0.566651      0.635127      0.286197      0.458769      0.280454      0.176358      0.744966      0.242717      0.266562      0.192041      0.434800E-01   0.00000       0.00000      0.192207    
  0.275406E-01   2.90272      0.572934      0.630476      0.275353      0.445363      0.297581      0.185113      0.720716      0.233723      0.259054      0.186142      0.416300E-01   0.00000       0.00000      0.186309    
  0.301976E-01   2.80795      0.579798      0.625960      0.264356      0.431885      0.315442      0.194075      0.696241      0.224617      0.251493      0.180224      0.397386E-01   0.00000       0.00000      0.180392    
  0.331110E-01   2.71051      0.587187      0.621530      0.253214      0.418333      0.333973      0.203197      0.671547      0.215403      0.243878      0.174286      0.378110E-01   0.00000       0.00000      0.174454    
  0.363055E-01   2.61028      0.595077      0.617143      0.241932      0.404701      0.353144      0.212442      0.646633      0.206082      0.236206      0.168327      0.358504E-01   0.00000       0.00000      0.168495    
  0.398081E-01   2.50686      0.603483      0.612738      0.230503      0.390974      0.372980      0.221764      0.621477      0.196645      0.228465      0.162343      0.338580E-01   0.00000       0.00000      0.162509    
  0.436487E-01   2.40033      0.612335      0.608246      0.218944      0.377152      0.393390      0.231094      0.596096      0.187103      0.220655      0.156334      0.318410E-01   0.00000       0.00000      0.156497    
  0.478598E-01   2.29086      0.621555      0.603597      0.207277      0.363237      0.414277      0.240359      0.570515      0.177470      0.212777      0.150301      0.298070E-01   0.00000       0.00000      0.150461    
  0.524772E-01   2.17848      0.631084      0.598713      0.195518      0.349229      0.435566      0.249483      0.544747      0.167756      0.204829      0.144245      0.277623E-01   0.00000       0.00000      0.144401    
