#labels: ht_full_var_lower[1] ht_full_var_center[2] ht_full_var_upper[3] tot_scale01[4] tot_scale01_Err[5] tot_scale02[6] tot_scale02_Err[7] tot_scale03[8] tot_scale03_Err[9]
#neval: 1677600000
#overflow:lower center upper -8.28310766577E-01 2.58048770162E-03 -2.08717652057E+00 6.35917775459E-03 -2.91886235210E-01 9.63133115433E-04 
5.00000000000E+01 7.50000000000E+01 1.00000000000E+02 2.61319605226E+01 5.44759634418E-01 4.04550145799E+01 6.95555750954E-01 1.68901871280E+01 4.66065000438E-01 
1.00000000000E+02 1.25000000000E+02 1.50000000000E+02 -9.06065457584E+01 1.19162017970E+00 9.76430475771E+01 1.49119685369E+00 -1.92046348893E+02 1.01098840041E+00 
1.50000000000E+02 1.75000000000E+02 2.00000000000E+02 3.36738472899E+02 3.46956780632E-01 4.13293465451E+02 4.41100347382E-01 2.84497200088E+02 3.00778058220E-01 
2.00000000000E+02 2.25000000000E+02 2.50000000000E+02 1.84403699687E+02 1.52210769333E-01 1.99540113144E+02 1.89378117889E-01 1.69566049972E+02 1.34562932619E-01 
2.50000000000E+02 2.75000000000E+02 3.00000000000E+02 8.34850353307E+01 7.42677150244E-02 8.06678638829E+01 9.44127679070E-02 8.14802368925E+01 6.71614653035E-02 
3.00000000000E+02 3.25000000000E+02 3.50000000000E+02 4.00660393857E+01 3.87686458162E-02 3.30774327378E+01 5.10310407574E-02 4.17704897140E+01 3.59361845268E-02 
3.50000000000E+02 3.75000000000E+02 4.00000000000E+02 2.00452050116E+01 2.25209758795E-02 1.28383189628E+01 3.14241745880E-02 2.26165773528E+01 2.06963052345E-02 
4.00000000000E+02 4.25000000000E+02 4.50000000000E+02 1.02567911246E+01 1.31612957918E-02 3.93766127470E+00 2.01569354307E-02 1.27895618814E+01 1.27662848351E-02 
4.50000000000E+02 4.75000000000E+02 5.00000000000E+02 5.26546106798E+00 9.12086844283E-03 9.62155342758E-03 1.50882633457E-02 7.47328778356E+00 8.19845413377E-03 
5.00000000000E+02 5.25000000000E+02 5.50000000000E+02 2.63346235600E+00 5.91121028503E-03 -1.61724399764E+00 1.18371955349E-02 4.47912129219E+00 5.58754366306E-03 
5.50000000000E+02 5.75000000000E+02 6.00000000000E+02 1.23849827798E+00 4.37128084360E-03 -2.16150560587E+00 9.41677784572E-03 2.73696820723E+00 3.59637131095E-03 
6.00000000000E+02 6.25000000000E+02 6.50000000000E+02 4.85971232608E-01 3.14175293192E-03 -2.23096172383E+00 7.65504667943E-03 1.69462208331E+00 2.45070486435E-03 
6.50000000000E+02 6.75000000000E+02 7.00000000000E+02 8.73516451439E-02 2.55831009835E-03 -2.08236189666E+00 6.33606282174E-03 1.05926449945E+00 1.69172066195E-03 
7.00000000000E+02 7.50000000000E+02 8.00000000000E+02 -1.61853331572E-01 1.22260698492E-03 -1.72168223931E+00 3.28749978011E-03 5.41273278954E-01 7.03963373122E-04 
8.00000000000E+02 8.50000000000E+02 9.00000000000E+02 -2.48325779364E-01 8.85022073066E-04 -1.26111084677E+00 2.39042367905E-03 2.09455967021E-01 3.90925401989E-04 
9.00000000000E+02 9.50000000000E+02 1.00000000000E+03 -2.28669393073E-01 6.56210126623E-04 -8.97371026772E-01 1.72840349474E-03 7.38069026399E-02 2.35812396682E-04 
1.00000000000E+03 1.05000000000E+03 1.10000000000E+03 -1.83795726830E-01 4.83432508996E-04 -6.30765441573E-01 1.26009122728E-03 1.83013006968E-02 1.57044998357E-04 
1.10000000000E+03 1.15000000000E+03 1.20000000000E+03 -1.39814597898E-01 3.40005110227E-04 -4.41577776972E-01 8.84643395601E-04 -3.48834963955E-03 1.11569002326E-04 
1.20000000000E+03 1.30000000000E+03 1.40000000000E+03 -9.05416997939E-02 1.63678479899E-04 -2.65984297872E-01 4.19439245389E-04 -1.15175573341E-02 5.12023609809E-05 
1.40000000000E+03 1.50000000000E+03 1.60000000000E+03 -4.90018103354E-02 9.70035300788E-05 -1.35267242279E-01 2.44063821279E-04 -1.03391485033E-02 3.08194984035E-05 
1.60000000000E+03 2.05000000000E+03 2.50000000000E+03 -1.21318896756E-02 1.65957183330E-05 -3.17720713949E-02 4.12627868956E-05 -3.44171343849E-03 5.69653546614E-06 
#nx: 3
