#labels: ptj1_var_lower[1] ptj1_var_center[2] ptj1_var_upper[3] tot_scale01[4] tot_scale01_Err[5] tot_scale02[6] tot_scale02_Err[7] tot_scale03[8] tot_scale03_Err[9]
#neval: 6120000000
#overflow:lower center upper 3.32243051153E+00 2.92211889525E-02 4.79608789856E+00 4.51290632366E-02 2.39350508418E+00 1.98126026373E-02 
3.00000000000E+01 3.50000000000E+01 4.00000000000E+01 1.32114619776E+04 2.77290324764E+01 1.37500180433E+04 3.32371903897E+01 1.27745420167E+04 2.34234512494E+01 
4.00000000000E+01 5.00000000000E+01 6.00000000000E+01 5.80777887705E+03 9.01125871380E+00 6.20895686623E+03 1.09444044869E+01 5.49107860647E+03 7.52463201913E+00 
6.00000000000E+01 7.00000000000E+01 8.00000000000E+01 2.35156198484E+03 4.89800304718E+00 2.56241432589E+03 6.03333101245E+00 2.18688378886E+03 4.03653882288E+00 
8.00000000000E+01 9.00000000000E+01 1.00000000000E+02 1.14276760914E+03 3.02183265665E+00 1.26159900514E+03 3.76664143409E+00 1.05042074374E+03 2.46377442152E+00 
1.00000000000E+02 1.10000000000E+02 1.20000000000E+02 6.19491658939E+02 1.88662453898E+00 6.92316052278E+02 2.38007607813E+00 5.63184849068E+02 1.52214899178E+00 
1.20000000000E+02 1.30000000000E+02 1.40000000000E+02 3.62373006772E+02 1.28152257742E+00 4.09793535904E+02 1.63348346945E+00 3.25899631815E+02 1.02454923170E+00 
1.40000000000E+02 1.50000000000E+02 1.60000000000E+02 2.21521372921E+02 9.10091810960E-01 2.53112761511E+02 1.17199554318E+00 1.97361858049E+02 7.21019454066E-01 
1.60000000000E+02 1.70000000000E+02 1.80000000000E+02 1.40536667740E+02 6.38287033176E-01 1.61985079867E+02 8.29494339329E-01 1.24211070420E+02 5.01700059717E-01 
1.80000000000E+02 1.90000000000E+02 2.00000000000E+02 9.35562693570E+01 4.27221711991E-01 1.08895522083E+02 5.60893307856E-01 8.19524948244E+01 3.32891060067E-01 
2.00000000000E+02 2.10000000000E+02 2.20000000000E+02 6.34901338097E+01 3.15206635806E-01 7.44874535657E+01 4.16990724336E-01 5.52083190814E+01 2.43979192579E-01 
2.20000000000E+02 2.30000000000E+02 2.40000000000E+02 4.46682823446E+01 2.23296028225E-01 5.28919415529E+01 2.97854320877E-01 3.85169452896E+01 1.71629875255E-01 
2.40000000000E+02 2.50000000000E+02 2.60000000000E+02 3.18536844095E+01 1.66359954145E-01 3.80051347131E+01 2.23819215322E-01 2.72769390981E+01 1.26937745638E-01 
2.60000000000E+02 2.70000000000E+02 2.80000000000E+02 2.30612718659E+01 1.35434110630E-01 2.77172849585E+01 1.83093732084E-01 1.96153350121E+01 1.02903139351E-01 
2.80000000000E+02 2.90000000000E+02 3.00000000000E+02 1.70105665568E+01 1.01171932845E-01 2.05810925606E+01 1.37667538734E-01 1.43799227010E+01 7.64440263375E-02 
3.00000000000E+02 3.25000000000E+02 3.50000000000E+02 1.05910543499E+01 3.38248746679E-02 1.29592344280E+01 4.65879878401E-02 8.86180091361E+00 2.53152117509E-02 
3.50000000000E+02 3.75000000000E+02 4.00000000000E+02 5.49662258708E+00 1.99952039788E-02 6.82860859511E+00 2.79335534870E-02 4.53574069806E+00 1.47828575857E-02 
4.00000000000E+02 4.25000000000E+02 4.50000000000E+02 3.00631312097E+00 1.28744379466E-02 3.78223361151E+00 1.82036476667E-02 2.45203611347E+00 9.41993930557E-03 
4.50000000000E+02 4.75000000000E+02 5.00000000000E+02 1.74511555330E+00 8.47324479406E-03 2.22598606385E+00 1.20971534865E-02 1.40571506851E+00 6.14974505495E-03 
5.00000000000E+02 5.25000000000E+02 5.50000000000E+02 1.04380749890E+00 5.88138218481E-03 1.34740092503E+00 8.46983560857E-03 8.31744163284E-01 4.23691184365E-03 
5.50000000000E+02 5.75000000000E+02 6.00000000000E+02 6.43610108941E-01 4.27658050791E-03 8.39603351859E-01 6.19993085422E-03 5.07924593249E-01 3.06272189399E-03 
6.00000000000E+02 6.50000000000E+02 7.00000000000E+02 3.33650566386E-01 1.87518929801E-03 4.41414133523E-01 2.74127714639E-03 2.59968248659E-01 1.33332664965E-03 
7.00000000000E+02 8.50000000000E+02 1.00000000000E+03 8.17954357998E-02 4.37930599771E-04 1.11551163575E-01 6.51476444599E-04 6.20336905530E-02 3.07060146547E-04 
#nx: 3
