#labels: ptj1_var_lower[1] ptj1_var_center[2] ptj1_var_upper[3] tot_scale01[4] tot_scale01_Err[5] tot_scale02[6] tot_scale02_Err[7] tot_scale03[8] tot_scale03_Err[9]
#neval: 1622400000
#overflow:lower center upper -5.55673278542E-02 3.59186432482E-03 -9.86820243792E-02 6.37029396571E-03 -3.32492418250E-02 2.15210143287E-03 
3.00000000000E+01 3.50000000000E+01 4.00000000000E+01 -3.65647651002E+02 5.61977493658E+01 -5.31135856076E+02 5.76177867214E+01 -2.68669002830E+02 4.14811829605E+01 
4.00000000000E+01 5.00000000000E+01 6.00000000000E+01 -2.68238783614E+02 1.74305278635E+01 -3.90091628188E+02 2.72517539508E+01 -2.05665517317E+02 9.74008325283E+00 
6.00000000000E+01 7.00000000000E+01 8.00000000000E+01 -1.08760948473E+02 7.30243496697E+00 -1.63899813798E+02 7.83842611028E+00 -8.24446823259E+01 5.62403213723E+00 
8.00000000000E+01 9.00000000000E+01 1.00000000000E+02 -6.13718256568E+01 2.67447994552E+00 -9.13427225182E+01 3.89011483570E+00 -4.36813500050E+01 1.86996186016E+00 
1.00000000000E+02 1.10000000000E+02 1.20000000000E+02 -3.34285114383E+01 1.74177358169E+00 -5.05342752796E+01 2.03168525590E+00 -2.33413155729E+01 9.55437022218E-01 
1.20000000000E+02 1.30000000000E+02 1.40000000000E+02 -2.06499723400E+01 9.33526115951E-01 -3.10905591802E+01 1.38892605253E+00 -1.42251585178E+01 5.70693845326E-01 
1.40000000000E+02 1.50000000000E+02 1.60000000000E+02 -1.17600019942E+01 7.54982848894E-01 -1.87500944512E+01 7.63462151368E-01 -8.03827610625E+00 5.21373246939E-01 
1.60000000000E+02 1.70000000000E+02 1.80000000000E+02 -8.41609808448E+00 3.40101251698E-01 -1.25347006771E+01 6.69291913598E-01 -5.59851280159E+00 2.29193834953E-01 
1.80000000000E+02 1.90000000000E+02 2.00000000000E+02 -6.15632859361E+00 2.74864013674E-01 -9.19856931023E+00 3.27979259219E-01 -4.23379061492E+00 1.88187476313E-01 
2.00000000000E+02 2.10000000000E+02 2.20000000000E+02 -3.79025074141E+00 1.55116453552E-01 -5.88683412382E+00 2.37998298168E-01 -2.49170273249E+00 1.33862016503E-01 
2.20000000000E+02 2.30000000000E+02 2.40000000000E+02 -2.75539232437E+00 1.29096668050E-01 -4.29864659549E+00 1.99299212127E-01 -1.84573209042E+00 8.72614985235E-02 
2.40000000000E+02 2.50000000000E+02 2.60000000000E+02 -1.80576722856E+00 1.01519268893E-01 -2.83593729616E+00 1.57684936871E-01 -1.20260004901E+00 6.82737092544E-02 
2.60000000000E+02 2.70000000000E+02 2.80000000000E+02 -1.27755503183E+00 6.12879682625E-02 -2.01869264363E+00 9.57617382216E-02 -8.46789542969E-01 4.09969623138E-02 
2.80000000000E+02 2.90000000000E+02 3.00000000000E+02 -1.04018383302E+00 5.14093009875E-02 -1.64754825204E+00 8.07798417267E-02 -6.87602187185E-01 3.42235749522E-02 
3.00000000000E+02 3.25000000000E+02 3.50000000000E+02 -5.50808845293E-01 1.78378748686E-02 -8.84796251815E-01 2.87100593697E-02 -3.61319604284E-01 1.17764785133E-02 
3.50000000000E+02 3.75000000000E+02 4.00000000000E+02 -2.87306869265E-01 1.04875341611E-02 -4.66746905429E-01 1.92728140695E-02 -1.87259178127E-01 6.87261763311E-03 
4.00000000000E+02 4.25000000000E+02 4.50000000000E+02 -1.45285940588E-01 7.00537190371E-03 -2.36597559453E-01 1.13170979722E-02 -9.18421332408E-02 4.60335057777E-03 
4.50000000000E+02 4.75000000000E+02 5.00000000000E+02 -7.65713109236E-02 4.17503229990E-03 -1.26995071502E-01 6.46123867101E-03 -4.91463124767E-02 2.68816141699E-03 
5.00000000000E+02 5.25000000000E+02 5.50000000000E+02 -4.57911019598E-02 3.13373359475E-03 -7.22004161889E-02 4.14542366588E-03 -2.92020184862E-02 2.00772429818E-03 
5.50000000000E+02 5.75000000000E+02 6.00000000000E+02 -2.86869924006E-02 2.17074910915E-03 -4.76741173909E-02 3.59607680442E-03 -1.81848737605E-02 1.38064123626E-03 
6.00000000000E+02 6.50000000000E+02 7.00000000000E+02 -1.01842769169E-02 5.13257047689E-04 -1.71308366902E-02 8.61795942219E-04 -6.43827778978E-03 3.22185459802E-04 
7.00000000000E+02 8.50000000000E+02 1.00000000000E+03 -2.09571690324E-03 1.17563748878E-04 -3.75140763795E-03 2.21909871336E-04 -1.30700827172E-03 6.69089741986E-05 
#nx: 3
