#labels: ptj1_var_lower[1] ptj1_var_center[2] ptj1_var_upper[3] tot_scale01[4] tot_scale01_Err[5] tot_scale02[6] tot_scale02_Err[7] tot_scale03[8] tot_scale03_Err[9]
#neval: 12655200000
#overflow:lower center upper -3.27106092167E-01 4.21265285035E-02 -3.40902575895E+00 7.09296560696E-02 8.71320018692E-01 2.65140031752E-02 
3.00000000000E+01 3.50000000000E+01 4.00000000000E+01 1.33791748775E+04 1.05008122145E+02 1.33146009569E+04 1.62366284783E+02 1.33013682754E+04 7.98235895587E+01 
4.00000000000E+01 5.00000000000E+01 6.00000000000E+01 6.02460933091E+03 2.98068878773E+01 5.94816055377E+03 6.28729879961E+01 5.91196891523E+03 2.08582449047E+01 
6.00000000000E+01 7.00000000000E+01 8.00000000000E+01 2.42526783641E+03 1.32002817124E+01 2.43334990773E+03 1.85403471220E+01 2.37156369596E+03 1.08050134058E+01 
8.00000000000E+01 9.00000000000E+01 1.00000000000E+02 1.15316300782E+03 7.67169525541E+00 1.14501211215E+03 1.08046675451E+01 1.12953623493E+03 6.33411699055E+00 
1.00000000000E+02 1.10000000000E+02 1.20000000000E+02 6.14985324132E+02 4.06878565047E+00 6.03059350645E+02 5.59705280180E+00 6.05102511580E+02 2.89659538412E+00 
1.20000000000E+02 1.30000000000E+02 1.40000000000E+02 3.44584072212E+02 2.92010447135E+00 3.35854187202E+02 3.73669550537E+00 3.44065327829E+02 1.92266699994E+00 
1.40000000000E+02 1.50000000000E+02 1.60000000000E+02 2.13774723275E+02 1.72358629637E+00 2.05029068799E+02 2.30873802619E+00 2.10970202038E+02 1.25541244338E+00 
1.60000000000E+02 1.70000000000E+02 1.80000000000E+02 1.27942631327E+02 1.21905908692E+00 1.19338301856E+02 1.80129386021E+00 1.29017756563E+02 8.38234046803E-01 
1.80000000000E+02 1.90000000000E+02 2.00000000000E+02 8.25950298282E+01 8.15074982960E-01 7.55885215233E+01 1.15004507164E+00 8.34462506928E+01 5.85871156936E-01 
2.00000000000E+02 2.10000000000E+02 2.20000000000E+02 5.48141965622E+01 6.80480210006E-01 4.87962769403E+01 9.98389426984E-01 5.58544835166E+01 4.45044006135E-01 
2.20000000000E+02 2.30000000000E+02 2.40000000000E+02 3.74595896650E+01 4.62371691214E-01 3.27513006876E+01 6.57941382964E-01 3.82686421087E+01 3.16277253943E-01 
2.40000000000E+02 2.50000000000E+02 2.60000000000E+02 2.50169406987E+01 3.67640288055E-01 2.05319258805E+01 5.47984163896E-01 2.62645785958E+01 2.58130435564E-01 
2.60000000000E+02 2.70000000000E+02 2.80000000000E+02 1.81432069005E+01 2.69373772407E-01 1.48701582934E+01 4.05537435921E-01 1.90319906837E+01 1.88344316572E-01 
2.80000000000E+02 2.90000000000E+02 3.00000000000E+02 1.25334577113E+01 2.12698955649E-01 9.74782860299E+00 3.54716464395E-01 1.34585866578E+01 1.56134684343E-01 
3.00000000000E+02 3.25000000000E+02 3.50000000000E+02 7.59660290375E+00 7.71390352087E-02 5.56475282489E+00 1.14708716014E-01 8.18064211123E+00 5.30414140616E-02 
3.50000000000E+02 3.75000000000E+02 4.00000000000E+02 3.57583226535E+00 4.22639134858E-02 2.24337122478E+00 6.59792266119E-02 3.99759441207E+00 2.91124767971E-02 
4.00000000000E+02 4.25000000000E+02 4.50000000000E+02 1.74036209338E+00 2.72014634784E-02 8.47119975914E-01 4.05574726695E-02 2.04989907911E+00 1.83285977510E-02 
4.50000000000E+02 4.75000000000E+02 5.00000000000E+02 9.09913748462E-01 1.75071003718E-02 3.09364228598E-01 2.76022112703E-02 1.12059922222E+00 1.16804717417E-02 
5.00000000000E+02 5.25000000000E+02 5.50000000000E+02 4.89484767822E-01 1.12830969428E-02 9.31249689643E-02 1.76937235254E-02 6.33677073951E-01 7.49108820564E-03 
5.50000000000E+02 5.75000000000E+02 6.00000000000E+02 2.67227289587E-01 8.21082632101E-03 -1.92578172022E-02 1.34190860502E-02 3.67784145701E-01 5.44294476231E-03 
6.00000000000E+02 6.50000000000E+02 7.00000000000E+02 1.16872591386E-01 3.32291691718E-03 -4.11314100962E-02 4.71946529820E-03 1.77410413139E-01 2.18370032147E-03 
7.00000000000E+02 8.50000000000E+02 1.00000000000E+03 1.50430265592E-02 7.03518349491E-04 -3.63870539491E-02 1.14624142953E-03 3.45279779513E-02 4.62396027058E-04 
#nx: 3
