 ##################################################################################
 # [fnlo-tk-cppread] Evaluating table: NNLO.abs_yj1.tab.gz
 # [fnlo-tk-cppread] Using PDF set   : NNPDF31_nnlo_as_0118
 # [fnlo-tk-cppread] If possible, will try to do 3 scale factor variations.
 # [fnlo-tk-cppread] Using alpha_s evolution code: LHAPDF
 # [fnlo-tk-cppread] Preparing unnormalized cross sections,
 # [fnlo-tk-cppread] Using scale definition kScale1
 # [fnlo-tk-cppread] Using central scale factor of sclfac = 7.39072
 # [fnlo-tk-cppread] No request for no. of flavours, using default of LHAPDF or Nf = 5.
 # [fnlo-tk-cppread] No request for no. of loops, using default of LHAPDF or NLoop = 2.
 # [fnlo-tk-cppread] No request for value of alpha_s(M_Z), using default of LHAPDF or asMz = 0.118.
 # [fnlo-tk-cppread] No request for value of M_Z, using default of LHAPDF or Mz = 91.1876.
 # [fnlo-tk-cppread] No request for Ecms, using default as defined in grid.
 # [fnlo-tk-cppread] Using verbosity level: WARNING
 ##################################################################################

LHAPDF 6.5.3 loading /cvmfs/sft.cern.ch/lcg/external/lhapdfsets/current/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
LHAPDF 6.5.3 loading /cvmfs/sft.cern.ch/lcg/external/lhapdfsets/current/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600

 ##################################################################################################################################################################
 # [fnlo-tk-cppread] Calculate my cross sections
 ##################################################################################################################################################################
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:      7.391,      1.000
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ ptj1_[GeV],       ]  < mw_[GeV]   >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  0.1000        1   0.000       0.1000     594.1          8.47195115349E+04  1.39114840532E+05  1.19191807498E+05    1.64206   0.85679
     2  0.1000        2   0.1000      0.2000     594.1          8.45510882879E+04  1.38631779793E+05  1.16780975833E+05    1.63962   0.84238
     3  0.1000        3   0.2000      0.3000     594.1          8.41394977097E+04  1.38298292183E+05  1.18084424573E+05    1.64368   0.85384
     4  0.1000        4   0.3000      0.4000     594.1          8.35445654418E+04  1.36102522596E+05  1.15908220227E+05    1.62910   0.85162
     5  0.1000        5   0.4000      0.5000     594.1          8.27871986409E+04  1.35564506213E+05  1.14016875870E+05    1.63751   0.84105
     6  0.1000        6   0.5000      0.6000     594.1          8.17927671488E+04  1.34690578859E+05  1.14574323319E+05    1.64673   0.85065
     7  0.1000        7   0.6000      0.7000     594.1          8.06045540989E+04  1.32392865507E+05  1.13936850643E+05    1.64250   0.86060
     8  0.1000        8   0.7000      0.8000     594.1          7.91960980220E+04  1.29236867396E+05  1.10282252424E+05    1.63186   0.85333
     9  0.1000        9   0.8000      0.9000     594.1          7.76750705729E+04  1.27069789013E+05  1.07765156493E+05    1.63591   0.84808
    10  0.1000       10   0.9000      1.000      594.1          7.59710572032E+04  1.24184106886E+05  1.04115571192E+05    1.63462   0.83840
    11  0.2000       11   1.000       1.200      594.1          7.29702230099E+04  1.18943613552E+05  1.00233912190E+05    1.63003   0.84270
    12  0.1000       12   1.200       1.300      594.1          6.96769642306E+04  1.13204914335E+05  9.55700018638E+04    1.62471   0.84422
    13  0.1000       13   1.300       1.400      594.1          6.73028344406E+04  1.09373806431E+05  9.18556222773E+04    1.62510   0.83983
    14  0.1000       14   1.400       1.500      594.1          6.47478934940E+04  1.05574904263E+05  8.79375405359E+04    1.63055   0.83294
    15  0.1000       15   1.500       1.600      594.1          6.20637277706E+04  1.00557432172E+05  8.41828416782E+04    1.62023   0.83716
    16  0.1000       16   1.600       1.700      594.1          5.92416518351E+04  9.57426957518E+04  8.10220727740E+04    1.61614   0.84625
    17  0.1000       17   1.700       1.800      594.1          5.63455456168E+04  9.13260519435E+04  7.66760061166E+04    1.62082   0.83959
    18  0.1000       18   1.800       1.900      594.1          5.33564878176E+04  8.56733070661E+04  7.09980543915E+04    1.60568   0.82871
    19  0.1000       19   1.900       2.000      594.1          5.03708902726E+04  8.05004286207E+04  6.75310351157E+04    1.59815   0.83889
    20  0.1000       20   2.000       2.100      594.1          4.72183247066E+04  7.57973801549E+04  6.34120478252E+04    1.60525   0.83660
    21  0.1000       21   2.100       2.200      594.1          4.40830075345E+04  7.06714313796E+04  6.01996242634E+04    1.60314   0.85182
    22  0.1000       22   2.200       2.300      594.1          4.09786257520E+04  6.56108187220E+04  5.54916225924E+04    1.60110   0.84577
    23  0.1000       23   2.300       2.400      594.1          3.78636432451E+04  6.00597876569E+04  5.04446987680E+04    1.58621   0.83991
    24  0.1000       24   2.400       2.500      594.1          3.48368259990E+04  5.57568766283E+04  4.63214168795E+04    1.60052   0.83077
    25  0.1000       25   2.500       2.600      594.1          3.18256470603E+04  5.04654852191E+04  4.34626449289E+04    1.58569   0.86124
    26  0.1000       26   2.600       2.700      594.1          2.88830628628E+04  4.63969042158E+04  3.89524019664E+04    1.60637   0.83955
    27  0.1000       27   2.700       2.800      594.1          2.60501871813E+04  4.11708235651E+04  3.55817122971E+04    1.58044   0.86425
    28  0.1000       28   2.800       2.900      594.1          2.33065599930E+04  3.65782798341E+04  3.16482598266E+04    1.56944   0.86522
    29  0.1000       29   2.900       3.000      594.1          2.06830650630E+04  3.26616531269E+04  2.80946520101E+04    1.57915   0.86017
    30  0.1000       30   3.000       3.100      594.1          1.82250463367E+04  2.84052634518E+04  2.46201612426E+04    1.55858   0.86675
    31  0.1000       31   3.100       3.200      594.1          1.58909242070E+04  2.55311682352E+04  2.22595456459E+04    1.60665   0.87186
    32  0.1000       32   3.200       3.300      594.1          1.37366594661E+04  2.18487558835E+04  1.89660622859E+04    1.59054   0.86806
    33  0.1000       33   3.300       3.400      594.1          1.17502316659E+04  1.79831907106E+04  1.59457334625E+04    1.53045   0.88670
    34  0.1000       34   3.400       3.500      594.1          9.95150383310E+03  1.57982719267E+04  1.36581888455E+04    1.58753   0.86454
    35  0.1000       35   3.500       3.600      594.1          8.30540060834E+03  1.35086715480E+04  1.24661380034E+04    1.62649   0.92282
    36  0.1000       36   3.600       3.700      594.1          6.87542030545E+03  1.06228408590E+04  9.83172928811E+03    1.54505   0.92553
    37  0.1000       37   3.700       3.800      594.1          5.57761562746E+03  9.01236481345E+03  8.32356231181E+03    1.61581   0.92357
    38  0.1000       38   3.800       3.900      594.1          4.47551551960E+03  7.03821739146E+03  6.70866096240E+03    1.57260   0.95318
    39  0.1000       39   3.900       4.000      594.1          3.52455582297E+03  5.54199539022E+03  5.33171865585E+03    1.57240   0.96206
    40  0.2000       40   4.000       4.200      594.1          2.38829729732E+03  3.92233980774E+03  3.83486474746E+03    1.64232   0.97770
    41  0.2000       41   4.200       4.400      594.1          1.29189522870E+03  2.22070679032E+03  2.30186248518E+03    1.71895   1.03654
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:      3.695,      1.000
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ ptj1_[GeV],       ]  < mw_[GeV]   >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  0.1000        1   0.000       0.1000     297.1          9.21858926107E+04  1.46186407096E+05  1.29277266035E+05    1.58578   0.88433
     2  0.1000        2   0.1000      0.2000     297.1          9.20026261225E+04  1.45661595851E+05  1.26216403180E+05    1.58323   0.86650
     3  0.1000        3   0.2000      0.3000     297.1          9.15547618213E+04  1.45339713769E+05  1.27901155104E+05    1.58746   0.88002
     4  0.1000        4   0.3000      0.4000     297.1          9.09073978177E+04  1.42904625835E+05  1.25495150071E+05    1.57198   0.87817
     5  0.1000        5   0.4000      0.5000     297.1          9.00832838291E+04  1.42404053866E+05  1.23070052996E+05    1.58080   0.86423
     6  0.1000        6   0.5000      0.6000     297.1          8.90012124965E+04  1.41624795700E+05  1.24227469433E+05    1.59127   0.87716
     7  0.1000        7   0.6000      0.7000     297.1          8.77082815219E+04  1.39145191998E+05  1.23622021402E+05    1.58645   0.88844
     8  0.1000        8   0.7000      0.8000     297.1          8.61756973710E+04  1.35756201176E+05  1.19456480046E+05    1.57534   0.87993
     9  0.1000        9   0.8000      0.9000     297.1          8.45206208657E+04  1.33522794289E+05  1.16754332100E+05    1.57977   0.87441
    10  0.1000       10   0.9000      1.000      297.1          8.26664317815E+04  1.30490793194E+05  1.12564747982E+05    1.57852   0.86263
    11  0.2000       11   1.000       1.200      297.1          7.94011322811E+04  1.24915284730E+05  1.08393902419E+05    1.57322   0.86774
    12  0.1000       12   1.200       1.300      297.1          7.58176366416E+04  1.18845919175E+05  1.03458672560E+05    1.56752   0.87053
    13  0.1000       13   1.300       1.400      297.1          7.32342733773E+04  1.14862290342E+05  9.94206495554E+04    1.56842   0.86556
    14  0.1000       14   1.400       1.500      297.1          7.04541639614E+04  1.10943493487E+05  9.50424755402E+04    1.57469   0.85667
    15  0.1000       15   1.500       1.600      297.1          6.75334411120E+04  1.05586327075E+05  9.09680034555E+04    1.56347   0.86155
    16  0.1000       16   1.600       1.700      297.1          6.44626539414E+04  1.00470557497E+05  8.76956323932E+04    1.55859   0.87285
    17  0.1000       17   1.700       1.800      297.1          6.13113121549E+04  9.58959514158E+04  8.29901532671E+04    1.56408   0.86542
    18  0.1000       18   1.800       1.900      297.1          5.80588269092E+04  8.98863988186E+04  7.66161876555E+04    1.54820   0.85237
    19  0.1000       19   1.900       2.000      297.1          5.48101068721E+04  8.44485032302E+04  7.30273408685E+04    1.54075   0.86476
    20  0.1000       20   2.000       2.100      297.1          5.13797038227E+04  7.95565972833E+04  6.85528266688E+04    1.54841   0.86169
    21  0.1000       21   2.100       2.200      297.1          4.79680692783E+04  7.41478747990E+04  6.52412685032E+04    1.54578   0.87988
    22  0.1000       22   2.200       2.300      297.1          4.45900964780E+04  6.88888056536E+04  6.01098496372E+04    1.54494   0.87256
    23  0.1000       23   2.300       2.400      297.1          4.12005887051E+04  6.29793932498E+04  5.44501644316E+04    1.52860   0.86457
    24  0.1000       24   2.400       2.500      297.1          3.79070162499E+04  5.85243207498E+04  4.98835721047E+04    1.54389   0.85236
    25  0.1000       25   2.500       2.600      297.1          3.46304603156E+04  5.29497719967E+04  4.70403676795E+04    1.52899   0.88840
    26  0.1000       26   2.600       2.700      297.1          3.14285444180E+04  4.87530133777E+04  4.19906183058E+04    1.55123   0.86129
    27  0.1000       27   2.700       2.800      297.1          2.83460057131E+04  4.31928625476E+04  3.84566007424E+04    1.52377   0.89035
    28  0.1000       28   2.800       2.900      297.1          2.53605810246E+04  3.83515181800E+04  3.41136502785E+04    1.51225   0.88950
    29  0.1000       29   2.900       3.000      297.1          2.25058759218E+04  3.42711247650E+04  3.02765702952E+04    1.52276   0.88344
    30  0.1000       30   3.000       3.100      297.1          1.98312305393E+04  2.97875781183E+04  2.64207438088E+04    1.50205   0.88697
