 ##################################################################################
 # [fnlo-tk-cppread] Evaluating table: NNLO.abs_yj1.tab.gz
 # [fnlo-tk-cppread] Using PDF set   : NNPDF31_nnlo_as_0118
 # [fnlo-tk-cppread] If possible, will try to do 3 scale factor variations.
 # [fnlo-tk-cppread] Using alpha_s evolution code: LHAPDF
 # [fnlo-tk-cppread] Preparing unnormalized cross sections,
 # [fnlo-tk-cppread] Using scale definition kScale1
 # [fnlo-tk-cppread] Using central scale factor of sclfac = 0.0191791
 # [fnlo-tk-cppread] No request for no. of flavours, using default of LHAPDF or Nf = 5.
 # [fnlo-tk-cppread] No request for no. of loops, using default of LHAPDF or NLoop = 2.
 # [fnlo-tk-cppread] No request for value of alpha_s(M_Z), using default of LHAPDF or asMz = 0.118.
 # [fnlo-tk-cppread] No request for value of M_Z, using default of LHAPDF or Mz = 91.1876.
 # [fnlo-tk-cppread] No request for Ecms, using default as defined in grid.
 # [fnlo-tk-cppread] Using verbosity level: WARNING
 ##################################################################################

LHAPDF 6.5.3 loading /cvmfs/sft.cern.ch/lcg/external/lhapdfsets/current/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
LHAPDF 6.5.3 loading /cvmfs/sft.cern.ch/lcg/external/lhapdfsets/current/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600

 ##################################################################################################################################################################
 # [fnlo-tk-cppread] Calculate my cross sections
 ##################################################################################################################################################################
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:      0.019,      1.000
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ ptj1_[GeV],       ]  < mw_[GeV]   >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  0.1000        1   0.000       0.1000     1.542          3.14954413059E+05  2.34379869057E+04  3.72122975667E+06    0.07442 158.76917
     2  0.1000        2   0.1000      0.2000     1.542          3.14328280496E+05  2.15711500295E+04  3.59798825142E+06    0.06863 166.79631
     3  0.1000        3   0.2000      0.3000     1.542          3.12798145742E+05  2.44800322582E+04  3.64436610593E+06    0.07826 148.87097
     4  0.1000        4   0.3000      0.4000     1.542          3.10586417418E+05  1.09437935124E+04  3.61910054083E+06    0.03524 330.69891
     5  0.1000        5   0.4000      0.5000     1.542          3.07770820256E+05  1.75593480356E+04  3.47737519626E+06    0.05705 198.03555
     6  0.1000        6   0.5000      0.6000     1.542          3.04073908160E+05  3.15840513365E+04  3.57787166381E+06    0.10387 113.28096
     7  0.1000        7   0.6000      0.7000     1.542          2.99656591099E+05  2.45674205904E+04  3.54195852524E+06    0.08199 144.17299
     8  0.1000        8   0.7000      0.8000     1.542          2.94420495553E+05  1.65093614152E+04  3.43399841972E+06    0.05607 208.00310
     9  0.1000        9   0.8000      0.9000     1.542          2.88765903136E+05  2.06371120201E+04  3.38281834057E+06    0.07147 163.91917
    10  0.1000       10   0.9000      1.000      1.542          2.82431039762E+05  2.01617958657E+04  3.24875248938E+06    0.07139 161.13408
    11  0.2000       11   1.000       1.200      1.542          2.71275097584E+05  1.23048477233E+04  3.13215880154E+06    0.04536 254.54673
    12  0.1000       12   1.200       1.300      1.542          2.59032033771E+05  7.33394450957E+03  3.02992438717E+06    0.02831 413.13708
    13  0.1000       13   1.300       1.400      1.542          2.50205936442E+05  1.09422102633E+04  2.91948254408E+06    0.04373 266.80922
    14  0.1000       14   1.400       1.500      1.542          2.40707653087E+05  1.77608411008E+04  2.76445204924E+06    0.07379 155.64871
    15  0.1000       15   1.500       1.600      1.542          2.30728961937E+05  8.24740249741E+03  2.64655380357E+06    0.03574 320.89543
    16  0.1000       16   1.600       1.700      1.542          2.20237573900E+05  1.73871806735E+03  2.57036406802E+06    0.00789 1478.30986
    17  0.1000       17   1.700       1.800      1.542          2.09470969871E+05  7.76778667357E+03  2.44335538144E+06    0.03708 314.54975
    18  0.1000       18   1.800       1.900      1.542          1.98358807777E+05 -3.70676040641E+02  2.26004858307E+06   -0.00187 -6097.09918
    19  0.1000       19   1.900       2.000      1.542          1.87259509571E+05 -1.52966461978E+03  2.16520757898E+06   -0.00817 -1415.47863
    20  0.1000       20   2.000       2.100      1.542          1.75539488769E+05  2.85312720640E+03  2.02269297116E+06    0.01625 708.93894
    21  0.1000       21   2.100       2.200      1.542          1.63883590832E+05 -2.30622677804E+02  1.92751335680E+06   -0.00141 -8357.86565
    22  0.1000       22   2.200       2.300      1.542          1.52342698723E+05  4.82224430870E+03  1.77585503804E+06    0.03165 368.26318
    23  0.1000       23   2.300       2.400      1.542          1.40762397215E+05 -3.88368364034E+03  1.59396054171E+06   -0.02759 -410.42492
    24  0.1000       24   2.400       2.500      1.542          1.29509860085E+05  2.26400513068E+03  1.43061469444E+06    0.01748 631.89552
    25  0.1000       25   2.500       2.600      1.542          1.18315460140E+05 -1.52501105295E+02  1.35337668705E+06   -0.00129 -8874.53691
    26  0.1000       26   2.600       2.700      1.542          1.07376068942E+05  7.27363641611E+03  1.18099746504E+06    0.06774 162.36685
    27  0.1000       27   2.700       2.800      1.542          9.68445316211E+04 -6.37211209841E+02  1.08481952417E+06   -0.00658 -1702.44890
    28  0.1000       28   2.800       2.900      1.542          8.66447857174E+04 -2.97598165378E+03  9.42212082958E+05   -0.03435 -316.60547
    29  0.1000       29   2.900       3.000      1.542          7.68916451376E+04  2.23604244705E+01  8.33146494753E+05    0.00029 37259.86937
    30  0.1000       30   3.000       3.100      1.542          6.77536811528E+04 -1.84238995641E+03  6.91344129222E+05   -0.02719 -375.24311
    31  0.1000       31   3.100       3.200      1.542          5.90763168472E+04  9.93344483077E+03  5.89257889070E+05    0.16815  59.32060
    32  0.1000       32   3.200       3.300      1.542          5.10675928266E+04  4.48608262032E+03  4.95488427960E+05    0.08785 110.45013
    33  0.1000       33   3.300       3.400      1.542          4.36828217090E+04 -3.08081027345E+03  4.11925262406E+05   -0.07053 -133.70679
    34  0.1000       34   3.400       3.500      1.542          3.69958465533E+04  5.43271319181E+03  3.40804675562E+05    0.14685  62.73195
    35  0.1000       35   3.500       3.600      1.542          3.08762707248E+04  8.65131160326E+03  2.82506256149E+05    0.28019  32.65473
    36  0.1000       36   3.600       3.700      1.542          2.55601564221E+04  7.83331553787E+02  2.15577841366E+05    0.03065 275.20638
    37  0.1000       37   3.700       3.800      1.542          2.07354200277E+04  6.80047322423E+03  1.71252089304E+05    0.32796  25.18238
    38  0.1000       38   3.800       3.900      1.542          1.66382376158E+04  4.00843844739E+03  1.40570916240E+05    0.24092  35.06875
    39  0.1000       39   3.900       4.000      1.542          1.31029368608E+04  2.65519341599E+03  9.22688178670E+04    0.20264  34.75032
    40  0.2000       40   4.000       4.200      1.542          8.87876664846E+03  4.32284732881E+03  5.52894506376E+04    0.48687  12.79005
    41  0.2000       41   4.200       4.400      1.542          4.80276734505E+03  3.89734028877E+03  2.58942611651E+04    0.81148   6.64409
 #=================================================================================================================================================================
 # My Cross Sections
 # The scale factors xmur, xmuf chosen here are:      0.010,      1.000
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ ptj1_[GeV],       ]  < mw_[GeV]   >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  0.1000        1   0.000       0.1000     0.7709         4.47288730171E+05 -3.85624181023E+05  1.25053565439E+07   -0.86214 -32.42887
     2  0.1000        2   0.1000      0.2000     0.7709         4.46399515645E+05 -3.88286061755E+05  1.21457448801E+07   -0.86982 -31.28040
     3  0.1000        3   0.2000      0.3000     0.7709         4.44226464553E+05 -3.80717331593E+05  1.22619246744E+07   -0.85703 -32.20742
     4  0.1000        4   0.3000      0.4000     0.7709         4.41085434891E+05 -4.04162772857E+05  1.21947118990E+07   -0.91629 -30.17277
     5  0.1000        5   0.4000      0.5000     0.7709         4.37086808972E+05 -3.87637298276E+05  1.17529748806E+07   -0.88687 -30.31952
     6  0.1000        6   0.5000      0.6000     0.7709         4.31836566244E+05 -3.53375252284E+05  1.20313230947E+07   -0.81831 -34.04688
     7  0.1000        7   0.6000      0.7000     0.7709         4.25563226176E+05 -3.61901079935E+05  1.18920623007E+07   -0.85040 -32.85998
     8  0.1000        8   0.7000      0.8000     0.7709         4.18127081672E+05 -3.70020605203E+05  1.15610891379E+07   -0.88495 -31.24445
     9  0.1000        9   0.8000      0.9000     0.7709         4.10096600571E+05 -3.53927993910E+05  1.13931592339E+07   -0.86304 -32.19061
    10  0.1000       10   0.9000      1.000      0.7709         4.01100019234E+05 -3.45896268211E+05  1.09723653210E+07   -0.86237 -31.72155
    11  0.2000       11   1.000       1.200      0.7709         3.85256687616E+05 -3.47043653741E+05  1.05749384428E+07   -0.90081 -30.47149
    12  0.1000       12   1.200       1.300      0.7709         3.67869458738E+05 -3.40120896159E+05  1.02243460450E+07   -0.92457 -30.06092
    13  0.1000       13   1.300       1.400      0.7709         3.55334902296E+05 -3.19929417467E+05  9.85681123049E+06   -0.90036 -30.80933
    14  0.1000       14   1.400       1.500      0.7709         3.41845727595E+05 -2.92641551263E+05  9.34711651970E+06   -0.85606 -31.94050
    15  0.1000       15   1.500       1.600      0.7709         3.27674292276E+05 -2.98193821493E+05  8.95002463095E+06   -0.91003 -30.01412
    16  0.1000       16   1.600       1.700      0.7709         3.12774740346E+05 -2.97659444759E+05  8.67573773203E+06   -0.95167 -29.14652
    17  0.1000       17   1.700       1.800      0.7709         2.97484334991E+05 -2.70197311716E+05  8.25100189180E+06   -0.90827 -30.53695
    18  0.1000       18   1.800       1.900      0.7709         2.81703178523E+05 -2.70639011522E+05  7.66549835595E+06   -0.96072 -28.32370
    19  0.1000       19   1.900       2.000      0.7709         2.65940290960E+05 -2.56921833704E+05  7.32435435618E+06   -0.96609 -28.50810
    20  0.1000       20   2.000       2.100      0.7709         2.49295871945E+05 -2.32276637721E+05  6.84308169414E+06   -0.93173 -29.46091
    21  0.1000       21   2.100       2.200      0.7709         2.32742518281E+05 -2.23068707636E+05  6.49792093833E+06   -0.95844 -29.12968
    22  0.1000       22   2.200       2.300      0.7709         2.16352492415E+05 -1.95747016319E+05  5.99156335218E+06   -0.90476 -30.60871
    23  0.1000       23   2.300       2.400      0.7709         1.99906498514E+05 -1.97815888910E+05  5.40085881700E+06   -0.98954 -27.30245
    24  0.1000       24   2.400       2.500      0.7709         1.83925985667E+05 -1.70475824613E+05  4.85732060926E+06   -0.92687 -28.49272
    25  0.1000       25   2.500       2.600      0.7709         1.68028037492E+05 -1.59209528167E+05  4.56160031770E+06   -0.94752 -28.65155
    26  0.1000       26   2.600       2.700      0.7709         1.52492245025E+05 -1.29738258890E+05  3.99845398612E+06   -0.85079 -30.81939
    27  0.1000       27   2.700       2.800      0.7709         1.37535674296E+05 -1.31027949233E+05  3.65834838712E+06   -0.95268 -27.92037
    28  0.1000       28   2.800       2.900      0.7709         1.23050303703E+05 -1.21813230513E+05  3.18498634444E+06   -0.98995 -26.14647
