   3.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03  0.788722      0.604667       1.10547      0.599492       1.09870      0.517522E-02  0.677711E-02   1.69819      0.634701      0.634900      0.463844      -.352092E-01   0.00000       0.00000      0.463798    
  0.109648E-03  0.968598      0.599030       1.09222      0.593500       1.08506      0.553025E-02  0.716369E-02   1.67856      0.626798      0.627012      0.458091      -.332981E-01   0.00000       0.00000      0.458044    
  0.120226E-03   1.13433      0.593430       1.07907      0.587505       1.07149      0.592566E-02  0.758627E-02   1.65899      0.618951      0.619182      0.452354      -.314466E-01   0.00000       0.00000      0.452307    
  0.131825E-03   1.29455      0.587851       1.06598      0.581511       1.05796      0.633974E-02  0.802519E-02   1.63947      0.611129      0.611378      0.446627      -.296180E-01   0.00000       0.00000      0.446579    
  0.144543E-03   1.44686      0.582302       1.05296      0.575522       1.04448      0.678055E-02  0.848747E-02   1.62000      0.603344      0.603612      0.440914      -.278222E-01   0.00000       0.00000      0.440865    
  0.158489E-03   1.58888      0.576807       1.04006      0.569544       1.03108      0.726258E-02  0.898511E-02   1.60062      0.595613      0.595902      0.435225      -.260688E-01   0.00000       0.00000      0.435176    
  0.173779E-03   1.72596      0.571340       1.02722      0.563574       1.01772      0.776627E-02  0.950113E-02   1.58129      0.587910      0.588220      0.429549      -.243357E-01   0.00000       0.00000      0.429500    
  0.190545E-03   1.85372      0.565935       1.01450      0.557621       1.00445      0.831413E-02  0.100543E-01   1.56207      0.580262      0.580597      0.423901      -.226408E-01   0.00000       0.00000      0.423851    
  0.208928E-03   1.97452      0.560587       1.00189      0.551686      0.991248      0.890103E-02  0.106396E-01   1.54293      0.572660      0.573021      0.418277      -.209743E-01   0.00000       0.00000      0.418227    
  0.229085E-03   2.09083      0.555276      0.989343      0.545763      0.978097      0.951345E-02  0.112460E-01   1.52386      0.565089      0.565477      0.412670      -.193262E-01   0.00000       0.00000      0.412619    
  0.251186E-03   2.19683      0.550067      0.976976      0.539873      0.965068      0.101944E-01  0.119078E-01   1.50494      0.557594      0.558013      0.407106      -.177206E-01   0.00000       0.00000      0.407055    
  0.275420E-03   2.29859      0.544909      0.964692      0.534000      0.952096      0.109086E-01  0.125960E-01   1.48610      0.550133      0.550584      0.401563      -.161328E-01   0.00000       0.00000      0.401512    
  0.301992E-03   2.39465      0.539817      0.952521      0.528150      0.939201      0.116677E-01  0.133197E-01   1.46735      0.542718      0.543204      0.396047      -.145687E-01   0.00000       0.00000      0.395997    
  0.331127E-03   2.48295      0.534833      0.940521      0.522334      0.926421      0.124991E-01  0.140996E-01   1.44876      0.535372      0.535896      0.390575      -.130377E-01   0.00000       0.00000      0.390525    
  0.363073E-03   2.56761      0.529905      0.928606      0.516537      0.913698      0.133678E-01  0.149082E-01   1.43024      0.528060      0.528623      0.385125      -.115226E-01   0.00000       0.00000      0.385075    
  0.398101E-03   2.64552      0.525086      0.916860      0.510775      0.901086      0.143111E-01  0.157736E-01   1.41186      0.520812      0.521419      0.379716      -.100373E-01   0.00000       0.00000      0.379667    
  0.436509E-03   2.71816      0.520365      0.905259      0.505042      0.888569      0.153231E-01  0.166904E-01   1.39361      0.513618      0.514273      0.374345      -.857609E-02   0.00000       0.00000      0.374296    
  0.478622E-03   2.78747      0.515708      0.893751      0.499329      0.876111      0.163791E-01  0.176399E-01   1.37544      0.506459      0.507163      0.368996      -.713022E-02   0.00000       0.00000      0.368948    
  0.524798E-03   2.84929      0.511213      0.882474      0.493662      0.863800      0.175509E-01  0.186743E-01   1.35746      0.499383      0.500142      0.363705      -.572054E-02   0.00000       0.00000      0.363659    
