   8317.00000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   81.0119       6.57894       9.40674       6.56310       9.39141      0.158351E-01  0.153282E-01   15.9545       3.57835       3.57921       3.42472       2.98476       2.38767       0.00000       3.42453    
  0.109648E-03   78.1375       6.37513       9.11204       6.35837       9.09594      0.167592E-01  0.160971E-01   15.4543       3.47136       3.47228       3.31976       2.88701       2.30410       0.00000       3.31957    
  0.120226E-03   75.3847       6.17889       8.82842       6.16112       8.81149      0.177704E-01  0.169266E-01   14.9726       3.36818       3.36915       3.21856       2.79295       2.22396       0.00000       3.21837    
  0.131825E-03   72.6810       5.98574       8.54929       5.96692       8.53151      0.188210E-01  0.177831E-01   14.4984       3.26654       3.26757       3.11890       2.70038       2.14522       0.00000       3.11871    
  0.144543E-03   70.0475       5.79699       8.27661       5.77706       8.25793      0.199280E-01  0.186783E-01   14.0350       3.16711       3.16821       3.02144       2.60995       2.06848       0.00000       3.02125    
  0.158489E-03   67.5086       5.61423       8.01265       5.59311       7.99302      0.211203E-01  0.196310E-01   13.5861       3.07068       3.07185       2.92695       2.52243       1.99441       0.00000       2.92676    
  0.173779E-03   65.0157       5.43440       7.75295       5.41204       7.73233      0.223568E-01  0.206132E-01   13.1444       2.97572       2.97696       2.83391       2.43632       1.92165       0.00000       2.83373    
  0.190545E-03   62.6109       5.26021       7.50144       5.23653       7.47978      0.236826E-01  0.216548E-01   12.7163       2.88358       2.88489       2.74368       2.35295       1.85140       0.00000       2.74350    
  0.208928E-03   60.2741       5.09039       7.25627       5.06531       7.23352      0.250856E-01  0.227467E-01   12.2988       2.79362       2.79502       2.65561       2.27168       1.78307       0.00000       2.65543    
  0.229085E-03   57.9812       4.92341       7.01522       4.89688       6.99135      0.265391E-01  0.238715E-01   11.8882       2.70509       2.70656       2.56896       2.19179       1.71600       0.00000       2.56878    
  0.251186E-03   55.7918       4.76317       6.78390       4.73505       6.75882      0.281249E-01  0.250812E-01   11.4939       2.61991       2.62148       2.48564       2.11514       1.65188       0.00000       2.48546    
  0.275420E-03   53.6463       4.60580       6.55674       4.57603       6.53041      0.297738E-01  0.263307E-01   11.1064       2.53617       2.53783       2.40374       2.03986       1.58901       0.00000       2.40357    
  0.301992E-03   51.5596       4.45230       6.33514       4.42079       6.30751      0.315073E-01  0.276336E-01   10.7283       2.45435       2.45611       2.32375       1.96645       1.52781       0.00000       2.32359    
