           7
     8072500
 HERA1+2 NCep 920                                                                
Plot1@Experiment:HERA1+2@ExtraLabel:e^{+}p #rightarrow e^{+}X (NC) @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.15 @Xlog
Plot2@Experiment:HERA1+2@ExtraLabel:e^{+}p #rightarrow e^{+}X (NC) @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.20 @Xlog
Plot3@Experiment:HERA1+2@ExtraLabel:e^{+}p #rightarrow e^{+}X (NC) @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.25 @Xlog
Plot4@Experiment:HERA1+2@ExtraLabel:e^{+}p #rightarrow e^{+}X (NC) @XTitle: x @YTitle: #sigma_{red}  @Title:Q^{2} = 0.35 @Xlog
 0.35000E+01 0.43230E-04 0.80002E+00 0.88079E+00 0.42105E-01 0.63948E-01 0.10550E+01 0.85567E+00 0.00000E+00 0.00000E+00 0.59650E+00      8072500  13/0.43230E-04
 0.35000E+01 0.46000E-04 0.75185E+00 0.96533E+00 0.44180E-01 0.42990E-01 0.10593E+01 0.97408E+00 0.00000E+00 0.00000E+00 -.19806E+00      8072500  13/0.46000E-04
 0.35000E+01 0.51240E-04 0.67496E+00 0.94011E+00 0.32204E-01 0.37938E-01 0.10615E+01 0.95915E+00 0.00000E+00 0.00000E+00 -.59124E+00      8072500  13/0.51240E-04
 0.35000E+01 0.53100E-04 0.65132E+00 0.88015E+00 0.41001E-01 0.37144E-01 0.10606E+01 0.98365E+00 0.00000E+00 0.00000E+00 -.25244E+01      8072500  13/0.53100E-04
 0.35000E+01 0.80000E-04 0.43231E+00 0.95226E+00 0.20104E-01 0.21373E-01 0.10213E+01 0.97309E+00 0.00000E+00 0.00000E+00 -.10359E+01      8072500  13/0.80000E-04
 0.35000E+01 0.13000E-03 0.26604E+00 0.91787E+00 0.10126E-01 0.13414E-01 0.94238E+00 0.91408E+00 0.00000E+00 0.00000E+00 0.37476E+00      8072500  13/0.13000E-03
 0.35000E+01 0.20000E-03 0.17292E+00 0.85416E+00 0.93316E-02 0.12506E-01 0.86888E+00 0.84473E+00 0.00000E+00 0.00000E+00 0.10109E+01      8072500  13/0.20000E-03
 0.35000E+01 0.32000E-03 0.10808E+00 0.79091E+00 0.89979E-02 0.12111E-01 0.79334E+00 0.77624E+00 0.00000E+00 0.00000E+00 0.16307E+01      8072500  13/0.32000E-03
 0.35000E+01 0.50000E-03 0.69170E-01 0.74923E+00 0.10180E-01 0.13136E-01 0.72797E+00 0.71721E+00 0.00000E+00 0.00000E+00 0.31452E+01      8072500  13/0.50000E-03
 0.35000E+01 0.80000E-03 0.43231E-01 0.65903E+00 0.89443E-02 0.11157E-01 0.66635E+00 0.65390E+00 0.00000E+00 0.00000E+00 0.57392E+00      8072500  13/0.80000E-03
 0.35000E+01 0.13000E-02 0.26604E-01 0.62339E+00 0.99726E-02 0.12237E-01 0.61024E+00 0.60317E+00 0.00000E+00 0.00000E+00 0.20277E+01      8072500  13/0.13000E-02
 0.35000E+01 0.20000E-02 0.17292E-01 0.56840E+00 0.56998E-02 0.79950E-02 0.56655E+00 0.55806E+00 0.00000E+00 0.00000E+00 0.18140E+01      8072500  13/0.20000E-02
 0.35000E+01 0.80000E-02 0.43231E-02 0.46195E+00 0.58526E-02 0.86079E-02 0.46081E+00 0.45464E+00 0.00000E+00 0.00000E+00 0.12483E+01      8072500  13/0.80000E-02
 0.45000E+01 0.52200E-04 0.85185E+00 0.91607E+00 0.80872E-01 0.72384E-01 0.11460E+01 0.10242E+01 0.00000E+00 0.00000E+00 -.13371E+01      8072500  14/0.52200E-04
 0.45000E+01 0.59200E-04 0.75112E+00 0.97144E+00 0.44835E-01 0.41358E-01 0.11569E+01 0.10556E+01 0.00000E+00 0.00000E+00 -.18780E+01      8072500  14/0.59200E-04
 0.45000E+01 0.61760E-04 0.71999E+00 0.97035E+00 0.44625E-01 0.67269E-01 0.11579E+01 0.94781E+00 0.00000E+00 0.00000E+00 0.50514E+00      8072500  14/0.61760E-04
 0.45000E+01 0.68300E-04 0.65105E+00 0.10796E+01 0.31776E-01 0.33251E-01 0.11567E+01 0.10626E+01 0.00000E+00 0.00000E+00 0.53495E+00      8072500  14/0.68300E-04
 0.45000E+01 0.73200E-04 0.60746E+00 0.10187E+01 0.30802E-01 0.32075E-01 0.11526E+01 0.10725E+01 0.00000E+00 0.00000E+00 -.17463E+01      8072500  14/0.73200E-04
 0.45000E+01 0.81800E-04 0.54360E+00 0.10795E+01 0.17626E+00 0.16933E+00 0.11421E+01 0.10643E+01 0.00000E+00 0.00000E+00 0.86440E-01      8072500  14/0.81800E-04
 0.45000E+01 0.13000E-03 0.34205E+00 0.10204E+01 0.15922E-01 0.18799E-01 0.10687E+01 0.10142E+01 0.00000E+00 0.00000E+00 0.38899E+00      8072500  14/0.13000E-03
 0.45000E+01 0.20000E-03 0.22233E+00 0.96119E+00 0.11469E-01 0.15214E-01 0.98604E+00 0.95783E+00 0.00000E+00 0.00000E+00 0.29309E+00      8072500  14/0.20000E-03
 0.45000E+01 0.32000E-03 0.13896E+00 0.89331E+00 0.11213E-01 0.13764E-01 0.89776E+00 0.87391E+00 0.00000E+00 0.00000E+00 0.17301E+01      8072500  14/0.32000E-03
 0.45000E+01 0.50000E-03 0.88933E-01 0.79708E+00 0.98873E-02 0.12844E-01 0.82014E+00 0.79738E+00 0.00000E+00 0.00000E+00 -.30530E-01      8072500  14/0.50000E-03
 0.45000E+01 0.80000E-03 0.55583E-01 0.72028E+00 0.11352E-01 0.13144E-01 0.74630E+00 0.73455E+00 0.00000E+00 0.00000E+00 -.12574E+01      8072500  14/0.80000E-03
 0.45000E+01 0.13000E-02 0.34205E-01 0.66549E+00 0.10557E-01 0.12812E-01 0.67848E+00 0.67139E+00 0.00000E+00 0.00000E+00 -.55890E+00      8072500  14/0.13000E-02
 0.45000E+01 0.20000E-02 0.22233E-01 0.61540E+00 0.98518E-02 0.11718E-01 0.62525E+00 0.60961E+00 0.00000E+00 0.00000E+00 0.58790E+00      8072500  14/0.20000E-02
 0.45000E+01 0.32000E-02 0.13896E-01 0.57189E+00 0.80161E-02 0.10259E-01 0.57409E+00 0.56351E+00 0.00000E+00 0.00000E+00 0.10455E+01      8072500  14/0.32000E-02
 0.45000E+01 0.13000E-01 0.34205E-02 0.43009E+00 0.91283E-02 0.13033E-01 0.46131E+00 0.44036E+00 0.00000E+00 0.00000E+00 -.11255E+01      8072500  14/0.13000E-01
 0.65000E+01 0.75400E-04 0.85185E+00 0.11174E+01 0.91721E-01 0.85472E-01 0.12765E+01 0.11715E+01 0.00000E+00 0.00000E+00 -.59006E+00      8072500  15/0.75400E-04
 0.65000E+01 0.80290E-04 0.79997E+00 0.10851E+01 0.49869E-01 0.62896E-01 0.12836E+01 0.11371E+01 0.00000E+00 0.00000E+00 -.10420E+01      8072500  15/0.80290E-04
 0.65000E+01 0.85500E-04 0.75122E+00 0.10970E+01 0.43300E-01 0.45701E-01 0.12875E+01 0.11425E+01 0.00000E+00 0.00000E+00 -.10511E+01      8072500  15/0.85500E-04
 0.65000E+01 0.95150E-04 0.67503E+00 0.10838E+01 0.42618E-01 0.46201E-01 0.12873E+01 0.11553E+01 0.00000E+00 0.00000E+00 -.16770E+01      8072500  15/0.95150E-04
 0.65000E+01 0.98600E-04 0.65141E+00 0.11774E+01 0.36857E-01 0.38284E-01 0.12859E+01 0.11790E+01 0.00000E+00 0.00000E+00 -.42345E-01      8072500  15/0.98600E-04
 0.65000E+01 0.13000E-03 0.49407E+00 0.11134E+01 0.21421E-01 0.22277E-01 0.12533E+01 0.11721E+01 0.00000E+00 0.00000E+00 -.27394E+01      8072500  15/0.13000E-03
 0.65000E+01 0.20000E-03 0.32115E+00 0.11119E+01 0.12917E-01 0.16415E-01 0.11663E+01 0.11151E+01 0.00000E+00 0.00000E+00 -.24893E+00      8072500  15/0.20000E-03
 0.65000E+01 0.32000E-03 0.20072E+00 0.10013E+01 0.10434E-01 0.13625E-01 0.10602E+01 0.10211E+01 0.00000E+00 0.00000E+00 -.18942E+01      8072500  15/0.32000E-03
 0.65000E+01 0.50000E-03 0.12846E+00 0.93276E+00 0.13199E-01 0.15680E-01 0.96317E+00 0.93953E+00 0.00000E+00 0.00000E+00 -.51269E+00      8072500  15/0.50000E-03
 0.65000E+01 0.80000E-03 0.80287E-01 0.84903E+00 0.10042E-01 0.13357E-01 0.86941E+00 0.84490E+00 0.00000E+00 0.00000E+00 0.41129E+00      8072500  15/0.80000E-03
 0.65000E+01 0.13000E-02 0.49407E-01 0.75842E+00 0.10478E-01 0.12358E-01 0.78260E+00 0.77049E+00 0.00000E+00 0.00000E+00 -.11521E+01      8072500  15/0.13000E-02
 0.65000E+01 0.20000E-02 0.32115E-01 0.69498E+00 0.81939E-02 0.10161E-01 0.71399E+00 0.69715E+00 0.00000E+00 0.00000E+00 -.26431E+00      8072500  15/0.20000E-02
 0.65000E+01 0.32000E-02 0.20072E-01 0.64107E+00 0.89230E-02 0.11042E-01 0.64763E+00 0.63628E+00 0.00000E+00 0.00000E+00 0.53729E+00      8072500  15/0.32000E-02
 0.65000E+01 0.50000E-02 0.12846E-01 0.57884E+00 0.74510E-02 0.97174E-02 0.59249E+00 0.58780E+00 0.00000E+00 0.00000E+00 -.12019E+01      8072500  15/0.50000E-02
 0.65000E+01 0.13000E-01 0.49407E-02 0.48263E+00 0.96750E-02 0.14032E-01 0.49876E+00 0.47608E+00 0.00000E+00 0.00000E+00 0.67698E+00      8072500  15/0.13000E-01
 0.65000E+01 0.20000E-01 0.32115E-02 0.49769E+00 0.10399E-01 0.14369E-01 0.46680E+00 0.47518E+00 0.00000E+00 0.00000E+00 0.21646E+01      8072500  15/0.20000E-01
 0.85000E+01 0.98600E-04 0.85185E+00 0.11609E+01 0.49980E-01 0.46707E-01 0.13593E+01 0.12390E+01 0.00000E+00 0.00000E+00 -.15625E+01      8072500  16/0.98600E-04
 0.85000E+01 0.10499E-03 0.80000E+00 0.11832E+01 0.60795E-01 0.71952E-01 0.13668E+01 0.12215E+01 0.00000E+00 0.00000E+00 -.63068E+00      8072500  16/0.10499E-03
 0.85000E+01 0.11180E-03 0.75127E+00 0.11798E+01 0.41977E-01 0.47557E-01 0.13706E+01 0.12127E+01 0.00000E+00 0.00000E+00 -.78425E+00      8072500  16/0.11180E-03
 0.85000E+01 0.12443E-03 0.67501E+00 0.12585E+01 0.33707E-01 0.37888E-01 0.13703E+01 0.12585E+01 0.00000E+00 0.00000E+00 0.10908E-02      8072500  16/0.12443E-03
 0.85000E+01 0.12900E-03 0.65110E+00 0.12318E+01 0.32014E-01 0.34759E-01 0.13681E+01 0.12551E+01 0.00000E+00 0.00000E+00 -.72792E+00      8072500  16/0.12900E-03
 0.85000E+01 0.13900E-03 0.60426E+00 0.12565E+01 0.77472E-01 0.76827E-01 0.13618E+01 0.12488E+01 0.00000E+00 0.00000E+00 0.99144E-01      8072500  16/0.13900E-03
 0.85000E+01 0.20000E-03 0.41996E+00 0.11948E+01 0.20277E-01 0.22217E-01 0.12977E+01 0.12208E+01 0.00000E+00 0.00000E+00 -.12818E+01      8072500  16/0.20000E-03
 0.85000E+01 0.32000E-03 0.26248E+00 0.11070E+01 0.12103E-01 0.15480E-01 0.11836E+01 0.11314E+01 0.00000E+00 0.00000E+00 -.20200E+01      8072500  16/0.32000E-03
 0.85000E+01 0.50000E-03 0.16798E+00 0.10137E+01 0.13075E-01 0.15571E-01 0.10726E+01 0.10321E+01 0.00000E+00 0.00000E+00 -.14047E+01      8072500  16/0.50000E-03
 0.85000E+01 0.80000E-03 0.10499E+00 0.93089E+00 0.11328E-01 0.13862E-01 0.96329E+00 0.93947E+00 0.00000E+00 0.00000E+00 -.75769E+00      8072500  16/0.80000E-03
 0.85000E+01 0.13000E-02 0.64609E-01 0.83932E+00 0.10540E-01 0.13010E-01 0.86143E+00 0.84033E+00 0.00000E+00 0.00000E+00 -.95448E-01      8072500  16/0.13000E-02
 0.85000E+01 0.20000E-02 0.41996E-01 0.76863E+00 0.12797E-01 0.14594E-01 0.78067E+00 0.76506E+00 0.00000E+00 0.00000E+00 0.27861E+00      8072500  16/0.20000E-02
 0.85000E+01 0.32000E-02 0.26248E-01 0.66098E+00 0.11665E-01 0.13065E-01 0.70239E+00 0.68351E+00 0.00000E+00 0.00000E+00 -.19317E+01      8072500  16/0.32000E-02
 0.85000E+01 0.50000E-02 0.16798E-01 0.63241E+00 0.93501E-02 0.11693E-01 0.63725E+00 0.62194E+00 0.00000E+00 0.00000E+00 0.11193E+01      8072500  16/0.50000E-02
 0.85000E+01 0.20000E-01 0.41996E-02 0.45624E+00 0.98114E-02 0.13502E-01 0.48747E+00 0.46322E+00 0.00000E+00 0.00000E+00 -.71126E+00      8072500  16/0.20000E-01
 0.10000E+02 0.32000E-03 0.30879E+00 0.11381E+01 0.26959E-01 0.28421E-01 0.12589E+01 0.11785E+01 0.00000E+00 0.00000E+00 -.14990E+01      8072500  17/0.32000E-03
 0.10000E+02 0.50000E-03 0.19763E+00 0.10581E+01 0.23785E-01 0.24758E-01 0.11404E+01 0.10851E+01 0.00000E+00 0.00000E+00 -.11356E+01      8072500  17/0.50000E-03
 0.10000E+02 0.80000E-03 0.12352E+00 0.97675E+00 0.22721E-01 0.23789E-01 0.10217E+01 0.98400E+00 0.00000E+00 0.00000E+00 -.31901E+00      8072500  17/0.80000E-03
 0.10000E+02 0.13000E-02 0.76011E-01 0.88846E+00 0.22059E-01 0.23643E-01 0.91025E+00 0.87076E+00 0.00000E+00 0.00000E+00 0.80240E+00      8072500  17/0.13000E-02
 0.10000E+02 0.20000E-02 0.49407E-01 0.80175E+00 0.22045E-01 0.23352E-01 0.82180E+00 0.79201E+00 0.00000E+00 0.00000E+00 0.44183E+00      8072500  17/0.20000E-02
 0.10000E+02 0.50000E-02 0.19763E-01 0.62751E+00 0.88455E-02 0.11049E-01 0.66452E+00 0.64919E+00 0.00000E+00 0.00000E+00 -.24512E+01      8072500  17/0.50000E-02
 0.10000E+02 0.20000E-01 0.49407E-02 0.51306E+00 0.82947E-02 0.11652E-01 0.49985E+00 0.49734E+00 0.00000E+00 0.00000E+00 0.18957E+01      8072500  17/0.20000E-01
 0.12000E+02 0.13920E-03 0.85185E+00 0.12808E+01 0.48674E-01 0.46993E-01 0.14481E+01 0.13258E+01 0.00000E+00 0.00000E+00 -.92390E+00      8072500  18/0.13920E-03
 0.12000E+02 0.16100E-03 0.73650E+00 0.13400E+01 0.24250E-01 0.32495E-01 0.14603E+01 0.13205E+01 0.00000E+00 0.00000E+00 0.80369E+00      8072500  18/0.16100E-03
 0.12000E+02 0.18210E-03 0.65116E+00 0.12951E+01 0.30431E-01 0.35765E-01 0.14560E+01 0.13313E+01 0.00000E+00 0.00000E+00 -.11879E+01      8072500  18/0.18210E-03
 0.12000E+02 0.20000E-03 0.59289E+00 0.12935E+01 0.15153E-01 0.28281E-01 0.14455E+01 0.12980E+01 0.00000E+00 0.00000E+00 -.29570E+00      8072500  18/0.20000E-03
 0.12000E+02 0.32000E-03 0.37055E+00 0.12227E+01 0.12434E-01 0.17262E-01 0.13422E+01 0.12627E+01 0.00000E+00 0.00000E+00 -.32196E+01      8072500  18/0.32000E-03
 0.12000E+02 0.50000E-03 0.23715E+00 0.11453E+01 0.10124E-01 0.14219E-01 0.12173E+01 0.11539E+01 0.00000E+00 0.00000E+00 -.84465E+00      8072500  18/0.50000E-03
 0.12000E+02 0.80000E-03 0.14822E+00 0.10454E+01 0.93390E-02 0.13079E-01 0.10881E+01 0.10391E+01 0.00000E+00 0.00000E+00 0.67833E+00      8072500  18/0.80000E-03
 0.12000E+02 0.13000E-02 0.91213E-01 0.93471E+00 0.12629E-01 0.14886E-01 0.96589E+00 0.93476E+00 0.00000E+00 0.00000E+00 -.40826E-02      8072500  18/0.13000E-02
 0.12000E+02 0.20000E-02 0.59289E-01 0.85138E+00 0.12039E-01 0.13868E-01 0.86853E+00 0.84765E+00 0.00000E+00 0.00000E+00 0.31020E+00      8072500  18/0.20000E-02
 0.12000E+02 0.32000E-02 0.37055E-01 0.75383E+00 0.13576E-01 0.15220E-01 0.77404E+00 0.75413E+00 0.00000E+00 0.00000E+00 -.21798E-01      8072500  18/0.32000E-02
 0.12000E+02 0.50000E-02 0.23715E-01 0.67921E+00 0.10549E-01 0.12415E-01 0.69533E+00 0.68081E+00 0.00000E+00 0.00000E+00 -.15138E+00      8072500  18/0.50000E-02
 0.12000E+02 0.20000E-01 0.59289E-02 0.49046E+00 0.10500E-01 0.13759E-01 0.51361E+00 0.49040E+00 0.00000E+00 0.00000E+00 0.56443E-02      8072500  18/0.20000E-01
 0.15000E+02 0.17410E-03 0.85136E+00 0.13403E+01 0.58729E-01 0.56049E-01 0.14941E+01 0.13645E+01 0.00000E+00 0.00000E+00 -.41162E+00      8072500  19/0.17410E-03
 0.15000E+02 0.20000E-03 0.74111E+00 0.13862E+01 0.41973E-01 0.41927E-01 0.15058E+01 0.13924E+01 0.00000E+00 0.00000E+00 -.14676E+00      8072500  19/0.20000E-03
 0.15000E+02 0.22760E-03 0.65124E+00 0.13300E+01 0.43286E-01 0.42004E-01 0.15006E+01 0.13900E+01 0.00000E+00 0.00000E+00 -.13860E+01      8072500  19/0.22760E-03
 0.15000E+02 0.32000E-03 0.46319E+00 0.13127E+01 0.15395E-01 0.24341E-01 0.14380E+01 0.13163E+01 0.00000E+00 0.00000E+00 -.23487E+00      8072500  19/0.32000E-03
 0.15000E+02 0.50000E-03 0.29644E+00 0.12068E+01 0.10354E-01 0.14930E-01 0.13113E+01 0.12423E+01 0.00000E+00 0.00000E+00 -.34303E+01      8072500  19/0.50000E-03
 0.15000E+02 0.80000E-03 0.18528E+00 0.11049E+01 0.91328E-02 0.13169E-01 0.11707E+01 0.11135E+01 0.00000E+00 0.00000E+00 -.94594E+00      8072500  19/0.80000E-03
 0.15000E+02 0.13000E-02 0.11402E+00 0.97884E+00 0.85228E-02 0.12194E-01 0.10351E+01 0.98697E+00 0.00000E+00 0.00000E+00 -.95342E+00      8072500  19/0.13000E-02
 0.15000E+02 0.20000E-02 0.74111E-01 0.86832E+00 0.77767E-02 0.11523E-01 0.92659E+00 0.90189E+00 0.00000E+00 0.00000E+00 -.43165E+01      8072500  19/0.20000E-02
 0.15000E+02 0.32000E-02 0.46319E-01 0.78328E+00 0.77896E-02 0.10529E-01 0.82109E+00 0.79594E+00 0.00000E+00 0.00000E+00 -.16253E+01      8072500  19/0.32000E-02
 0.15000E+02 0.50000E-02 0.29644E-01 0.71299E+00 0.62480E-02 0.89716E-02 0.73322E+00 0.71286E+00 0.00000E+00 0.00000E+00 0.20537E-01      8072500  19/0.50000E-02
 0.15000E+02 0.80000E-02 0.18528E-01 0.63212E+00 0.57454E-02 0.79770E-02 0.65298E+00 0.63595E+00 0.00000E+00 0.00000E+00 -.66706E+00      8072500  19/0.80000E-02
 0.15000E+02 0.20000E-01 0.74111E-02 0.52935E+00 0.61360E-02 0.94764E-02 0.53027E+00 0.52642E+00 0.00000E+00 0.00000E+00 0.47706E+00      8072500  19/0.20000E-01
 0.18000E+02 0.20900E-03 0.85103E+00 0.13704E+01 0.61001E-01 0.57958E-01 0.15253E+01 0.13992E+01 0.00000E+00 0.00000E+00 -.47205E+00      8072500  20/0.20900E-03
 0.18000E+02 0.23700E-03 0.75049E+00 0.13788E+01 0.32751E-01 0.35736E-01 0.15362E+01 0.14017E+01 0.00000E+00 0.00000E+00 -.70005E+00      8072500  20/0.23700E-03
 0.18000E+02 0.26800E-03 0.66368E+00 0.13718E+01 0.20333E-01 0.27789E-01 0.15316E+01 0.14063E+01 0.00000E+00 0.00000E+00 -.16987E+01      8072500  20/0.26800E-03
 0.18000E+02 0.32800E-03 0.54227E+00 0.13825E+01 0.19043E-01 0.29130E-01 0.15005E+01 0.13948E+01 0.00000E+00 0.00000E+00 -.64352E+00      8072500  20/0.32800E-03
 0.18000E+02 0.50000E-03 0.35573E+00 0.12806E+01 0.11611E-01 0.18437E-01 0.13863E+01 0.13027E+01 0.00000E+00 0.00000E+00 -.19017E+01      8072500  20/0.50000E-03
 0.18000E+02 0.80000E-03 0.22233E+00 0.11553E+01 0.89579E-02 0.13572E-01 0.12385E+01 0.11756E+01 0.00000E+00 0.00000E+00 -.22650E+01      8072500  20/0.80000E-03
 0.18000E+02 0.13000E-02 0.13682E+00 0.10378E+01 0.82529E-02 0.12327E-01 0.10923E+01 0.10384E+01 0.00000E+00 0.00000E+00 -.72032E-01      8072500  20/0.13000E-02
 0.18000E+02 0.20000E-02 0.88933E-01 0.93994E+00 0.77524E-02 0.11449E-01 0.97451E+00 0.92886E+00 0.00000E+00 0.00000E+00 0.14294E+01      8072500  20/0.20000E-02
 0.18000E+02 0.32000E-02 0.55583E-01 0.82948E+00 0.71373E-02 0.10324E-01 0.85988E+00 0.83623E+00 0.00000E+00 0.00000E+00 -.94571E+00      8072500  20/0.32000E-02
 0.18000E+02 0.50000E-02 0.35573E-01 0.74380E+00 0.62138E-02 0.89575E-02 0.76436E+00 0.74138E+00 0.00000E+00 0.00000E+00 0.38999E+00      8072500  20/0.50000E-02
 0.18000E+02 0.80000E-02 0.22233E-01 0.66400E+00 0.54225E-02 0.84352E-02 0.67713E+00 0.65904E+00 0.00000E+00 0.00000E+00 0.91505E+00      8072500  20/0.80000E-02
 0.18000E+02 0.20000E-01 0.88933E-02 0.53574E+00 0.10012E-01 0.13519E-01 0.54372E+00 0.53651E+00 0.00000E+00 0.00000E+00 -.77099E-01      8072500  20/0.20000E-01
 0.22000E+02 0.29000E-03 0.74963E+00 0.14338E+01 0.40522E-01 0.44225E-01 0.15585E+01 0.14203E+01 0.00000E+00 0.00000E+00 0.33427E+00      8072500  21/0.29000E-03
 0.22000E+02 0.32000E-03 0.67935E+00 0.14306E+01 0.47505E-01 0.48074E-01 0.15551E+01 0.14365E+01 0.00000E+00 0.00000E+00 -.12498E+00      8072500  21/0.32000E-03
 0.22000E+02 0.34500E-03 0.63012E+00 0.14102E+01 0.28252E-01 0.32039E-01 0.15471E+01 0.14422E+01 0.00000E+00 0.00000E+00 -.11309E+01      8072500  21/0.34500E-03
 0.22000E+02 0.38800E-03 0.56029E+00 0.13925E+01 0.20283E-01 0.27496E-01 0.15269E+01 0.14288E+01 0.00000E+00 0.00000E+00 -.17883E+01      8072500  21/0.38800E-03
 0.22000E+02 0.50000E-03 0.43478E+00 0.13823E+01 0.18478E-01 0.26795E-01 0.14618E+01 0.13646E+01 0.00000E+00 0.00000E+00 0.95620E+00      8072500  21/0.50000E-03
 0.22000E+02 0.59200E-03 0.36721E+00 0.13265E+01 0.16650E-01 0.25419E-01 0.14099E+01 0.13200E+01 0.00000E+00 0.00000E+00 0.39036E+00      8072500  21/0.59200E-03
 0.22000E+02 0.80000E-03 0.27174E+00 0.12290E+01 0.12925E-01 0.20136E-01 0.13113E+01 0.12310E+01 0.00000E+00 0.00000E+00 -.15345E+00      8072500  21/0.80000E-03
