   4.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   4.19488      0.807760       1.29733      0.803150       1.29619      0.461080E-02  0.113540E-02   2.09934      0.733544      0.733286      0.562975      0.696056E-01   0.00000       0.00000      0.562904    
  0.109648E-03   4.27705      0.797789       1.27960      0.792855       1.27838      0.493353E-02  0.121964E-02   2.07123      0.723650      0.723371      0.555079      0.692050E-01   0.00000       0.00000      0.555007    
  0.120226E-03   4.34889      0.787929       1.26203      0.782635       1.26072      0.529391E-02  0.131509E-02   2.04335      0.713853      0.713550      0.547242      0.687815E-01   0.00000       0.00000      0.547169    
  0.131825E-03   4.41669      0.778120       1.24454      0.772449       1.24313      0.567174E-02  0.141584E-02   2.01558      0.704098      0.703769      0.539433      0.683504E-01   0.00000       0.00000      0.539358    
  0.144543E-03   4.47869      0.768386       1.22716      0.762312       1.22563      0.607458E-02  0.152419E-02   1.98795      0.694404      0.694047      0.531662      0.679083E-01   0.00000       0.00000      0.531586    
  0.158489E-03   4.53314      0.758767       1.20993      0.752251       1.20828      0.651608E-02  0.164456E-02   1.96053      0.684796      0.684410      0.523949      0.674546E-01   0.00000       0.00000      0.523872    
  0.173779E-03   4.58397      0.749207       1.19277      0.742229       1.19100      0.697795E-02  0.177135E-02   1.93323      0.675233      0.674815      0.516265      0.669959E-01   0.00000       0.00000      0.516188    
  0.190545E-03   4.62795      0.739768       1.17578      0.732286       1.17387      0.748140E-02  0.191136E-02   1.90615      0.665757      0.665304      0.508641      0.665289E-01   0.00000       0.00000      0.508563    
  0.208928E-03   4.66682      0.730432       1.15891      0.722410       1.15685      0.802171E-02  0.206339E-02   1.87926      0.656353      0.655861      0.501067      0.660573E-01   0.00000       0.00000      0.500987    
  0.229085E-03   4.70237      0.721164       1.14213      0.712577       1.13991      0.858613E-02  0.222328E-02   1.85248      0.646994      0.646462      0.493525      0.655829E-01   0.00000       0.00000      0.493444    
