 First iteration    6648.4145306397404             1179   5.6390284398979986     
After minimisation    6648.41  1179     5.639

  Partial chi2s 
Dataset    1   1529.85(-19.05)   377  HERA1+2 NCep 920                                
Dataset    2    111.99( -5.41)    70  HERA1+2 NCep 820                                
Dataset    3    317.41(-22.13)   254  HERA1+2 NCep 575                                
Dataset    4    357.25(-18.94)   204  HERA1+2 NCep 460                                
Dataset    5    719.08( -3.95)   159  HERA1+2 NCem                                    
Dataset    6    102.40( +1.10)    39  HERA1+2 CCep                                    
Dataset    7    105.01( -2.00)    42  HERA1+2 CCem                                    
Dataset    8      5.95( -0.77)     6  ATLAS DY mass 2010 extended data                
Dataset    9   2379.25( +0.00)    41  ATLAS 8 TeV $W^+$ +jets jet 1 rap               

 Correlated Chi2    1091.3590065002336     
 Log penalty Chi2   -71.138730674061406     
 Systematic shifts          227
  
                                Name          Shift   +/-    Error          Type
  143  sysHZComb1143                          0.6343   +/-   0.8557        :N:M:D
  144  sysHZComb1144                          1.4800   +/-   0.8422        :N:M:D
  145  sysHZComb1145                          0.3294   +/-   0.9860        :N:M:D
  146  sysHZComb1146                          0.2259   +/-   0.9897        :N:M:D
  147  sysHZComb1147                          0.6870   +/-   0.8052        :N:M:D
  148  sysHZComb1148                         -0.6398   +/-   0.7938        :N:M:D
  149  sysHZComb1149                          0.5961   +/-   0.7667        :N:M:D
  150  sysHZComb1150                         -0.5361   +/-   0.7883        :N:M:D
  151  sysHZComb1151                         -0.1559   +/-   0.9631        :N:M:D
  152  sysHZComb1152                          0.7585   +/-   0.7357        :N:M:D
  153  sysHZComb1153                         -1.4653   +/-   0.8355        :N:M:D
  154  sysHZComb1154                         -0.4428   +/-   0.8131        :N:M:D
  155  sysHZComb1155                          1.4889   +/-   0.8170        :N:M:D
  156  sysHZComb1156                          0.0665   +/-   0.9162        :N:M:D
  157  sysHZComb1157                          0.9755   +/-   0.7235        :N:M:D
  158  sysHZComb1158                          0.0791   +/-   0.7984        :N:M:D
  159  sysHZComb1159                         -0.0252   +/-   1.0000        :N:M:D
  160  sysHZComb1160                         -0.0076   +/-   0.8821        :N:M:D
  161  sysHZComb1161                          0.7047   +/-   0.8424        :N:M:D
  162  sysHZComb1162                          0.9054   +/-   0.8886        :N:M:D
  163  proc_nrl                               0.2534   +/-   0.3880        :N:M:D
  164  proc_tb21                             -3.1522   +/-   0.6713        :N:M:D
  165  proc_tb22                             -1.4614   +/-   0.3069        :N:M:D
  166  proc_tb23                             -0.2341   +/-   0.4344        :N:M:D
  167  proc_tb24                             -0.5181   +/-   0.4100        :N:M:D
  168  proc_gp                               -0.1019   +/-   0.4546        :N:M:D
  169  proc_had                              -0.5803   +/-   0.5389        :N:M:D
  170  ereco_1                                0.0503   +/-   0.9646        :N:M:D
  171  etrig1_2                               0.9076   +/-   0.8507        :N:M:D
  172  etrig2_3                               0.1288   +/-   0.9952        :N:M:D
  173  eiso_4                                -0.7938   +/-   0.4561        :N:M:D
  174  eqcd_5                                -0.0073   +/-   0.9691        :N:M:D
  175  emoms_6                               -0.0828   +/-   0.9982        :N:M:D
  176  ALumi2010                              0.9133   +/-   0.8411        :N:M:D
  177  JetScaleEff1                           0.8832   +/-   0.6089        :N:M:D
  178  JetScaleEff2                          -4.2250   +/-   0.9084        :N:M:D
  179  JetScaleEff3                          -0.0091   +/-   1.0000        :N:M:D
  180  JetScaleEff4                           1.0511   +/-   0.9931        :N:M:D
  181  JetScaleEff5                          -1.9363   +/-   0.9927        :N:M:D
  182  JetScaleEff6                           2.0266   +/-   0.9873        :N:M:D
  183  JetScaleEta1                           1.4813   +/-   0.1778        :N:M:D
  184  JetScaleEta2                          -1.8227   +/-   0.8568        :N:M:D
  185  JetScaleHighPt                         0.0000   +/-   1.0000        :N:M:D
  186  JetScaleMC                             0.0000   +/-   1.0000        :N:M:D
  187  JetScalePileup1                       -1.0645   +/-   0.7713        :N:M:D
  188  JetScalePileup2                        0.4794   +/-   0.5505        :N:M:D
  189  JetScalePileup3                        2.0992   +/-   0.9896        :N:M:D
  190  JetScalePileup4                        2.9910   +/-   0.8218        :N:M:D
  191  JetScaleFlav1Known                    -3.3813   +/-   0.8389        :N:M:D
  192  JetScaleFlav2                          1.2520   +/-   0.2346        :N:M:D
  193  JetScaleBjet                          -0.0091   +/-   1.0000        :N:M:D
  194  JetScalepunchT                         0.0000   +/-   1.0000        :N:M:D
  195  JetResolution10                       -1.1334   +/-   0.1306        :N:M:D
  196  JetSFBeff                             -0.9420   +/-   0.9705        :N:M:D
  197  JetSFCeff                             -1.2748   +/-   0.9740        :N:M:D
  198  JetSFLmistag                           0.0440   +/-   0.9958        :N:M:D
  199  JetSFHighPt                            0.0000   +/-   1.0000        :N:M:D
  200  JetJVFcut                             -4.1553   +/-   0.7727        :N:M:D
  201  ElScaleR12                            -0.1268   +/-   0.9994        :N:M:D
  202  ElScaleZee                             4.6382   +/-   0.7572        :N:M:D
  203  ElScalePS                              0.0181   +/-   1.0000        :N:M:D
  204  ElResolution                           0.0127   +/-   0.9981        :N:M:D
  205  ElSFReco                              -0.6231   +/-   0.9902        :N:M:D
  206  ElSFId                                -3.3432   +/-   0.9098        :N:M:D
  207  ElSFTrigger                           -2.0126   +/-   0.9377        :N:M:D
  208  ElSFIso                               -0.1857   +/-   0.9952        :N:M:D
  209  ElSFChargeMisID                        0.0000   +/-   1.0000        :N:M:D
  210  METScale                              -3.2925   +/-   0.7456        :N:M:D
  211  METResLong                             3.2836   +/-   0.6292        :N:M:D
  212  METResTrans                           -1.3958   +/-   0.7056        :N:M:D
  213  PileupWeight                           2.3400   +/-   0.6405        :N:M:D
  214  QCDlowRange                           -0.8441   +/-   0.9797        :N:M:D
  215  QCDhighRange                           0.1393   +/-   0.9988        :N:M:D
  216  QCDvarIso                             -3.8445   +/-   0.9635        :N:M:D
  217  QCDvarElID                             5.6642   +/-   0.6576        :N:M:D
  218  QCDotherGen                            0.2736   +/-   0.9968        :N:M:D
  219  QCDfitRebin                           -0.0703   +/-   0.9997        :N:M:D
  220  XsecZ                                 -2.0150   +/-   0.9189        :N:M:D
  221  XsecTop                                0.7937   +/-   0.9961        :N:M:D
  222  XsecDibos                              0.2249   +/-   0.9995        :N:M:D
  223  BkgTtbarNorm                          -0.6529   +/-   0.9959        :N:M:D
  224  WHFmodel                              -3.9924   +/-   0.8208        :N:M:D
  225  LumiUncert                             0.2082   +/-   0.9925        :N:M:D
  226  UnfoldOtherGen                        -0.1666   +/-   0.0662        :N:M:D
  227  UnfoldReweight                         0.0000   +/-   1.0000        :N:M:D
