   10.0000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   12.5798       1.42953       1.90390       1.42398       1.89823      0.555565E-02  0.566557E-02   3.32221       1.03221       1.03269      0.865664      0.391769       0.00000       0.00000      0.865546    
  0.109648E-03   12.4005       1.40227       1.86974       1.39634       1.86373      0.593268E-02  0.600984E-02   3.26007       1.01393       1.01445      0.849394      0.382406       0.00000       0.00000      0.849275    
  0.120226E-03   12.2220       1.37576       1.83639       1.36941       1.83000      0.635261E-02  0.638850E-02   3.19941      0.996069      0.996623      0.833500      0.373341       0.00000       0.00000      0.833378    
  0.131825E-03   12.0438       1.34956       1.80338       1.34276       1.79660      0.679239E-02  0.678285E-02   3.13936      0.978367      0.978962      0.817758      0.364397       0.00000       0.00000      0.817635    
  0.144543E-03   11.8661       1.32379       1.77085       1.31653       1.76365      0.726059E-02  0.719968E-02   3.08018      0.960902      0.961539      0.802235      0.355627       0.00000       0.00000      0.802111    
  0.158489E-03   11.6891       1.29862       1.73898       1.29085       1.73133      0.777267E-02  0.765072E-02   3.02218      0.943758      0.944442      0.787009      0.347092       0.00000       0.00000      0.786884    
  0.173779E-03   11.5126       1.27375       1.70743       1.26544       1.69931      0.830784E-02  0.811961E-02   2.96475      0.926771      0.927503      0.771929      0.338672       0.00000       0.00000      0.771804    
  0.190545E-03   11.3368       1.24945       1.67650       1.24056       1.66787      0.889009E-02  0.862469E-02   2.90843      0.910085      0.910871      0.757131      0.330475       0.00000       0.00000      0.757004    
  0.208928E-03   11.1616       1.22560       1.64606       1.21608       1.63690      0.951400E-02  0.916133E-02   2.85298      0.893634      0.894477      0.742550      0.322450       0.00000       0.00000      0.742423    
  0.229085E-03   10.9869       1.20204       1.61594       1.19187       1.60622      0.101652E-01  0.971861E-02   2.79809      0.877336      0.878238      0.728112      0.314536       0.00000       0.00000      0.727985    
  0.251186E-03   10.8134       1.17918       1.58658       1.16829       1.57625      0.108895E-01  0.103305E-01   2.74454      0.861398      0.862366      0.714011      0.306888       0.00000       0.00000      0.713884    
  0.275420E-03   10.6403       1.15662       1.55755       1.14497       1.54658      0.116495E-01  0.109687E-01   2.69155      0.845615      0.846653      0.700055      0.299353       0.00000       0.00000      0.699928    
  0.301992E-03   10.4679       1.13447       1.52896       1.12201       1.51732      0.124575E-01  0.116422E-01   2.63933      0.830039      0.831151      0.686293      0.291970       0.00000       0.00000      0.686167    
  0.331127E-03   10.2967       1.11290       1.50100       1.09956       1.48863      0.133430E-01  0.123719E-01   2.58819      0.814756      0.815949      0.672807      0.284802       0.00000       0.00000      0.672682    
  0.363073E-03   10.1259       1.09162       1.47335       1.07735       1.46022      0.142685E-01  0.131305E-01   2.53757      0.799613      0.800891      0.659453      0.277737       0.00000       0.00000      0.659329    
  0.398101E-03   9.95617       1.07087       1.44628       1.05560       1.43233      0.152740E-01  0.139461E-01   2.48793      0.784735      0.786105      0.646349      0.270865       0.00000       0.00000      0.646227    
  0.436509E-03   9.78735       1.05057       1.41968       1.03422       1.40487      0.163533E-01  0.148138E-01   2.43908      0.770069      0.771539      0.633448      0.264149       0.00000       0.00000      0.633327    
  0.478622E-03   9.61910       1.03055       1.39338       1.01307       1.37767      0.174800E-01  0.157147E-01   2.39074      0.755539      0.757112      0.620675      0.257531       0.00000       0.00000      0.620556    
  0.524798E-03   9.45228       1.01119       1.36780      0.992464       1.35109      0.187311E-01  0.167020E-01   2.34356      0.741322      0.743010      0.608200      0.251142       0.00000       0.00000      0.608085    
  0.575429E-03   9.28613      0.992145       1.34253      0.972099       1.32480      0.200461E-01  0.177330E-01   2.29690      0.727244      0.729053      0.595861      0.244854       0.00000       0.00000      0.595748    
  0.630945E-03   9.12084      0.973480       1.31768      0.952039       1.29886      0.214417E-01  0.188189E-01   2.25090      0.713344      0.715281      0.583690      0.238695       0.00000       0.00000      0.583581    
  0.691816E-03   8.95690      0.955398       1.29344      0.932425       1.27345      0.229732E-01  0.199964E-01   2.20587      0.699702      0.701780      0.571770      0.232723       0.00000       0.00000      0.571665    
  0.758561E-03   8.79362      0.937594       1.26949      0.913020       1.24827      0.245741E-01  0.212202E-01   2.16129      0.686181      0.688407      0.559968      0.226839       0.00000       0.00000      0.559867    
  0.831745E-03   8.63157      0.920308       1.24609      0.893998       1.22355      0.263097E-01  0.225332E-01   2.11755      0.672883      0.675268      0.548383      0.221116       0.00000       0.00000      0.548287    
  0.911989E-03   8.47062      0.903471       1.22315      0.875295       1.19922      0.281752E-01  0.239309E-01   2.07451      0.659770      0.662327      0.536981      0.215526       0.00000       0.00000      0.536890    
  0.999975E-03   8.31036      0.886912       1.20050      0.856789       1.17511      0.301224E-01  0.253818E-01   2.03190      0.646771      0.649508      0.525692      0.210018       0.00000       0.00000      0.525606    
  0.109645E-02   8.15173      0.871007       1.17852      0.838727       1.15155      0.322794E-01  0.269675E-01   1.99028      0.634032      0.636967      0.514660      0.204696       0.00000       0.00000      0.514581    
  0.120223E-02   7.99391      0.855420       1.15686      0.820871       1.12823      0.345492E-01  0.286245E-01   1.94910      0.621412      0.624556      0.503750      0.199459       0.00000       0.00000      0.503677    
  0.131822E-02   7.83706      0.840211       1.13558      0.803258       1.10522      0.369529E-01  0.303661E-01   1.90847      0.608934      0.612300      0.492983      0.194324       0.00000       0.00000      0.492917    
  0.144540E-02   7.68175      0.825604       1.11491      0.786012       1.08266      0.395923E-01  0.322542E-01   1.86867      0.596670      0.600280      0.482436      0.189341       0.00000       0.00000      0.482377    
  0.158485E-02   7.52717      0.811281       1.09452      0.768931       1.06031      0.423500E-01  0.342152E-01   1.82924      0.584504      0.588368      0.471990      0.184427       0.00000       0.00000      0.471939    
  0.173775E-02   7.37393      0.797480       1.07465      0.752148       1.03833      0.453316E-01  0.363131E-01   1.79048      0.572511      0.576650      0.461726      0.179637       0.00000       0.00000      0.461683    
  0.190540E-02   7.22191      0.784156       1.05523      0.735618       1.01669      0.485378E-01  0.385460E-01   1.75230      0.560667      0.565101      0.451620      0.174951       0.00000       0.00000      0.451586    
  0.208923E-02   7.07064      0.771121       1.03610      0.719239      0.995238      0.518822E-01  0.408619E-01   1.71448      0.548911      0.553654      0.441609      0.170328       0.00000       0.00000      0.441584    
  0.229079E-02   6.92107      0.758762       1.01761      0.703189      0.974227      0.555736E-01  0.433829E-01   1.67742      0.537348      0.542432      0.431811      0.165841       0.00000       0.00000      0.431795    
  0.251180E-02   6.77237      0.746753      0.999445      0.687293      0.953428      0.594597E-01  0.460172E-01   1.64072      0.525876      0.531319      0.422115      0.161418       0.00000       0.00000      0.422109    
  0.275413E-02   6.62464      0.735134      0.981644      0.671571      0.932866      0.635632E-01  0.487776E-01   1.60444      0.514505      0.520327      0.412535      0.157066       0.00000       0.00000      0.412539    
  0.301984E-02   6.47849      0.724176      0.964443      0.656112      0.912678      0.680647E-01  0.517653E-01   1.56879      0.503288      0.509526      0.403137      0.152824       0.00000       0.00000      0.403152    
  0.331118E-02   6.33306      0.713527      0.947519      0.640765      0.892655      0.727623E-01  0.548633E-01   1.53342      0.492137      0.498810      0.393820      0.148628       0.00000       0.00000      0.393845    
  0.363064E-02   6.18892      0.703435      0.931087      0.625615      0.872923      0.778208E-01  0.581636E-01   1.49854      0.481101      0.488242      0.384645      0.144514       0.00000       0.00000      0.384682    
  0.398091E-02   6.04595      0.693884      0.915119      0.610629      0.853450      0.832542E-01  0.616698E-01   1.46408      0.470161      0.477804      0.375598      0.140469       0.00000       0.00000      0.375645    
  0.436498E-02   5.90367      0.684653      0.899426      0.595739      0.834126      0.889137E-01  0.652997E-01   1.42987      0.459276      0.467443      0.366624      0.136463       0.00000       0.00000      0.366684    
  0.478610E-02   5.76291      0.676167      0.884353      0.581043      0.815127      0.951241E-01  0.692263E-01   1.39617      0.448502      0.457244      0.357811      0.132540       0.00000       0.00000      0.357882    
  0.524785E-02   5.62292      0.668090      0.869609      0.566434      0.796287      0.101655      0.733222E-01   1.36272      0.437779      0.447126      0.349078      0.128656       0.00000       0.00000      0.349161    
  0.575415E-02   5.48373      0.660442      0.855210      0.551918      0.777615      0.108524      0.775956E-01   1.32953      0.427107      0.437091      0.340429      0.124811       0.00000       0.00000      0.340523    
  0.630929E-02   5.34584      0.653565      0.841408      0.537535      0.759210      0.116029      0.821977E-01   1.29675      0.416509      0.427189      0.331915      0.121026       0.00000       0.00000      0.332021    
