   4.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   5.31375      0.824679       1.30650      0.820852       1.30561      0.382719E-02  0.885315E-03   2.12646      0.738435      0.738244      0.567440      0.824169E-01   0.00000       0.00000      0.567369    
  0.109648E-03   5.28716      0.812548       1.28727      0.808445       1.28632      0.410350E-02  0.950200E-03   2.09476      0.727826      0.727618      0.558772      0.806188E-01   0.00000       0.00000      0.558699    
  0.120226E-03   5.25958      0.800750       1.26841      0.796337       1.26739      0.441330E-02  0.102384E-02   2.06373      0.717419      0.717193      0.550272      0.789179E-01   0.00000       0.00000      0.550198    
  0.131825E-03   5.23160      0.789090       1.24971      0.784351       1.24861      0.473870E-02  0.110166E-02   2.03296      0.707094      0.706848      0.541840      0.772566E-01   0.00000       0.00000      0.541765    
  0.144543E-03   5.20304      0.777626       1.23124      0.772540       1.23005      0.508643E-02  0.118546E-02   2.00259      0.696888      0.696621      0.533506      0.756520E-01   0.00000       0.00000      0.533430    
  0.158489E-03   5.17373      0.766434       1.21306      0.760965       1.21178      0.546888E-02  0.127878E-02   1.97274      0.686841      0.686550      0.525306      0.741242E-01   0.00000       0.00000      0.525228    
  0.173779E-03   5.14404      0.755376       1.19503      0.749506       1.19365      0.586966E-02  0.137719E-02   1.94315      0.676872      0.676557      0.517170      0.726341E-01   0.00000       0.00000      0.517091    
  0.190545E-03   5.11365      0.744578       1.17728      0.738270       1.17579      0.630795E-02  0.148614E-02   1.91406      0.667054      0.666712      0.509160      0.712162E-01   0.00000       0.00000      0.509080    
  0.208928E-03   5.08271      0.733986       1.15975      0.727206       1.15815      0.677965E-02  0.160472E-02   1.88535      0.657352      0.656981      0.501246      0.698542E-01   0.00000       0.00000      0.501166    
  0.229085E-03   5.05143      0.723528       1.14237      0.716255       1.14064      0.727322E-02  0.172961E-02   1.85689      0.647726      0.647324      0.493396      0.685284E-01   0.00000       0.00000      0.493314    
  0.251186E-03   5.01933      0.713395       1.12533      0.705569       1.12346      0.782591E-02  0.187199E-02   1.82902      0.638280      0.637843      0.485695      0.672883E-01   0.00000       0.00000      0.485612    
  0.275420E-03   4.98689      0.703403       1.10843      0.694995       1.10641      0.840763E-02  0.202320E-02   1.80141      0.628911      0.628436      0.478057      0.660844E-01   0.00000       0.00000      0.477974    
  0.301992E-03   4.95400      0.693602       1.09174      0.684574       1.08955      0.902836E-02  0.218627E-02   1.77413      0.619645      0.619130      0.470505      0.649293E-01   0.00000       0.00000      0.470421    
  0.331127E-03   4.92046      0.684078       1.07532      0.674366       1.07295      0.971254E-02  0.236917E-02   1.74732      0.610523      0.609965      0.463073      0.638425E-01   0.00000       0.00000      0.462989    
  0.363073E-03   4.88662      0.674690       1.05904      0.664260       1.05648      0.104298E-01  0.256257E-02   1.72074      0.601472      0.600867      0.455698      0.627882E-01   0.00000       0.00000      0.455615    
  0.398101E-03   4.85222      0.665558       1.04302      0.654345       1.04024      0.112129E-01  0.277717E-02   1.69459      0.592551      0.591895      0.448432      0.617946E-01   0.00000       0.00000      0.448349    
  0.436509E-03   4.81737      0.656642       1.02721      0.644584       1.02419      0.120575E-01  0.301211E-02   1.66878      0.583735      0.583024      0.441253      0.608493E-01   0.00000       0.00000      0.441170    
  0.478622E-03   4.78225      0.647862       1.01152      0.634921       1.00826      0.129414E-01  0.326012E-02   1.64318      0.574986      0.574216      0.434128      0.599346E-01   0.00000       0.00000      0.434046    
  0.524798E-03   4.74647      0.639410      0.996148      0.625480      0.992604      0.139296E-01  0.354369E-02   1.61808      0.566391      0.565555      0.427131      0.590896E-01   0.00000       0.00000      0.427049    
  0.575429E-03   4.71042      0.631111      0.980913      0.616139      0.977067      0.149717E-01  0.384618E-02   1.59321      0.557864      0.556959      0.420189      0.582749E-01   0.00000       0.00000      0.420108    
  0.630945E-03   4.67401      0.623004      0.965856      0.606922      0.961683      0.160818E-01  0.417258E-02   1.56861      0.549423      0.548444      0.413318      0.574987E-01   0.00000       0.00000      0.413239    
  0.691816E-03   4.63708      0.615194      0.951061      0.597886      0.946520      0.173075E-01  0.454087E-02   1.54441      0.541109      0.540047      0.406550      0.567771E-01   0.00000       0.00000      0.406472    
  0.758561E-03   4.59992      0.607526      0.936390      0.588934      0.931459      0.185925E-01  0.493110E-02   1.52039      0.532853      0.531704      0.399830      0.560807E-01   0.00000       0.00000      0.399754    
  0.831745E-03   4.56231      0.600127      0.921949      0.580134      0.916585      0.199930E-01  0.536450E-02   1.49672      0.524704      0.523461      0.393198      0.554297E-01   0.00000       0.00000      0.393124    
  0.911989E-03   4.52434      0.592965      0.907704      0.571460      0.901863      0.215058E-01  0.584121E-02   1.47332      0.516645      0.515298      0.386637      0.548151E-01   0.00000       0.00000      0.386565    
  0.999975E-03   4.48615      0.585951      0.893581      0.562862      0.887236      0.230892E-01  0.634529E-02   1.45010      0.508639      0.507184      0.380121      0.542227E-01   0.00000       0.00000      0.380051    
  0.109645E-02   4.44745      0.579290      0.879739      0.554435      0.872817      0.248554E-01  0.692221E-02   1.42725      0.500756      0.499180      0.373702      0.536786E-01   0.00000       0.00000      0.373636    
  0.120223E-02   4.40852      0.572805      0.866030      0.546085      0.858490      0.267207E-01  0.753992E-02   1.40458      0.492929      0.491225      0.367329      0.531554E-01   0.00000       0.00000      0.367266    
  0.131822E-02   4.36930      0.566529      0.852481      0.537825      0.844275      0.287035E-01  0.820602E-02   1.38210      0.485168      0.483327      0.361008      0.526571E-01   0.00000       0.00000      0.360948    
  0.144540E-02   4.32965      0.560594      0.839181      0.529699      0.830221      0.308953E-01  0.896094E-02   1.35992      0.477505      0.475512      0.354764      0.521934E-01   0.00000       0.00000      0.354709    
  0.158485E-02   4.28979      0.554823      0.825998      0.521630      0.816236      0.331925E-01  0.976174E-02   1.33787      0.469886      0.467733      0.348555      0.517443E-01   0.00000       0.00000      0.348504    
  0.173775E-02   4.24957      0.549354      0.813026      0.513664      0.802376      0.356898E-01  0.106505E-01   1.31604      0.462344      0.460017      0.342406      0.513206E-01   0.00000       0.00000      0.342359    
  0.190540E-02   4.20901      0.544171      0.800246      0.505781      0.788614      0.383897E-01  0.116314E-01   1.29440      0.454866      0.452350      0.336305      0.509156E-01   0.00000       0.00000      0.336264    
  0.208923E-02   4.16826      0.539161      0.787580      0.497947      0.774911      0.412145E-01  0.126695E-01   1.27286      0.447425      0.444713      0.330234      0.505215E-01   0.00000       0.00000      0.330198    
  0.229079E-02   4.12703      0.534568      0.775181      0.490213      0.761325      0.443551E-01  0.138561E-01   1.25154      0.440065      0.437133      0.324223      0.501475E-01   0.00000       0.00000      0.324192    
  0.251180E-02   4.08556      0.530195      0.762917      0.482521      0.747787      0.476747E-01  0.151299E-01   1.23031      0.432740      0.429575      0.318237      0.497804E-01   0.00000       0.00000      0.318212    
  0.275413E-02   4.04380      0.526070      0.750805      0.474876      0.734304      0.511940E-01  0.165010E-01   1.20918      0.425455      0.422043      0.312280      0.494211E-01   0.00000       0.00000      0.312262    
  0.301984E-02   4.00157      0.522376      0.738947      0.467293      0.720889      0.550829E-01  0.180584E-01   1.18818      0.418225      0.414539      0.306362      0.490684E-01   0.00000       0.00000      0.306350    
  0.331118E-02   3.95910      0.518889      0.727208      0.459733      0.707497      0.591551E-01  0.197106E-01   1.16723      0.411017      0.407045      0.300458      0.487166E-01   0.00000       0.00000      0.300452    
  0.363064E-02   3.91619      0.515776      0.715681      0.452210      0.694141      0.635658E-01  0.215396E-01   1.14635      0.403845      0.399563      0.294577      0.483647E-01   0.00000       0.00000      0.294578    
