   10.0000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   12.4864       1.42506       1.89387       1.41984       1.89238      0.522589E-02  0.148249E-02   3.31222       1.03005       1.02987      0.862631      0.389786       0.00000       0.00000      0.862511    
  0.109648E-03   12.3072       1.39814       1.85994       1.39256       1.85836      0.558371E-02  0.158267E-02   3.25091       1.01211       1.01191      0.846568      0.380448       0.00000       0.00000      0.846445    
  0.120226E-03   12.1289       1.37195       1.82679       1.36597       1.82509      0.598260E-02  0.169518E-02   3.19106      0.994560      0.994350      0.830869      0.371406       0.00000       0.00000      0.830744    
  0.131825E-03   11.9509       1.34606       1.79395       1.33966       1.79214      0.640049E-02  0.181351E-02   3.13179      0.977174      0.976945      0.815318      0.362484       0.00000       0.00000      0.815191    
  0.144543E-03   11.7734       1.32060       1.76156       1.31375       1.75962      0.684563E-02  0.194015E-02   3.07337      0.960019      0.959769      0.799979      0.353734       0.00000       0.00000      0.799850    
  0.158489E-03   11.5967       1.29573       1.72978       1.28840       1.72770      0.733285E-02  0.207989E-02   3.01610      0.943177      0.942905      0.784929      0.345219       0.00000       0.00000      0.784798    
  0.173779E-03   11.4203       1.27115       1.69831       1.26331       1.69608      0.784222E-02  0.222661E-02   2.95939      0.926488      0.926192      0.770020      0.336818       0.00000       0.00000      0.769888    
  0.190545E-03   11.2448       1.24713       1.66741       1.23873       1.66502      0.839679E-02  0.238767E-02   2.90375      0.910095      0.909773      0.755383      0.328637       0.00000       0.00000      0.755250    
  0.208928E-03   11.0700       1.22355       1.63696       1.21456       1.63440      0.899142E-02  0.256171E-02   2.84896      0.893931      0.893580      0.740958      0.320628       0.00000       0.00000      0.740823    
  0.229085E-03   10.8956       1.20026       1.60681       1.19065       1.60407      0.961223E-02  0.274424E-02   2.79472      0.877916      0.877535      0.726669      0.312731       0.00000       0.00000      0.726534    
  0.251186E-03   10.7223       1.17765       1.57736       1.16735       1.57441      0.103035E-01  0.295008E-02   2.74176      0.862255      0.861839      0.712707      0.305097       0.00000       0.00000      0.712570    
  0.275420E-03   10.5496       1.15535       1.54821       1.14432       1.54504      0.110291E-01  0.316756E-02   2.68936      0.846744      0.846293      0.698883      0.297576       0.00000       0.00000      0.698746    
  0.301992E-03   10.3776       1.13344       1.51946       1.12164       1.51606      0.118009E-01  0.340068E-02   2.63770      0.831437      0.830947      0.685247      0.290206       0.00000       0.00000      0.685110    
  0.331127E-03   10.2067       1.11212       1.49128       1.09947       1.48762      0.126475E-01  0.365967E-02   2.58709      0.816417      0.815884      0.671875      0.283051       0.00000       0.00000      0.671738    
  0.363073E-03   10.0364       1.09107       1.46338       1.07753       1.45945      0.135328E-01  0.393227E-02   2.53698      0.801535      0.800957      0.658630      0.275998       0.00000       0.00000      0.658494    
  0.398101E-03   9.86712       1.07054       1.43601       1.05605       1.43177      0.144953E-01  0.423224E-02   2.48782      0.786911      0.786284      0.645624      0.269138       0.00000       0.00000      0.645489    
  0.436509E-03   9.69876       1.05046       1.40905       1.03493       1.40449      0.155292E-01  0.455817E-02   2.43942      0.772497      0.771817      0.632811      0.262434       0.00000       0.00000      0.632677    
  0.478622E-03   9.53100       1.03065       1.38237       1.01404       1.37747      0.166089E-01  0.490079E-02   2.39151      0.758216      0.757479      0.620120      0.255828       0.00000       0.00000      0.619987    
  0.524798E-03   9.36470       1.01150       1.35631      0.993693       1.35102      0.178092E-01  0.528835E-02   2.34472      0.744242      0.743442      0.607713      0.249451       0.00000       0.00000      0.607582    
  0.575429E-03   9.19911      0.992653       1.33054      0.973582       1.32484      0.190714E-01  0.569959E-02   2.29843      0.730406      0.729539      0.595432      0.243176       0.00000       0.00000      0.595304    
  0.630945E-03   9.03439      0.974185       1.30513      0.953773       1.29899      0.204117E-01  0.614072E-02   2.25276      0.716744      0.715805      0.583312      0.237029       0.00000       0.00000      0.583186    
  0.691816E-03   8.87107      0.956292       1.28026      0.934408       1.27362      0.218841E-01  0.663372E-02   2.20803      0.703336      0.702319      0.571426      0.231072       0.00000       0.00000      0.571304    
  0.758561E-03   8.70842      0.938673       1.25563      0.915249       1.24848      0.234240E-01  0.715368E-02   2.16373      0.690048      0.688947      0.559651      0.225202       0.00000       0.00000      0.559532    
  0.831745E-03   8.54704      0.921567       1.23148      0.896472       1.22375      0.250950E-01  0.772655E-02   2.12022      0.676978      0.675787      0.548077      0.219494       0.00000       0.00000      0.547962    
  0.911989E-03   8.38681      0.904906       1.20772      0.878013       1.19936      0.268926E-01  0.835192E-02   2.07738      0.664092      0.662803      0.536672      0.213921       0.00000       0.00000      0.536562    
  0.999975E-03   8.22728      0.888520       1.18420      0.859750       1.17519      0.287697E-01  0.901044E-02   2.03494      0.651319      0.649926      0.525372      0.208432       0.00000       0.00000      0.525266    
  0.109645E-02   8.06945      0.872782       1.16126      0.841931       1.15150      0.308517E-01  0.975638E-02   1.99343      0.638801      0.637293      0.514306      0.203130       0.00000       0.00000      0.514207    
  0.120223E-02   7.91245      0.857361       1.13858      0.824317       1.12803      0.330439E-01  0.105508E-01   1.95235      0.626401      0.624772      0.503350      0.197916       0.00000       0.00000      0.503257    
