   100.000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   35.1162       3.13557       4.15014       3.12726       4.14739      0.831462E-02  0.275208E-02   7.27464       1.87347       1.87312       1.71055       1.25378      0.563895       0.00000       1.71037    
  0.109648E-03   34.2034       3.05622       4.04715       3.04738       4.04423      0.884859E-02  0.292834E-02   7.09160       1.82925       1.82887       1.66820       1.21812      0.547335       0.00000       1.66802    
  0.120226E-03   33.3168       2.97952       3.94742       2.97008       3.94430      0.943940E-02  0.312461E-02   6.91438       1.78637       1.78596       1.62715       1.18371      0.531365       0.00000       1.62697    
  0.131825E-03   32.4409       2.90388       3.84901       2.89382       3.84568      0.100563E-01  0.333021E-02   6.73950       1.74403       1.74359       1.58664       1.14979      0.515633       0.00000       1.58646    
  0.144543E-03   31.5802       2.82978       3.75248       2.81907       3.74893      0.107106E-01  0.354914E-02   6.56800       1.70247       1.70199       1.54689       1.11659      0.500241       0.00000       1.54670    
  0.158489E-03   30.7404       2.75775       3.65850       2.74632       3.65471      0.114221E-01  0.378883E-02   6.40103       1.66196       1.66144       1.50815       1.08436      0.485307       0.00000       1.50797    
  0.173779E-03   29.9108       2.68673       3.56576       2.67457       3.56172      0.121636E-01  0.403949E-02   6.23629       1.62196       1.62139       1.46992       1.05261      0.470595       0.00000       1.46973    
  0.190545E-03   29.1008       2.61767       3.47540       2.60470       3.47109      0.129660E-01  0.431260E-02   6.07579       1.58294       1.58233       1.43264       1.02176      0.456311       0.00000       1.43245    
  0.208928E-03   28.3061       2.55012       3.38689       2.53630       3.38229      0.138220E-01  0.460575E-02   5.91859       1.54468       1.54402       1.39611      0.991618      0.442355       0.00000       1.39592    
  0.229085E-03   27.5213       2.48355       3.29958       2.46884       3.29467      0.147129E-01  0.491201E-02   5.76351       1.50691       1.50620       1.36005      0.961928      0.428613       0.00000       1.35986    
  0.251186E-03   26.7601       2.41932       3.21510       2.40362       3.20985      0.156970E-01  0.525380E-02   5.61347       1.47031       1.46953       1.32513      0.933314      0.415373       0.00000       1.32494    
  0.275420E-03   26.0090       2.35608       3.13182       2.33935       3.12621      0.167262E-01  0.561309E-02   5.46556       1.43420       1.43336       1.29069      0.905157      0.402346       0.00000       1.29050    
  0.301992E-03   25.2716       2.29418       3.05017       2.27637       3.04417      0.178159E-01  0.599590E-02   5.32054       1.39875       1.39785       1.25690      0.877614      0.389606       0.00000       1.25672    
  0.331127E-03   24.5535       2.23418       2.97080       2.21518       2.96438      0.190026E-01  0.641708E-02   5.17956       1.36424       1.36327       1.22403      0.850936      0.377268       0.00000       1.22384    
  0.363073E-03   23.8446       2.17509       2.89252       2.15485       2.88566      0.202394E-01  0.685827E-02   5.04051       1.33018       1.32913       1.19159      0.824671      0.365122       0.00000       1.19141    
