 First iteration    4258.4314728655290             1178   3.6149672944529110     
After minimisation    4258.43  1178     3.615

  Partial chi2s 
Dataset    1    556.48(+17.51)   377  HERA1+2 NCep 920                                
Dataset    2     69.27( +2.59)    70  HERA1+2 NCep 820                                
Dataset    3    243.57( +8.53)   254  HERA1+2 NCep 575                                
Dataset    4    225.54( +4.56)   204  HERA1+2 NCep 460                                
Dataset    5    244.16( -0.09)   159  HERA1+2 NCem                                    
Dataset    6     46.12( +0.18)    39  HERA1+2 CCep                                    
Dataset    7     61.22( -2.26)    42  HERA1+2 CCem                                    
Dataset    8      6.17( +0.35)     6  ATLAS DY mass 2010 extended data                
Dataset    9   2336.79( +0.00)    41  ATLAS 8 TeV $W^+$ +jets jet 1 rap               

 Correlated Chi2    437.74682476575651     
 Log penalty Chi2    31.368350012596036     
 Systematic shifts          227
  
                                Name          Shift   +/-    Error          Type
  155  sysHZComb1155                          1.9502   +/-   0.8159        :N:M:D
  156  sysHZComb1156                          0.0816   +/-   0.9162        :N:M:D
  157  sysHZComb1157                          1.5368   +/-   0.7233        :N:M:D
  158  sysHZComb1158                          0.0156   +/-   0.7970        :N:M:D
  159  sysHZComb1159                         -0.0089   +/-   1.0000        :N:M:D
  160  sysHZComb1160                          0.1033   +/-   0.8813        :N:M:D
  161  sysHZComb1161                          1.3350   +/-   0.8412        :N:M:D
  162  sysHZComb1162                         -0.3275   +/-   0.8884        :N:M:D
  163  proc_nrl                               1.9607   +/-   0.3873        :N:M:D
  164  proc_tb21                             -1.7218   +/-   0.6700        :N:M:D
  165  proc_tb22                             -0.8409   +/-   0.3059        :N:M:D
  166  proc_tb23                             -0.4850   +/-   0.4345        :N:M:D
  167  proc_tb24                             -2.3444   +/-   0.4091        :N:M:D
  168  proc_gp                               -0.6775   +/-   0.4529        :N:M:D
  169  proc_had                              -0.5463   +/-   0.5379        :N:M:D
  170  ereco_1                                0.0583   +/-   0.9636        :N:M:D
  171  etrig1_2                               1.0043   +/-   0.8494        :N:M:D
  172  etrig2_3                               0.1499   +/-   0.9951        :N:M:D
  173  eiso_4                                -0.4894   +/-   0.4535        :N:M:D
  174  eqcd_5                                -0.0816   +/-   0.9688        :N:M:D
  175  emoms_6                               -0.0818   +/-   0.9981        :N:M:D
  176  ALumi2010                              1.0158   +/-   0.8396        :N:M:D
  177  JetScaleEff1                          -0.1435   +/-   0.6118        :N:M:D
  178  JetScaleEff2                          -4.0161   +/-   0.9101        :N:M:D
  179  JetScaleEff3                          -0.0163   +/-   1.0000        :N:M:D
  180  JetScaleEff4                           0.9824   +/-   0.9933        :N:M:D
  181  JetScaleEff5                          -1.9989   +/-   0.9928        :N:M:D
  182  JetScaleEff6                           1.9114   +/-   0.9877        :N:M:D
  183  JetScaleEta1                           1.7828   +/-   0.1794        :N:M:D
  184  JetScaleEta2                          -1.4369   +/-   0.8622        :N:M:D
  185  JetScaleHighPt                         0.0000   +/-   1.0000        :N:M:D
  186  JetScaleMC                             0.0000   +/-   1.0000        :N:M:D
  187  JetScalePileup1                       -0.1843   +/-   0.7725        :N:M:D
  188  JetScalePileup2                       -0.0543   +/-   0.5547        :N:M:D
  189  JetScalePileup3                        2.4145   +/-   0.9896        :N:M:D
  190  JetScalePileup4                        2.7844   +/-   0.8228        :N:M:D
  191  JetScaleFlav1Known                    -3.5063   +/-   0.8441        :N:M:D
  192  JetScaleFlav2                          0.8340   +/-   0.2355        :N:M:D
  193  JetScaleBjet                          -0.0163   +/-   1.0000        :N:M:D
  194  JetScalepunchT                         0.0000   +/-   1.0000        :N:M:D
  195  JetResolution10                       -1.1615   +/-   0.1349        :N:M:D
  196  JetSFBeff                             -0.1870   +/-   0.9712        :N:M:D
  197  JetSFCeff                             -0.8941   +/-   0.9753        :N:M:D
  198  JetSFLmistag                           0.3263   +/-   0.9959        :N:M:D
  199  JetSFHighPt                            0.0000   +/-   1.0000        :N:M:D
  200  JetJVFcut                             -3.0965   +/-   0.7771        :N:M:D
  201  ElScaleR12                            -0.2286   +/-   0.9994        :N:M:D
  202  ElScaleZee                             4.8054   +/-   0.7638        :N:M:D
  203  ElScalePS                              0.0327   +/-   1.0000        :N:M:D
  204  ElResolution                           0.1904   +/-   0.9982        :N:M:D
  205  ElSFReco                              -0.9896   +/-   0.9903        :N:M:D
  206  ElSFId                                -4.4201   +/-   0.9110        :N:M:D
  207  ElSFTrigger                           -2.3598   +/-   0.9387        :N:M:D
  208  ElSFIso                               -0.3573   +/-   0.9953        :N:M:D
  209  ElSFChargeMisID                        0.0000   +/-   1.0000        :N:M:D
  210  METScale                              -3.3196   +/-   0.7476        :N:M:D
  211  METResLong                             3.3802   +/-   0.6345        :N:M:D
  212  METResTrans                           -1.4086   +/-   0.7072        :N:M:D
  213  PileupWeight                           3.6568   +/-   0.6433        :N:M:D
  214  QCDlowRange                           -0.6267   +/-   0.9800        :N:M:D
  215  QCDhighRange                           0.0809   +/-   0.9988        :N:M:D
  216  QCDvarIso                             -4.0169   +/-   0.9643        :N:M:D
  217  QCDvarElID                             6.0173   +/-   0.6682        :N:M:D
  218  QCDotherGen                            0.1810   +/-   0.9969        :N:M:D
  219  QCDfitRebin                           -0.0866   +/-   0.9997        :N:M:D
  220  XsecZ                                 -1.7516   +/-   0.9207        :N:M:D
  221  XsecTop                                0.5308   +/-   0.9961        :N:M:D
  222  XsecDibos                              0.2148   +/-   0.9995        :N:M:D
  223  BkgTtbarNorm                          -0.3513   +/-   0.9960        :N:M:D
  224  WHFmodel                              -4.1183   +/-   0.8235        :N:M:D
  225  LumiUncert                             0.1447   +/-   0.9927        :N:M:D
  226  UnfoldOtherGen                        -0.0305   +/-   0.0669        :N:M:D
  227  UnfoldReweight                         0.0000   +/-   1.0000        :N:M:D
After minimisation    3895.04  1178     3.306

  Partial chi2s 
Dataset    1    444.65( +4.00)   377  HERA1+2 NCep 920                                
Dataset    2     65.85( -0.30)    70  HERA1+2 NCep 820                                
Dataset    3    221.13( -1.49)   254  HERA1+2 NCep 575                                
Dataset    4    219.54( -3.07)   204  HERA1+2 NCep 460                                
Dataset    5    224.78( -2.70)   159  HERA1+2 NCem                                    
Dataset    6     50.48( -1.06)    39  HERA1+2 CCep                                    
Dataset    7     91.90( -0.89)    42  HERA1+2 CCem                                    
Dataset    8      6.16( +0.10)     6  ATLAS DY mass 2010 extended data                
Dataset    9   2264.82( +0.00)    41  ATLAS 8 TeV $W^+$ +jets jet 1 rap               

 Correlated Chi2    311.14718711531231     
 Log penalty Chi2   -5.4078933283116140     
 Systematic shifts          227
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.1412   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.4815   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.2600   +/-   0.5569        :N:M:D
    4  sysHZComb1004                          0.4440   +/-   0.6190        :N:M:D
    5  sysHZComb1005                          0.2294   +/-   0.6093        :N:M:D
    6  sysHZComb1006                         -0.3512   +/-   0.7879        :N:M:D
    7  sysHZComb1007                          0.1257   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0766   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0255   +/-   0.8999        :N:M:D
   10  sysHZComb1010                         -0.3927   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.6953   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.5435   +/-   0.9722        :N:M:D
   13  sysHZComb1013                         -0.6320   +/-   0.9621        :N:M:D
   14  sysHZComb1014                         -0.0348   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.1168   +/-   0.9633        :N:M:D
   16  sysHZComb1016                         -0.1087   +/-   0.9749        :N:M:D
   17  sysHZComb1017                         -0.3866   +/-   0.9710        :N:M:D
   18  sysHZComb1018                          0.1453   +/-   0.8228        :N:M:D
   19  sysHZComb1019                         -0.3551   +/-   0.9837        :N:M:D
   20  sysHZComb1020                         -0.3641   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.1305   +/-   0.9744        :N:M:D
   22  sysHZComb1022                          0.0970   +/-   0.9687        :N:M:D
   23  sysHZComb1023                         -0.1483   +/-   0.9453        :N:M:D
   24  sysHZComb1024                         -0.0473   +/-   0.9880        :N:M:D
   25  sysHZComb1025                          0.1003   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -0.8766   +/-   0.9203        :N:M:D
   27  sysHZComb1027                         -1.0329   +/-   0.9544        :N:M:D
   28  sysHZComb1028                          0.8126   +/-   0.9750        :N:M:D
   29  sysHZComb1029                         -0.4889   +/-   0.9186        :N:M:D
   30  sysHZComb1030                         -0.3730   +/-   0.9438        :N:M:D
   31  sysHZComb1031                         -0.6562   +/-   0.8390        :N:M:D
   32  sysHZComb1032                          0.7783   +/-   0.9643        :N:M:D
   33  sysHZComb1033                          0.6659   +/-   0.9709        :N:M:D
   34  sysHZComb1034                         -0.3841   +/-   0.9841        :N:M:D
   35  sysHZComb1035                          0.0088   +/-   0.9783        :N:M:D
   36  sysHZComb1036                         -0.5017   +/-   0.9743        :N:M:D
   37  sysHZComb1037                          0.4946   +/-   0.9702        :N:M:D
   38  sysHZComb1038                         -0.7071   +/-   0.9127        :N:M:D
   39  sysHZComb1039                         -0.4237   +/-   0.9536        :N:M:D
   40  sysHZComb1040                         -0.2715   +/-   0.9303        :N:M:D
   41  sysHZComb1041                         -0.5059   +/-   0.8127        :N:M:D
   42  sysHZComb1042                         -0.0666   +/-   0.8747        :N:M:D
   43  sysHZComb1043                         -0.1301   +/-   0.9098        :N:M:D
   44  sysHZComb1044                          0.0051   +/-   0.9368        :N:M:D
   45  sysHZComb1045                         -0.2243   +/-   0.9312        :N:M:D
   46  sysHZComb1046                         -0.1361   +/-   0.9570        :N:M:D
   47  sysHZComb1047                         -0.0065   +/-   0.9469        :N:M:D
   48  sysHZComb1048                          0.0233   +/-   0.9610        :N:M:D
   49  sysHZComb1049                         -0.7976   +/-   0.9464        :N:M:D
   50  sysHZComb1050                          0.5693   +/-   0.9432        :N:M:D
   51  sysHZComb1051                          0.2155   +/-   0.9524        :N:M:D
   52  sysHZComb1052                          0.8649   +/-   0.9508        :N:M:D
   53  sysHZComb1053                         -2.5701   +/-   0.9193        :N:M:D
   54  sysHZComb1054                          0.0327   +/-   0.9750        :N:M:D
   55  sysHZComb1055                         -1.6009   +/-   0.9058        :N:M:D
   56  sysHZComb1056                         -1.5420   +/-   0.8907        :N:M:D
   57  sysHZComb1057                          0.3347   +/-   0.9197        :N:M:D
   58  sysHZComb1058                          0.0673   +/-   0.9434        :N:M:D
   59  sysHZComb1059                         -0.8981   +/-   0.8700        :N:M:D
   60  sysHZComb1060                          0.1468   +/-   0.9789        :N:M:D
   61  sysHZComb1061                          0.1732   +/-   0.9831        :N:M:D
   62  sysHZComb1062                         -1.3073   +/-   0.8954        :N:M:D
   63  sysHZComb1063                          0.4292   +/-   0.8366        :N:M:D
   64  sysHZComb1064                          0.6996   +/-   0.9294        :N:M:D
   65  sysHZComb1065                         -0.7783   +/-   0.9470        :N:M:D
   66  sysHZComb1066                         -0.5727   +/-   0.9322        :N:M:D
   67  sysHZComb1067                         -0.0326   +/-   0.9639        :N:M:D
   68  sysHZComb1068                         -0.3626   +/-   0.9200        :N:M:D
   69  sysHZComb1069                         -0.3507   +/-   0.9127        :N:M:D
   70  sysHZComb1070                          0.5923   +/-   0.9077        :N:M:D
   71  sysHZComb1071                         -1.2128   +/-   0.8577        :N:M:D
   72  sysHZComb1072                         -0.0671   +/-   0.9701        :N:M:D
   73  sysHZComb1073                          0.0567   +/-   0.9037        :N:M:D
   74  sysHZComb1074                         -0.1721   +/-   0.9352        :N:M:D
   75  sysHZComb1075                         -0.1001   +/-   0.8658        :N:M:D
   76  sysHZComb1076                         -0.1365   +/-   0.9606        :N:M:D
   77  sysHZComb1077                         -0.5509   +/-   0.9612        :N:M:D
