   5.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   4.54120      0.907155       1.39745      0.901867       1.39177      0.528745E-02  0.568168E-02   2.29364      0.779960      0.780294      0.611560      0.121907       0.00000       0.00000      0.611476    
  0.109648E-03   4.65544      0.896140       1.37898      0.890491       1.37296      0.564923E-02  0.602488E-02   2.26345      0.769501      0.769860      0.603183      0.120990       0.00000       0.00000      0.603098    
  0.120226E-03   4.75546      0.885141       1.36060      0.879088       1.35419      0.605230E-02  0.640211E-02   2.23328      0.759083      0.759469      0.594812      0.120005       0.00000       0.00000      0.594726    
  0.131825E-03   4.84993      0.874158       1.34226      0.867683       1.33546      0.647446E-02  0.679484E-02   2.20315      0.748687      0.749102      0.586449      0.118997       0.00000       0.00000      0.586362    
  0.144543E-03   4.93648      0.863200       1.32399      0.856276       1.31678      0.692397E-02  0.720979E-02   2.17305      0.738322      0.738768      0.578096      0.117953       0.00000       0.00000      0.578008    
  0.158489E-03   5.01273      0.852295       1.30583      0.844880       1.29817      0.741568E-02  0.765852E-02   2.14305      0.728009      0.728488      0.569769      0.116870       0.00000       0.00000      0.569680    
  0.173779E-03   5.08404      0.841423       1.28773      0.833493       1.27960      0.792959E-02  0.812487E-02   2.11310      0.717723      0.718238      0.561456      0.115770       0.00000       0.00000      0.561367    
  0.190545E-03   5.14606      0.830621       1.26976      0.822132       1.26113      0.848877E-02  0.862692E-02   2.08326      0.707495      0.708048      0.553175      0.114637       0.00000       0.00000      0.553085    
  0.208928E-03   5.20117      0.819888       1.25191      0.810800       1.24275      0.908800E-02  0.916010E-02   2.05355      0.697316      0.697911      0.544926      0.113484       0.00000       0.00000      0.544835    
  0.229085E-03   5.25181      0.809202       1.23413      0.799489       1.22441      0.971342E-02  0.971361E-02   2.02390      0.687171      0.687808      0.536697      0.112318       0.00000       0.00000      0.536606    
  0.251186E-03   5.29226      0.798647       1.21655      0.788237       1.20623      0.104092E-01  0.103210E-01   1.99447      0.677112      0.677797      0.528526      0.111126       0.00000       0.00000      0.528435    
  0.275420E-03   5.32854      0.788157       1.19908      0.777018       1.18812      0.111392E-01  0.109542E-01   1.96514      0.667093      0.667829      0.520384      0.109925       0.00000       0.00000      0.520293    
  0.301992E-03   5.35922      0.777756       1.18173      0.765841       1.17011      0.119153E-01  0.116221E-01   1.93595      0.657128      0.657919      0.512280      0.108713       0.00000       0.00000      0.512189    
  0.331127E-03   5.38231      0.767501       1.16459      0.754735       1.15224      0.127657E-01  0.123454E-01   1.90698      0.647247      0.648097      0.504237      0.107488       0.00000       0.00000      0.504148    
  0.363073E-03   5.40186      0.757320       1.14755      0.743665       1.13446      0.136547E-01  0.130969E-01   1.87812      0.637406      0.638320      0.496226      0.106258       0.00000       0.00000      0.496137    
  0.398101E-03   5.41484      0.747287       1.13072      0.732667       1.11682      0.146203E-01  0.139047E-01   1.84948      0.627647      0.628628      0.488277      0.105020       0.00000       0.00000      0.488189    
  0.436509E-03   5.42275      0.737391       1.11407      0.721734       1.09931      0.156569E-01  0.147635E-01   1.82104      0.617956      0.619010      0.480382      0.103778       0.00000       0.00000      0.480296    
  0.478622E-03   5.42746      0.727580       1.09753      0.710841       1.08188      0.167388E-01  0.156550E-01   1.79272      0.608309      0.609440      0.472522      0.102533       0.00000       0.00000      0.472437    
